"","MEblack","MEfloralwhite","MEorange","MEsienna3","MEdarkturquoise","MElightcyan1","MEpaleturquoise","MEdarkmagenta","MEwhite","MElightcyan","MEplum1","MEcyan","MEroyalblue","MEgreenyellow","MEgrey60","MEdarkolivegreen","MEpurple","MEyellowgreen","MEpink","MEskyblue","MEdarkgreen","MEivory","MElightsteelblue1","MEskyblue3","MEgrey"
"SRR10030466",0.0177452278845575,-0.060718921107108,-0.0574264871912844,-0.0492349039675307,0.047326381721081,0.0358365297447311,0.0705024069794595,0.0696319211297224,0.103067598934521,-0.030614957006355,-0.0254268726899347,-0.0359492747469755,0.0241101769869685,-0.0378889914437783,-7.86217273011049e-05,-0.0191938976341652,-0.0373280461974137,0.0267565568573559,0.0430876659763105,-0.0330325696458737,-0.0278283065114965,-0.0166530765979736,-0.0203212456622644,-0.0263872342035728,-0.0669143096131022
"SRR10030467",0.0168804241907414,-0.0542260037467072,-0.0561622028092398,-0.0465591773551529,0.0465664602359578,0.0363638629260947,0.0696606615266428,0.0704758333872496,0.101413592480071,-0.0312977273737342,-0.0258723723909791,-0.0342252861117216,0.0224248572647246,-0.0419080967092452,0.00468855526357213,-0.0165217974415805,-0.0365248488040339,0.0323582090516938,0.0434121058918828,-0.0334090374469859,-0.0280717496627072,-0.0166812607935231,-0.0203212456622644,-0.0243883299764216,-0.0631111847148912
"SRR10030468",0.0173669039173248,-0.0591229803072304,-0.0563079915746184,-0.0483843606473716,0.0475628330233443,0.035572312222389,0.0676614944226016,0.0640564950612616,0.103481610976936,-0.0305354253897465,-0.0298469278497714,-0.0334527173925729,0.023601847513816,-0.0394444176138268,0.00350299364014047,-0.020086425776931,-0.039198023655633,0.027793852333664,0.0425785348862905,-0.033326284866415,-0.0281332104994875,-0.0155651798262706,-0.0172030935888685,-0.0229969422615408,-0.0733845377661735
"SRR10030469",0.0169658658635542,-0.0662112520064668,-0.0555046373627504,-0.039919934912796,0.0467568876858144,0.0357254549394321,0.06861889719119,0.0682145097556886,0.103273218723651,-0.0315063250875174,-0.0239411852341198,-0.0367573917440101,0.0225909171810243,-0.0396213468031381,7.71274953345817e-05,-0.0195700277956932,-0.0392389364148396,0.0291408891205031,0.0426957594027846,-0.0333116706488315,-0.0270632519613131,-0.0150827127237613,-0.0203212456622644,-0.0253822615604414,-0.0738228280700796
"SRR10030470",0.0170222455446492,-0.0621931256469525,-0.0552095321758606,-0.0426706153059602,0.0467464776422833,0.0345334698842272,0.0680983804891269,0.0664214850647618,0.101327883906112,-0.0294273017932292,-0.0269245294843713,-0.035237420848073,0.0236602944432776,-0.040328047728911,0.00126774995281942,-0.0194973485848211,-0.0365329403193012,0.0334557750839864,0.0430070942096279,-0.0326450987234678,-0.0284278577457433,-0.0153109489621761,-0.0203212456622644,-0.026314746000728,-0.0681661608097527
"SRR10030471",0.0170850256729597,-0.0642691925210915,-0.0581481837077216,-0.0383731791842535,0.0469886869669944,0.0362131950342132,0.0687071580400496,0.0705513995321074,0.0963263570663876,-0.0305916496901133,-0.0271089812116783,-0.0372157947026653,0.023840395010553,-0.0423110624768825,5.66114753049822e-05,-0.0203585869438571,-0.0402007625945568,0.03033563264348,0.0435363549762749,-0.0324991846352821,-0.0285266348847533,-0.0149499314682228,-0.0203212456622644,-0.0235016875117254,-0.0722429789040433
"SRR10030472",0.0172302687082074,-0.0650960177514804,-0.0537561132466088,-0.0459163165298426,0.0462908177887984,0.0346729498067286,0.0669579721036052,0.0701414536382017,0.102142069753674,-0.0292602318953409,-0.0276537551460299,-0.0349006943177754,0.0240769008904347,-0.0396146595316804,0.0016696597842607,-0.0200682276282121,-0.0375420232325258,0.0287753388222248,0.0435660834929575,-0.033366056887558,-0.0279306914800527,-0.0137371471428177,-0.0203212456622644,-0.0259066559354295,-0.0682928676256567
"SRR10030473",0.0170517040446584,-0.0643744736091408,-0.0566920224428035,-0.0411004595622374,0.0458945219113478,0.035348134072507,0.0712240866893045,0.0667982642068517,0.0977747853001619,-0.0294865888422009,-0.0243700181538963,-0.0344401770830982,0.0234259093756479,-0.0389313949146563,0.00158344136875774,-0.0218609291870314,-0.040883896417063,0.0298150047703678,0.0420081310918691,-0.0333686409720126,-0.0285032301775271,-0.0161171468014176,-0.0169032130959721,-0.0243537820335509,-0.0745631231789072
"SRR10030474",0.0168414839660964,-0.056837126705945,-0.0600789289834791,-0.0381641014633378,0.0467647281767119,0.0362046758851494,0.0699412055932254,0.0634711393923828,0.100165162321634,-0.0316827164738161,-0.0270627565119229,-0.0377412543215023,0.0263611103305463,-0.0398963181617397,0.00296812597920833,-0.0215796570000211,-0.036659315906992,0.0316867283565677,0.0434562323217779,-0.0329418229674514,-0.0263388294440992,-0.0144778114132554,-0.0180365081779132,-0.024338822014151,-0.0696861211048018
"SRR10030475",0.0173916791101142,-0.0574461973765669,-0.0560064121754144,-0.0441430793219748,0.0467401768494457,0.0348749013527406,0.0684367827735984,0.0670663990030926,0.0966405262836414,-0.0317715284821645,-0.0260670844817735,-0.0339048275362515,0.023536250347786,-0.0396852076322044,0.00107897204098539,-0.0203075331280603,-0.0371611480138894,0.0336102620719419,0.0436067938939211,-0.0346513207264869,-0.0270584925173015,-0.0165060046352511,-0.0203212456622644,-0.0259279529995503,-0.0708787293355856
"SRR10030476",0.0179667411684177,-0.0554497193988485,-0.0579032659766437,-0.0427898241526938,0.0487291658164958,0.0353030602012091,0.0694953513269213,0.0684876491068663,0.097897401375084,-0.0340442457533038,-0.0317506638091996,-0.0389537998915292,0.0230522640559218,-0.0429127653165545,0.00575127737706319,-0.0203053506251172,-0.0428000590252957,0.0317035506906769,0.0426594261007953,-0.0384677181333373,-0.0335243535673398,-0.0180944817661881,-0.0203212456622644,-0.0285803186698251,-0.0812893764874247
"SRR10030477",0.016924923593786,-0.060930086588984,-0.0596132302339787,-0.0425367023703681,0.0464749888512409,0.0352059927210447,0.0674449831267491,0.0732895621656832,0.10137038233515,-0.0304404616260704,-0.0304738456509641,-0.0367181275403006,0.022952808690516,-0.0389724661317733,0.00281024270547908,-0.0225093165675083,-0.0381306647979502,0.0314178087850843,0.044511408720078,-0.0332534109268025,-0.0282833679626958,-0.0161765114123981,-0.0203212456622644,-0.0201448722355075,-0.0706974346296626
"SRR10030478",0.016864241800807,-0.0615455153737616,-0.0552315601102581,-0.0380602639356769,0.0475617114908917,0.0356349163008717,0.0696609731549519,0.0633146356687482,0.0991692381870419,-0.0305715888052918,-0.0277739501118331,-0.037730502188194,0.0237156288667788,-0.0390412106139058,0.00303191687382818,-0.0211823751862415,-0.0387018224644031,0.0309246848617589,0.0430222109898655,-0.0340942253221139,-0.0262492138397554,-0.0162131408939893,-0.0120299898662451,-0.0217665991360025,-0.0859801199042797
"SRR10030479",0.0168134836911639,-0.0605403809619916,-0.0601541353700969,-0.0437008795702907,0.0482882336184161,0.035862930734222,0.069488957818627,0.0689514924854342,0.0993954555911568,-0.0307454869013179,-0.0292322853258828,-0.0340941239464541,0.0259189346050356,-0.0398417895378603,0.00183479252080732,-0.0163752313033977,-0.0390024166795954,0.033464561678773,0.0449922487214667,-0.0332615114077185,-0.0274741142453283,-0.015049842257642,-0.016800713562491,-0.0252442849054221,-0.0734237098377647
"SRR10030480",0.0172831092487013,-0.0582385205357755,-0.059107973847579,-0.0412802554550799,0.047001758191847,0.0348638597521191,0.0661527506753128,0.0672895595024661,0.101673265227792,-0.0297983595807423,-0.0298916331198844,-0.0356728756303293,0.0276197433427487,-0.0399044704573568,0.00151078342451996,-0.0239499636325615,-0.038603499680251,0.028118061297705,0.0424623997124694,-0.0332857900666157,-0.0274516548701486,-0.0149329456781284,-0.0203212456622644,-0.0257109219868288,-0.065437585611837
"SRR10030481",0.0173332169120471,-0.0616978733050593,-0.0590211541906671,-0.0417612813051667,0.0461111365307862,0.035754431227984,0.0703704549863163,0.0673480441328704,0.101288640508976,-0.0310732304331689,-0.0276456522405185,-0.0368210924534359,0.0238239260175762,-0.0429289911285742,-0.000569379918354935,-0.0177314466633544,-0.0363751185697282,0.0338071015452347,0.0435887607041748,-0.033363013852604,-0.0264701353773614,-0.016335891068813,-0.0203212456622644,-0.0261054584158091,-0.0737763980337643
"SRR10030482",0.0163959414176677,-0.0611540203886595,-0.0570044218677121,-0.0399895684341241,0.0483616007113732,0.035533103383152,0.0682997614135305,0.071590957560855,0.100163068078254,-0.0299086073670085,-0.0267492844307084,-0.0366925555525857,0.0248894714933595,-0.0395459442408299,0.000832536688933807,-0.0221735428444033,-0.0393747105029678,0.0220366376239237,0.0433453380238548,-0.0332623565907881,-0.0275749746075238,-0.0157712916247328,-0.0181055430130163,-0.0233928807690586,-0.0683834061154842
"SRR10030483",-0.00694123843030219,-0.0866242379915277,-0.0666869059903753,-0.0479756355681066,0.0704545611775101,0.0929845806410376,0.0476208488125688,0.0318476072330798,0.110335730624559,-0.0149806957383715,-0.0305452581218598,-0.0374169341841602,0.0496820063399369,-0.0691508105199612,-0.0114095556135696,0.0416811585709548,-0.0352056454306567,-0.0226628941439818,0.0213917977211668,-0.0450143300373072,-0.0285051687535336,-0.0144601095246706,-0.0203212456622644,-0.0282286304283986,-0.0740918082078046
"SRR10030484",-0.00677841143032459,-0.0871629062762073,-0.0667652782970266,-0.0476671725004765,0.0721359633818344,0.0929088572970121,0.0475084189817541,0.0301282304481293,0.113847789683723,-0.0147807548930719,-0.0317348373041761,-0.0335939492340264,0.0469700206357631,-0.0683009179414486,-0.00998736149785081,0.0417598067414823,-0.0414463951518535,-0.0292588239870665,0.0197667078100756,-0.0454388838795475,-0.0313457079318279,-0.0138927401656725,-0.0169499599948036,-0.0236204807844979,-0.0724014683778717
"SRR10030485",-0.00748262079381392,-0.0841875623815102,-0.066336424425385,-0.0454704232135177,0.0720563544171334,0.0934886454821115,0.0496194698689917,0.0381467903887257,0.11120911221307,-0.015053525498345,-0.0364814007058651,-0.0337762964051838,0.048340647819032,-0.0684493911613227,-0.00927144470744073,0.0414462050979971,-0.0376307459914975,-0.0288597819534562,0.0209452680922155,-0.0457708190149923,-0.0295715682845307,-0.0160855950668115,-0.0177579336282107,-0.0294033754459885,-0.0709242104261115
"SRR10030486",-0.00788486005472664,-0.0797206404172474,-0.0671877815951334,-0.0436107753240243,0.0722201825927583,0.0926593455184334,0.0500339969713349,0.0384388771437376,0.112206131528746,-0.0138027920898159,-0.0361016856867196,-0.0366182996982427,0.0481608398949998,-0.0659859949310107,-0.0106642550984559,0.0454948313800287,-0.0355438923685633,-0.0312374095093183,0.0203286736392709,-0.0452341950255057,-0.0288448536480089,-0.0136096958825929,-0.0203212456622644,-0.0251238093537433,-0.0664672530766182
"SRR10030487",-0.00732862516260306,-0.0846483332055975,-0.0645714859599127,-0.0449506591143362,0.0712628557726064,0.0918820307234191,0.0502323974543622,0.0333370837993891,0.113028780969055,-0.013725955746226,-0.035927476712653,-0.0373960043098153,0.0472970101737513,-0.0667506071728768,-0.0125304472282689,0.0458078242044843,-0.0383411458369167,-0.0184144507656408,0.0205364375186822,-0.0452647163046703,-0.0311216947901261,-0.0157095493648606,-0.0203212456622644,-0.0276528084867031,-0.0677217622825652
"SRR10030488",-0.00755666589480668,-0.0885988327496773,-0.0679049566176266,-0.0445040476937655,0.0707312366388896,0.0927865688089488,0.0500617386608563,0.0260960947837705,0.110237342084741,-0.0150946019827265,-0.0353345964308523,-0.0336101554549192,0.0473774975005513,-0.0685725666168982,-0.00741208313522115,0.037471403838437,-0.037659368768145,-0.0231359027637086,0.0196164918905347,-0.0454886171442098,-0.0319107540954266,-0.0179594362500384,-0.012711533608296,-0.0272952697965619,-0.0691025276389678
"SRR10030489",-0.0066735610551459,-0.0842164146256527,-0.0683354199069663,-0.0459981667945575,0.0728832552699811,0.0931748378693704,0.0476877189061923,0.0364489595305435,0.111361949463505,-0.0155194791484794,-0.0320969763927375,-0.0378501291347098,0.0443615292337172,-0.0659755716993324,-0.0119095059446425,0.0393340113978896,-0.0352940316139406,-0.0249928478988123,0.0196315080408058,-0.045920501800217,-0.0301432730327434,-0.0151864342083166,-0.0203212456622644,-0.0308586866790904,-0.0684725379887634
"SRR10030490",-0.00781498636389152,-0.0885451496364694,-0.0695102415447144,-0.0467504795095696,0.0706934058046062,0.0927169625200124,0.0481831343129102,0.0359733792026838,0.110699350569324,-0.0146116512726331,-0.0338450363319051,-0.0374973310819302,0.0451125118185927,-0.0675477044462414,-0.0134214985495473,0.0407989335114264,-0.0359395191787669,-0.026564755041398,0.018822979756666,-0.0458266969675167,-0.0288665022777036,-0.0170908292818011,-0.0203212456622644,-0.0298937392307472,-0.0711643945899977
"SRR10030491",-0.00749689766339689,-0.083103088926814,-0.0655780189030836,-0.047621723078222,0.0710728276361255,0.0927060852455825,0.0498404828386185,0.0420725806909243,0.113149889681102,-0.014174659176494,-0.0348441696915353,-0.0362045170921387,0.0422132385552565,-0.066469931699221,-0.0120344921004893,0.0412380179688284,-0.0380659197543747,-0.0297904196486377,0.0192286641430237,-0.0454132353622959,-0.0310837125972791,-0.0162685555188493,-0.0166654648651992,-0.0313191821332225,-0.0663237237026401
"SRR10030492",-0.00784573223394741,-0.0834806754303219,-0.0651586199854363,-0.0439672084035709,0.0705737784245624,0.0918472470891356,0.0525238845630487,0.0317879200347495,0.109883028168089,-0.0132742100160374,-0.0342820063877965,-0.0358750146838691,0.0482213075978926,-0.065412764798387,-0.0112632212520973,0.0453210328952403,-0.035503259616856,-0.0267541357446736,0.0177313779566026,-0.0451082012995225,-0.0295404377898697,-0.0172673459551313,-0.0203212456622644,-0.029719836676472,-0.0783176676564061
"SRR10030493",-0.00795229420523343,-0.092185051781934,-0.0656553198648519,-0.0454276137367598,0.0724033866849054,0.0937234164394106,0.0464728453299957,0.0323545529110126,0.106177494174461,-0.0148483297854848,-0.035759407756623,-0.0358269486110294,0.0498346909645671,-0.0682289871880288,-0.0132760149331639,0.0423872956769635,-0.0374539891401504,-0.0227140887594031,0.0203626888988257,-0.0451456503994796,-0.0296707260747039,-0.0139145279012838,-0.0203212456622644,-0.0269958608853269,-0.0811826829651707
"SRR10030494",-0.00731488622287755,-0.0855737781989859,-0.065803597395385,-0.0444982093866211,0.0711882232210559,0.0932197166272132,0.0531571443197944,0.0327279207203566,0.113581629258339,-0.0135307010991372,-0.0333752845767463,-0.0372374327686724,0.0461856676625696,-0.0684004060392285,-0.00897385775853393,0.0442066784878593,-0.0366682133146423,-0.0293204171228355,0.0187426482441726,-0.0446089447362668,-0.0303279084639566,-0.0148968942332123,-0.016937881221492,-0.0246248184229306,-0.0750648078064927
"SRR10030495",-0.00783393398965993,-0.0935401107026048,-0.0692724200959099,-0.0442251182966932,0.0715992493526392,0.0925482716155558,0.0477104857910686,0.0330522627031301,0.108559578663154,-0.0140668033617769,-0.0369266374262286,-0.0365904926431456,0.0494490819812699,-0.0665275903356964,-0.012008671754858,0.0414014940886477,-0.0354605924830539,-0.0293525920251436,0.0192964751940196,-0.0456906964022355,-0.0308849594801631,-0.0153818828910826,-0.0203212456622644,-0.0293998950643297,-0.0671924466287052
"SRR10030496",-0.00715091559984129,-0.0790749672770793,-0.0661049943796757,-0.042501818038697,0.0691728504931552,0.0921621955199233,0.0482617069668572,0.0333133236481905,0.110503538966922,-0.0139690741325901,-0.0299206824360312,-0.0353027712029181,0.0471785968822591,-0.0661160867249718,-0.0128164122903878,0.0478795979416333,-0.03618746145302,-0.029206658624256,0.0178211235549619,-0.0452985677500169,-0.0287699797275108,-0.0149640091790027,-0.0142655649022406,-0.0281968158275884,-0.0795127543820145
"SRR10030497",-0.00801725952717377,-0.080317754363656,-0.0659725481807468,-0.0375634666833395,0.0713464458791604,0.0926824152383237,0.0520834188512543,0.0373814593927663,0.108355829167149,-0.0149388719747298,-0.037199575630458,-0.0384507852264877,0.0472305255379509,-0.0630997800659534,-0.0102903623800515,0.0447698338168851,-0.0369487856527136,-0.0293071637551343,0.0194969002803983,-0.0453085673598197,-0.029010744194188,-0.016859033169747,-0.0203212456622644,-0.0277736078651941,-0.0756939755327791
"SRR10030498",-0.00727459088237587,-0.0791920381222488,-0.0683341055658706,-0.0404329831308749,0.0706273136404061,0.0940197654564764,0.0433562144938767,0.0259592716688255,0.110819871104316,-0.0164798602016896,-0.0337422370701693,-0.0360459890540538,0.0452969675186432,-0.0679049742401411,-0.0122165091432161,0.0408358313971479,-0.039323139708571,-0.0308743851314497,0.0188213069795844,-0.0483739869688962,-0.0316142818821931,-0.0160887194103866,-0.0203212456622644,-0.0287079945268115,-0.0803166393186812
"SRR10030499",-0.00758337961341671,-0.0905107719853764,-0.0643747537210449,-0.0448142470872564,0.0714583030451273,0.0945620363163358,0.0506344948509305,0.0342793749276948,0.109715181423294,-0.0136515338233059,-0.0360449411015894,-0.0348710789706348,0.0467579769652987,-0.0669105716557843,-0.0107797058429784,0.0440731943881247,-0.03445097565235,-0.0239135202105447,0.0202293096439647,-0.0455909297771106,-0.0312909695412052,-0.0169155299955033,-0.0165103397299214,-0.0258261108040471,-0.0771587324704887
