"","MEpink","MEturquoise","MEgreenyellow","MEpaleturquoise","MEdarkred","MEmagenta","MEskyblue","MEdarkolivegreen","MEdarkturquoise","MEdarkgreen","MEcyan","MEgreen","MEblue","MEdarkorange","MEsaddlebrown","MEblack","MEwhite","MEgrey"
"SRR3124729",-0.0791815535339283,-0.0451188846487178,-0.00694405478680804,0.0338829904211597,0.00307679080180645,-0.0132112427090197,-0.027557075899335,-0.0135354895331918,-0.0235517143048327,-0.0403312441462032,-0.0157793498940597,-0.0239356891629228,0.0333593577949998,-0.0618343250565784,-0.0599860898863894,-0.00506520397261747,-0.0286915190124303,-0.0047119977418245
"SRR3124731",-0.115799246392191,-0.0519288179395588,-0.0564193764645351,-0.0108476698015254,0.023458648153311,-0.00957821356273633,-0.0307445485467276,-0.0151858261586952,-0.0213998344833609,-0.00443327375674631,-0.0138600042011828,-0.0191720201798388,0.0159168325738945,-0.0547033535596642,-0.0735078289231659,0.0377245895054563,-0.0131029557998002,-0.00708102357051574
"SRR3124735",0.101002948588321,0.110302135461962,-0.0215361374531559,0.0334499921260569,-0.00179466125305041,-0.0238103347940745,-0.0415749510154906,-0.00635984401729826,-0.011926304563833,0.0921439848742606,-0.0056092863733823,-0.00918289275982386,-0.104975144615725,-0.0636974787317773,-0.0647662452976903,-0.0657056900885078,0.0146636168898788,-0.0167643723371052
"SRR3124737",0.0675730903430813,0.0900213584491231,0.0158989332118269,0.0334825364110583,0.0296522049357087,-0.00591439456483726,-0.0457432185636574,-0.0102397314462534,-0.01247499381243,0.142366940475959,-0.00356230254073735,-0.00966381238184108,-0.119608641841404,-0.0552631047254286,-0.0840240528555843,-0.0325437550035227,0.00379910589749044,-0.00298087670779218
"SRR3124740",0.0517771953804027,0.0737058142442141,-0.0175567058254311,0.0331305263362711,0.0569368639799779,-0.000423861210296495,-0.0270471518369764,-0.0103789216705139,-0.0107677754425753,0.156958821141261,-0.00703561267269177,-0.0083107841335599,-0.122541638808451,-0.0576772329515678,-0.0765534919127432,-0.0203888704731636,-0.00121394645576809,0.00148212461154795
"SRR3124742",-0.00332592854051445,-0.0401606402311021,-0.00533522987417532,-0.0401100418835023,-0.0249112465491611,-0.0149710904801107,-0.0292505175133685,-0.0168560503553618,-0.0259908087238871,-0.0288567318935163,-0.0153652888344234,-0.0253296320995142,0.0663032244959256,-0.0170006351217593,0.0101234563775419,-0.0345004266724162,-0.000949129692938949,-0.0183420477723031
"SRR3124743",0.0541570419517958,0.0895798528845353,0.0102091615401883,0.033088086121439,0.0333176535836175,-0.0100770210102017,-0.0445418989091991,-0.0103905531538741,-0.0150340904525825,0.127046397089474,-0.0105283981753454,-0.0115533250125316,-0.118326069162177,-0.0553907486945638,-0.0848528368261022,-0.0288766010114267,0.00734058894439293,-0.0091827128727142
"SRR3124745",0.0565634007550094,0.0842509007165809,0.00529595851755712,0.0437856756149024,0.0391897690376195,0.0117931502374066,-0.0204943101729878,-0.000391324633966535,-0.00729767005234756,0.166780616671409,0.00119206119426253,0.000434736508111441,-0.126783044154105,-0.0573649288136536,-0.0770139287031599,-0.0138842631055444,0.000436282050982458,-0.0145977774237848
"SRR3124747",-0.100622521672695,-0.0498893256411036,-0.0217420982289518,0.0285735459734874,0.0333224464768738,-0.00915004360850051,-0.0256401264180636,-0.0195070427106065,-0.0259069418483299,-0.0298383206716513,-0.016596675330685,-0.0230197696863769,0.0190966879238607,-0.0498829172349227,-0.0686559027616575,0.0360628564556871,-0.0167958088601662,-0.00672019670542008
"SRR3124748",0.0893007209902325,0.110206566890186,-0.0171726273830722,0.0428425048946907,0.0087521952758829,-0.0225049838313419,-0.0312221738436017,-0.0182436137817085,-0.0143131698026749,0.0813078508439855,-0.00978413698069262,-0.0179326582771394,-0.109084473110522,-0.061359554937328,-0.0750630517701199,-0.0593428599507784,0.0164106970669496,-0.00982795026715068
"SRR3124750",0.0647824166756029,0.0896684571823028,0.0555557548904229,0.0446815521525983,-0.00142480067366734,-0.0121547406500581,-0.0345189301590413,-0.012331872387537,-0.0191396170001726,0.117882833662367,-0.0104244210976498,-0.017300826689945,-0.124372118821147,-0.0540225084436414,-0.0800197924001102,-0.00291643898739039,0.0109818705128741,0.0546389042769437
"SRR3124752",0.0793407976470124,0.0815816262870258,0.005683936393608,0.0377055529454718,0.0282563802978058,-0.00111956150410224,-0.034242715200213,-0.00591776951599834,-0.00910630622349844,0.154891072265788,-0.00548751491883598,-0.00764071419401021,-0.114473381384626,-0.0625203018254459,-0.0768765686190696,-0.0324452115552535,-0.000894985285654743,-0.0126190125608549
"SRR3124754",0.0129164167941386,-0.0329931996775429,-0.0239060927230314,-0.0211228248219775,-0.0124809012989174,-0.0141742588712694,-0.0232304890181521,-0.0173205023955192,-0.0223304319160391,-0.0515685224077489,-0.0152489374875604,-0.0248647860069867,0.0687702071274399,-0.0306277151122765,0.0246644563593871,-0.0574286812913487,-0.00845179322192873,-0.00507587377831628
"SRR3124756",-0.0285339811059628,-0.0333387344474842,-0.120446792667657,-0.0673586766382173,-0.0107149176670788,-0.0223918152103459,-0.037152407217605,-0.0115839795451189,-0.0215291580767798,-0.0329641835484603,-0.0131453457062713,-0.0255953666788889,0.0345333633685764,-0.0185459481291594,0.00259395331256229,0.0121863822978455,0.0330581184652753,0.00727290471890755
"SRR3124759",-0.0152424922189064,-0.0356387573914962,-0.104395373056346,-0.0556996109873188,-0.0223251834552787,-0.0228645758635585,-0.031558949266892,-0.0195070427106065,-0.0253040953069271,-0.0139899860637982,-0.0136315391794105,-0.0274232043551627,0.0558327629346982,-0.0318705471482121,0.0100716661876468,-0.0256680390519712,0.0205249787020279,-0.00676089471003608
"SRR3124761",0.017962180373656,-0.0328216777595978,-0.0122009416664031,-0.0251102283353137,-0.0240430384845824,-0.0187744433082052,-0.0316079131709888,-0.0168354669699648,-0.0255325862896849,-0.0555964907148233,-0.0158860940664561,-0.0269277261296018,0.0685772704412223,-0.0265985089542234,0.029038856733034,-0.0585498666462817,-0.00327390014967142,-0.00581747360362076
"SRR3124764",-0.041475906398951,-0.0402778824197401,-0.148321499017425,-0.0904509013707249,-0.0297487012232587,-0.0256640688659575,-0.0376645972808825,-0.0170934952519622,-0.0165419839983127,-0.0392135240171993,-0.0162087470945044,-0.0259564201683653,0.046921824702795,-0.0167223602431643,-0.0044306311079721,-0.00989253858751882,0.0292354902383521,-0.00756918831285663
"SRR3124766",-0.0541585495983995,-0.0414660799427635,-0.156437735049446,-0.0696002920340647,-0.0101328957860839,-0.0260296605080602,-0.0287637386816383,-0.0162688304321388,-0.0206724743730415,-0.0255842840308695,-0.0127368443389053,-0.022006038916321,0.0548000236620046,-0.0316073901666834,-0.0136704549698516,-0.0218530565803055,0.0204588019030081,-0.013368770287006
"SRR3124767",0.0186795045140968,-0.0345433190009723,-0.0176130973492655,-0.0296789651448716,-0.0193905440385978,-0.0209009484994009,-0.0318930641738922,-0.0195070427106065,-0.0251907403924357,-0.0539108471049355,-0.0170967782140228,-0.0296663575909246,0.0693577467828422,-0.0255516038163188,0.0327799941520085,-0.0611030937138374,-0.00192437823523069,-0.00395232678737315
"SRR3124769",-0.102502815106295,-0.040519918048582,-0.0953103678407945,-0.0178573520435097,0.00996089950122375,-0.0169872441699639,-0.0324539061378665,-0.0195070427106065,-0.0234824867971531,0.0490724793163028,-0.0139728344706713,-0.0222789405561921,0.0028182566041142,-0.0657756919764032,-0.069215723580812,0.0586455666016237,0.00297684817307854,0.0795770169232007
"SRR3124770",-0.025024345200738,-0.0343911775094481,-0.133756699175216,-0.0627230071832541,-0.0255561980508638,-0.0295149555763016,-0.0375823084568966,-0.0195070427106065,-0.0246822036172719,-0.0356527109456174,-0.0168397515616836,-0.0259857597838979,0.0424056484942097,-0.0308015351913177,-0.000684652269430534,-0.0114035375525739,0.0222476340581882,-0.00986050924388144
"SRR3124772",-0.0132357193876189,-0.0345081522742198,-0.10654132173596,-0.0478020116107773,-0.0186812123840977,-0.0235851965424594,-0.0294921613751343,-0.0168590693001655,-0.0238658357018259,-0.0284989533470539,-0.0154711965184235,-0.0271434891721117,0.0577397826410019,-0.0298655579340287,0.0134957746758473,-0.029951166901109,0.0214502977220815,-0.00845440868350102
"SRR3124775",0.0754481671752092,0.100738005432801,-0.0353249815072371,0.0328283442532293,0.0248247280358772,-0.0233274318493237,-0.0383047330732994,-0.0132900241143915,-0.0153458002270022,0.0859868832292239,-0.00740094195638883,-0.0124764638899202,-0.105248393893121,-0.041474332597484,-0.0734746447216498,-0.0495883633129269,0.0239868671784406,-0.0102821494828825
"SRR3124986",0.0667112025881899,0.0798153736101977,0.0547712299841363,0.0305282577648067,-0.0204711783711271,-0.00811021040923563,-0.0477001655874689,-0.013820522038147,-0.0122256653333043,0.149065784704149,-0.00800518235766658,-0.0146232928535488,-0.119586155138912,-0.0456910060632793,-0.0876362045179909,-0.00489444461746506,0.0132134899629723,-0.00978396391371236
"SRR3124987",0.0815964645982961,0.0971987717074349,0.0328781965111566,0.0272162399025817,0.00192145052641797,-0.0164279298810395,-0.0493029670379453,-0.0106355978514708,-0.0178512689506714,0.074745902084976,-0.00547872737301445,-0.0127529721960988,-0.106640459925537,-0.0252836247016313,-0.0731435605088526,-0.0411654977624338,0.0284951943868782,0.00468812751722089
"SRR3124990",0.0927691169893383,0.100875151870353,0.0168699761024479,0.0420454593449036,-0.0327259615855103,-0.0116052864878931,-0.0587971625828839,-0.000145188417938569,-0.0068216508603345,0.115589211255967,-0.00480698766903999,-0.0112755607834874,-0.106608453223448,-0.0483507241446944,-0.0679414211760756,-0.0604502684007979,0.0211935297822078,0.660317206284571
"SRR3124992",0.0499638790084211,0.0872108205295886,-0.020404181553853,0.0248343759494005,0.0167241598170469,-0.0220870366318926,-0.0403084444146497,-0.00840720837114325,-0.016664930671311,0.151253200719365,-0.00875771462031401,-0.0134326997088216,-0.123182493111595,-0.0457008214445371,-0.0918627135929557,0.0026603358022075,0.0233983117619409,-0.00940941065638899
"SRR3124994",0.079443733954347,0.0841055120277464,0.0332269020751159,0.0222058211234753,0.00940974688575859,-0.0079556281201217,-0.0518540693314676,-0.00500396876434112,-0.0148880440838471,0.129574985089893,-0.00701070123828986,-0.010376924961156,-0.110040175197614,-0.0292150825852843,-0.0732061982382417,-0.0368425594524216,0.019441099081413,-0.013368770287006
"SRR3124997",0.0907458716783739,0.0923031301601313,0.0741960239851709,0.0581370907993063,-0.0125293575028891,-0.00974208451507193,-0.0454447872931979,-0.00399496065171103,-0.0112095699237291,0.138322897997677,-0.00441751880783226,-0.0111691999504898,-0.116058943157871,-0.0480019716024242,-0.0670812770603217,-0.0498124854372427,0.00753100927633446,-0.00964469727527475
"SRR3124998",0.0549578125889414,0.0844083628117666,-0.0134566146900113,0.0227816833052638,-0.0063567457322445,-0.0117941658233702,-0.0405589200859556,-0.0139563620050632,-0.0125180383586672,0.167487261805227,-0.00874573988166274,-0.0144382773739738,-0.124986095161381,-0.0575325649936975,-0.0857862356584715,-0.00315506063047128,0.0180530243374753,-0.00860574336542373
"SRR3125002",-0.00614349800985184,-0.0393546050197479,-0.0297029108407837,-0.0241431051434507,-0.0158561957371823,-0.0112036438774102,-0.0266183573709491,-0.00355770365533327,-0.0308257415391183,-0.0556945491975366,-0.0161927015774156,-0.026293511990066,0.0648322495493489,-0.0470272468192094,0.00418831020740024,-0.0532418168155684,-0.0192002949232591,-0.00289761617958635
"SRR3125004",0.0700009373236144,0.0932111655246206,0.0474867778063196,0.0413600252725952,-0.00504991000788125,-0.00251672343214702,-0.0535908346982813,-0.0106022573148588,-0.0159778167487366,0.109804016796328,-0.00532875003791279,-0.0141997756099128,-0.114428201878139,-0.0307637257150317,-0.0787809565563362,-0.036205761892911,0.0213032189753209,-0.0100997454343973
"SRR3125005",-0.102961414172887,-0.0424398309691362,-0.0898476323664943,0.0192137704448239,0.031434465997266,-0.0194555655662007,-0.02183809778949,-0.0164112815837147,-0.0231281349613211,-0.0269555487012392,-0.014554099289665,-0.0229453389031121,0.0217590269994236,-0.0616052618198584,-0.0659333240964806,0.028277788264961,-0.0123066089410003,-0.0101114812257016
"SRR30310344",-0.0172055989483692,-0.0260673421838897,0.0323134565039486,-0.000896334539150587,-0.0241507951245237,-0.00624812986716555,-0.0273954148738248,-0.00804723465602116,-0.011534727169456,0.0246354260947776,-0.0086138543297476,0.0312704930091675,0.00100293130993097,-0.0117748349669767,0.000749778748757793,0.0395682662746175,-0.0169582604425371,-0.0107234738725088
"SRR30310345",-0.000292669061269817,-0.00865800959767835,-0.00370548563565992,-0.0316340562643667,-0.00717599356521155,0.0571612146571899,0.0230679750435859,0.00148062305108798,0.0829186220765671,0.108002441161815,0.180509041106097,0.15143303233275,0.000329100382576648,-0.0190153260594525,-0.00354096190330905,-0.00772096338618989,-0.022117939393581,-0.0113749319172361
"SRR30310346",0.0316250876537301,0.00182228534816927,0.0161634934362367,-0.0246073436814253,-0.0946338127644919,0.00157794826120028,-0.0317218227180473,0.0784148603073646,0.0991667402317936,0.0803452776975001,0.618143057800725,0.3248946579001,0.0141336513162926,-0.0217378597477996,0.0490277667535786,-0.0202979908840225,-0.0233817852544072,0.0124093530296453
"SRR30310347",0.0153047712728371,-0.00156065171488522,0.0250416796975318,-0.0307049901074564,-0.124224378142889,0.00897328475204922,-0.0320804875994046,0.0848027414009001,0.160812365422295,0.0857158893172887,0.604513886954722,0.27507463416097,0.0190564044389889,-0.0129915134430022,0.03974325558235,-0.0244836380793216,-0.0227285510597043,0.0266883050097005
"SRR30310348",0.034815956537716,-0.00753838629287622,0.016923674344637,-0.0371175784552072,-0.0405465881642546,0.0499004796067964,0.0249384848506413,0.00953025055419585,0.0375256495021772,0.0913496487811799,0.102708834006754,0.15372980758511,0.0234287428393727,-0.0144143778153117,0.0376213102658513,-0.0329049045094897,-0.0256177723295138,-0.013368770287006
"SRR30310349",0.0170112288207923,-0.0198100634076605,0.0227379888972658,-0.0414555779328819,-0.0987323380562446,-0.00681058381276195,-0.0356836905476149,-0.00221936077888727,-0.00973723295714339,0.0587316449655242,-0.00862593034053244,0.0563265156035335,0.0345495650365919,0.00384514098092192,0.0548517988297381,-0.0296622589741667,-0.0172023255755576,-0.0151490034314973
"SRR30310350",0.0511295631761811,-0.00437071800447409,0.0336495472088229,-0.0183723728602634,-0.0376805582625236,0.0501599406259562,0.0287237194864885,0.0298055631477189,0.0279256608727372,0.0814022699062739,0.160022083164376,0.17829795439317,0.0252679345210389,0.0026969255336248,0.056415667463697,-0.0390140381782107,-0.0274211776328163,-0.00812422074423451
"SRR30310351",-0.0569142430473821,-0.0133879276067015,0.0157784693211515,-0.0201297706741823,-0.00551460012550915,0.027042705140867,0.0173588895297772,-0.00980449045856199,0.110310796057928,0.0721768089122173,0.0506761227331109,0.144103787453831,-0.0266626976700863,-0.0106823101500104,-0.0352930616218523,0.0511360691818591,-0.00888121512126133,-0.00805733886802548
"SRR30310352",-0.0185251087507076,-0.0205710048254044,0.0276348145713119,-0.0354428030948902,-0.0218976510767942,0.0511692952857337,0.0234924010935973,0.01980753853066,0.0806584483258249,0.0897716195539775,0.0558339420782946,0.203993210964351,-0.00621952231597939,-0.0106503981804058,0.00794271226721519,0.0437762031381738,-0.00269644274650705,-0.0105204058634526
"SRR30310353",-0.0438957251034834,-0.0182555408018992,-0.0021193573319966,-0.0339430317976736,0.0285200211149898,0.0839658551748056,0.0490142025559374,0.0103679334781674,0.127891362027751,0.0714710053852392,0.084443615122023,0.289795887800388,-0.0112289780240252,-0.00296736169440193,-0.00765494415470871,0.0434894679941869,-0.00797856864661522,-0.0165220699865898
"SRR30310354",0.0069351852375999,-0.0162389261785821,0.0338369359808497,-0.0101812079357009,-0.0402745200089426,-0.00584656039789917,-0.0245479812709752,0.00536295044650152,0.00692539076872253,0.037402089946171,0.0135992163602235,0.11975367525733,-0.00111615647400303,-0.00859448898215348,0.00820050258259063,0.017522124304461,-0.0103718853880269,-0.0213823770422497
"SRR30310355",0.003700230617974,-0.0177651209653633,0.0221756261920545,-0.0141857657223559,-0.0201984384764864,-0.0135920035893694,-0.0320422025240618,-0.00970686481937491,-0.0117864812821355,0.0258010705212878,-0.0102506858754856,0.0426072567713053,-0.00894981962130591,-0.0134327454994243,0.000512592204268818,0.0266704644453926,-0.0056430541225915,-0.00887269598685286
"SRR30310356",-0.00990291639527351,-0.0187854927081615,0.0175817501419395,-0.0168154856977954,-0.00894237181246735,0.000997829624682292,-0.0141052724887149,0.00990831372671807,-0.00216264632228224,0.0683862694779573,0.0192339084983868,0.149108232284581,-0.0107880968508338,-0.0123445363518585,-0.000653616194442193,0.0384234630838471,-0.00716709782535238,-0.0114457715269459
"SRR30310357",0.043047800492211,-0.0141192607167863,0.0307921796977136,-0.0178939908320281,-0.0527336685943044,-0.0108671978018674,-0.0360959649075355,0.00664681747737553,-0.00446099277903479,0.0311492790977245,-0.00519138676546902,0.0918962766391606,0.0195811700171078,-0.00566602640478482,0.0464425371910611,-0.0156512607575429,-0.0190620195315315,-0.00773303731623021
"SRR30310358",0.0632980370787997,-0.0116912869784557,0.0580751197586479,-0.0151871938663857,-0.11458726763095,-0.00813273589441835,-0.0446779434684749,-0.0120052060137701,0.00189938539781784,0.0440876768739421,-0.00474580780390314,0.0678174712853068,0.0390855588477283,-0.00135179860532283,0.0688905316002461,-0.0481878384325834,-0.0345527875704036,-0.00359531427068833
"SRR30310359",0.00369982722818503,-0.0223816327813171,0.0239769359554531,-0.0202348506104314,-0.0765235683815643,-0.00486714098720015,-0.029551903081456,0.00352368152365299,-0.00565810868380946,0.0397993954712656,-0.00350806536303474,0.0964476092181704,0.0173957042401941,-0.0245209756236642,0.0191300150434444,0.00434297530433604,-0.0270207667953458,0.0458015589555436
"SRR30310360",0.0266523431264669,-0.0184749294328957,0.0317075954456414,-0.0193103423599248,-0.055174974373311,-0.00690101594269808,-0.028691221643973,0.0171849352527739,-0.00644251500595098,0.0497346137372619,-0.0017224854511849,0.100959186782534,0.0231951377226266,-0.0174373676017059,0.0395150198524162,-0.0125578756698347,-0.025694671612002,0.0278740817140053
"SRR30310361",0.000627007814869183,-0.0108547607339199,0.0111797032710756,-0.0207774358904422,0.0269214456082905,0.0805462636196659,0.0441074783206064,0.0467232003145754,0.148741396452846,0.0637215466235399,0.235508723753727,0.29346049281357,-0.000930610729748691,-0.011160899730686,0.0210557429799163,0.0216325733846149,-0.0143780553589485,-0.0079661202598701
"SRR30310362",-0.0177343630868854,-0.011159009975403,0.00935107011864304,-0.0259338471850504,0.0109721387031835,0.0674046250468784,0.0399733425053569,0.0374954753824266,0.167644070480131,0.079819523965381,0.151829720953396,0.235019872999721,-0.0101909155071864,-0.0072028237711668,0.00809828919316799,0.0321954290650893,-0.0114276167894294,-0.013368770287006
"SRR30310363",-0.0239180831901144,-0.00794808703863844,0.0149739310707983,-0.0155808071407623,0.0116881355261873,0.0459082063656761,0.0294250568689237,0.02595407692034,0.12648426659932,0.0865663909014413,0.179577989684825,0.260939659107859,-0.0219048923782405,-0.0159855282541589,-0.00492660341664272,0.0419317064699912,-0.0140035688533816,-0.00722334373231021
"SRR30310364",-0.010587658793209,-0.0214456628055238,0.0416902248559813,-0.0132057056131155,-0.052212908657597,0.00387565077928244,-0.0224272671093777,0.0093273083092483,0.00198282150274917,0.0438407136470372,0.0358427878696266,0.173107076495735,0.00520993605634606,-0.00423809658975988,0.0134489665575366,0.0308083941783124,-0.0138177131519399,-0.013368770287006
"SRR30310365",-0.0102025883507513,-0.0237991203666075,0.0342031597922669,-0.0154410971602996,-0.0347142928041252,0.00404567766403549,-0.0226400482439584,0.0301669905645118,0.00451643994393354,0.0284490760594539,0.0235753490291241,0.216939502901273,0.0121468830425855,-0.00255155965110154,0.0168940330872982,0.0306025369728625,-0.0126174426013443,-0.013368770287006
"SRR30310366",-0.00705023523115398,-0.0198809073494752,0.0381260931111784,-0.0119723844483063,-0.0363593043668765,0.00727826232457984,-0.0199007748277784,0.0153072490023249,0.00530916882463932,0.0639811569226102,0.0335589404250992,0.177281066467597,0.00368331696008875,-0.00505058528440246,0.0133810452725323,0.0270031925245201,-0.0121743483792437,-0.0102312981083485
"SRR30310367",0.00401702401427637,-0.0199041731050054,0.0300504033820899,-0.00848801921692231,-0.0145286907604382,-0.00804331122981761,-0.0276776556265378,0.0124718299590459,-0.00744049871342982,0.0222767605597332,-0.00317702690015975,0.0781574926190429,-0.00203292103359303,-0.00120678832340084,0.0169785031636525,0.0324159306368435,-0.00828835047930063,-0.0179483129809736
"SRR30310368",-0.011202365228414,-0.024512230858609,0.0227114032328084,-0.00238169084445934,-0.00594129388582442,-0.00683780032378465,-0.0225218544696508,-0.0064353759792638,-0.0105366909147426,0.00961206299471005,-0.00487153237350753,0.0544308410755864,0.000225997340783411,-0.0151310873387433,-0.000291951673460371,0.03579509908604,-0.0167833326204692,-0.00990040869352199
"SRR30310369",0.00968518550009861,-0.0349214863700187,0.0173665526567464,-0.0352112069476842,-0.0532199934282648,-0.00485860544689104,-0.0258331545419379,-0.0139722986503454,-0.0148555409263926,0.0339298456359739,-0.0101841743743729,0.0239889666822329,0.0570598409877518,-0.00759749079115617,0.0416855311859848,-0.0360285338460041,-0.0432266315070817,-0.017678964651961
"SRR30310370",0.0265927421170493,-0.0292863715177131,0.0181739977876443,-0.0282944849492895,-0.0418174002327242,-0.00512474089856919,-0.0239585580845912,-0.00837107585868426,-0.010219495367187,0.0639823621990538,-0.00811125962945232,0.0222001215253518,0.0493354129221677,-0.00833700230402748,0.0556418989471664,-0.0317932601826069,-0.0394473859853713,0.0133012177130302
"SRR24657655",-0.00593255429797852,0.00412628889471847,-0.0185044790220566,-0.0203727073215155,0.131202384115897,0.352656365099577,0.116025169730765,0.379117237961896,0.0652791597628056,0.104790240769748,0.123341004340634,0.14935587333253,-0.037924962079636,0.00973616193012826,0.0193189889839682,0.0789185512255415,0.0110475805059978,0.157935445729503
"SRR24657656",-0.0278396525999747,-0.0138832054932601,-0.0109738617333766,-0.028611373874099,0.138962367499219,0.317223805246173,0.127319936430129,-0.00656458621839258,0.0150199785228623,0.103902451021785,0.0181860908306555,0.128735786072284,-0.0438423593729888,0.00471887031305913,-0.00165170234993603,0.09674108994005,0.0150426436575285,-0.0064337306572066
"SRR24657657",-0.0410942391383449,-0.0116833327612061,-0.0149004361471829,-0.0302997185200895,0.14383637740907,0.310302976484422,0.125747849962717,0.000361585148854744,0.0230549323810929,0.108409206813194,0.0228323937079223,0.122053780156099,-0.0479323238541604,0.0126315911448284,-0.00973830622774384,0.0965761792637896,0.0153378986850035,-0.0167304765835092
"SRR24657658",-0.045628611323775,-0.0257982124488082,-0.00828527171132995,-0.0110879505629833,0.120120668613367,0.318246453033356,0.125357472326368,0.00688239315209027,-0.00217619275203131,0.0979666361292367,0.00974733366516222,0.0284119400239864,-0.0211948699449802,-0.0125328017905213,-0.0152406340273959,0.0672783662837112,-0.0130423400806523,-0.00831144498953369
"SRR24657659",-0.0384825182001035,-0.0090220600840979,-0.00844925207610829,-0.026916929593195,0.140299043285798,0.29002060400926,0.127702660668042,0.0222261518922757,0.0232200524462661,0.118722379486457,0.0107633872119241,0.143144337863456,-0.0529407062500476,-0.00612909115750616,-0.00476898170688216,0.0904329030776968,0.00957302854445618,-0.013368770287006
"SRR24657669",-0.0538689563262583,-0.0153715876620383,-0.00400405209097704,0.00223418096467643,0.177132232083165,0.271804945275674,0.152005422447296,-0.0100307423431808,-0.0144741087433961,0.0536997485963451,-0.00474342423342488,0.00493424397956523,-0.0611823850082319,0.00129081270675001,-0.0057799231208256,0.113093321880568,0.0432209889919939,-0.0182994722363043
"SRR24657680",-0.0220929974993051,-0.010030679220595,0.0137916220613406,-0.00271468002354295,0.152849583462014,0.274015092050894,0.145078047602988,-0.00191670773530584,-0.00667504216680641,0.0745762888969581,0.000494027751513298,0.010914992560299,-0.0548164614175289,0.00292854295336956,0.0040445046075295,0.0937101882067786,0.0385701376167421,-0.0092160165991197
"SRR24657691",-0.0556186955650247,-0.0150684473672746,0.0111967291794276,0.00198283472842718,0.164255216713527,0.263758481564927,0.145024752614371,0.00366468013451857,-0.0141346006914372,0.0555686724202996,-0.00500450538518017,0.00708210716105286,-0.0611318020150737,0.00367019643440888,-0.00545277983243667,0.113100735865745,0.0441185789420331,-0.00660660869335545
"SRR24657702",-0.0416038786257165,-0.0126792019503352,0.0138803220181348,0.0025096012424497,0.159383751946081,0.271370365660302,0.142073256652614,0.00704605279854281,-0.0090508914350692,0.0557809761542084,0.00152053676793692,0.00758366844188833,-0.0576436817538782,0.00579437854499311,-0.00144736933821622,0.101792132561661,0.0423375830596257,-0.0197684861446272
"SRR24657703",-0.032738520489377,-0.0139582784294542,0.0145054230111512,-0.000894931861147803,0.14649818095333,0.267436023911188,0.138656111613325,0.0471156043655296,-0.00874401725046073,0.0686007341721266,0.00489359991761603,0.0324153548597046,-0.047608606769448,0.00129686340924326,0.00387844476265196,0.0927406824892549,0.0368132267042619,-0.013368770287006
"ERR7738942",0.00999172838248152,-0.0261391301110727,0.0250043422614466,-0.0239951453721791,-0.0895029313740583,0.00894262124860288,-0.0267349261405709,-0.00991541601304008,-0.0146095928632529,0.0747820254698138,-0.00993681122419228,-0.0123638240732501,0.0268692509974566,0.00397616767327338,0.0453399682674845,0.00970831390168022,0.0219245841663581,-0.018887256053561
"ERR7738943",0.0116205884798298,-0.0264565148340969,0.0074095541757403,-0.0114399003325022,-0.0296818539414128,0.0135062585971531,-0.0183015389963948,-0.00807942204451327,-0.0178044074449072,0.0805919830769763,-0.010588395138871,-0.0125397036222643,0.0222188728713138,-0.00167269591151075,0.0319685220658453,0.0193659359916886,0.0237549869826725,-0.00374520232918561
"ERR7738944",0.0221320348237411,-0.0251201323117335,-0.0306087558016465,-0.0418890224535396,-0.0343654612931599,0.00941919258163085,-0.014325797944323,-0.0125783614256882,-0.0163523366492634,0.0811219630004619,-0.00991138846111956,-0.0113697743328757,0.0277807180250582,0.00256667112009606,0.045002787655283,0.00642117155035843,0.0246179568983763,-0.0184233350610768
"SRR30606508",-0.0671047833089273,-0.0450658228498808,0.045098182493918,-0.011891706901209,-0.0167168559798801,-0.00971242442354741,-0.0478419037700634,-0.0168823175980085,-0.0254876503920864,-0.0150407346469991,-0.0124598608911273,-0.0262973281515431,0.00733299675627924,-0.0059545218590548,-0.0117980794135939,0.0697335161522697,0.0332055403875745,0.00915149616916847
"SRR30606509",-0.0645043868585203,-0.0501113937365824,-0.0504152413907703,-0.0467515502691909,0.0074625972520161,-0.0158214883279235,-0.0396198327046362,-0.00591576608998446,-0.0258544721555272,-0.0253104341653288,-0.0132145426120542,-0.0240748078157273,0.0263775788355942,-0.0170669917367982,0.0251679059496719,0.0246068791547861,0.0322416506832486,-0.00639495442808504
"SRR30606510",0.00156533389894686,-0.0338599856933962,0.0336968731329583,-0.0177751831889164,-0.0555418946247848,-0.014899308421061,-0.0464664117942855,-0.0164782808678225,-0.0227193702435394,-0.0423961697958377,-0.0143123007266834,-0.0216649192015722,0.0522026627615301,-0.0233905713390655,0.074550944999327,-0.0351612684303905,0.0177181611936398,0.00490655379836163
"SRR30606511",-0.0265555404798889,-0.0414569575547182,0.0140415869800671,-0.0285960095928099,-0.0419976115185379,-0.0126233738723174,-0.0561836960633005,-0.00799633744929663,-0.0218500465234375,-0.0329847820248672,-0.012769601686375,-0.021292687639053,0.0371069747830632,-0.0248313991240229,0.05519314418052,-0.00672893984093344,0.0218308095936945,-0.005394495867293
