"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow"
"SRR10030458",0.0440336846633851,0.0267525931775763,0.0469977378727293,-0.0159582814636916,0.0106439648761084,-0.0336214863204503,-0.0152984212497323,0.110236680685979,0.0349810761226325,-0.025583519081037,-0.0264898367010501,-0.0145155512043234,-0.0270019988090167,-0.0157230894592734,0.0300260882871043,0.0727075638277813,0.0283916147864806,-0.0311512459453689,-0.0474325569213537,-0.0120602262571674,-0.0516625175590309,0.0426261361013055,-0.0495750499215025,-0.0195323320121954,0.0339022741908068,0.0740838992385772,0.012034534520438,-0.0465494388537118,0.0277715406791234,0.061667936112502,-0.029140457023135,-0.00353413337613947,0.0744919068231977,-0.0352029209448011
"SRR10030459",0.0441858174108982,0.026676321839209,0.0457883404351407,-0.0150030293796206,0.0138695610134935,-0.0355971027993051,-0.0195070427106065,0.102032561415063,0.0285370112667633,-0.0263290988714233,-0.0271653920870088,-0.0152331771494661,-0.013368770287006,-0.0152551249752894,0.0326373695474285,0.0716385442762681,0.0298920170431758,-0.0299132963771208,-0.0453198521282055,-0.0141545357614933,-0.0527822607741188,0.0450815630363769,-0.0486350558077209,-0.0198347005608048,0.0310083330814905,0.0763374479690786,0.0134595817588006,-0.0423299874301503,0.0273645353629654,0.0629859070952275,-0.0298193609931147,-0.0143309712844272,0.0711776013072636,-0.0336989095114671
"SRR10030460",0.0451844613715909,0.0263671904468091,0.0449182215841324,-0.0164418336785466,0.00962108846901446,-0.0361850880112935,-0.0195070427106065,0.101585428121279,0.0310704588417066,-0.0269213616625479,-0.0264408756437277,-0.0157047305709933,0.00726002986785305,-0.015758331268835,0.0321055673154258,0.0734194102583794,0.030316981233877,-0.0324804734324707,-0.0457470135394909,-0.0128191126498732,-0.0515238842056809,0.0443886269724358,-0.0507024403581424,-0.020164334842083,0.034064040189855,0.0772186434825033,0.0126672236158065,-0.0462526134193066,0.0293398828209034,0.0651523520332448,-0.0296393803629891,-0.0106931984663848,0.0764039095647355,-0.034537768047722
"SRR10030461",0.0445854042832674,0.0265859233297646,0.044651114844722,-0.015826165948472,0.0097883415064095,-0.0362474907925196,-0.0195070427106065,0.105741078568765,0.0291197347749141,-0.0282578583798661,-0.0246127728631295,-0.0140176770429674,-0.0249357753904107,-0.0172920451312137,0.0323171396413286,0.0740005842906112,0.0308189834999455,-0.0316857199283969,-0.044014768203347,-0.0141647596728864,-0.0487867304505388,0.0447334122625807,-0.0506359749443672,-0.0216052816203087,0.0338954035778472,0.073428225788642,0.0128706211792727,-0.0436673752388011,0.026624384532625,0.0616636057805676,-0.0292385156584097,-0.0133906179443533,0.0680426345250332,-0.034093988054177
"SRR10030462",0.0455853852808514,0.0260832868541065,0.04470547370324,-0.0164187558880073,0.0106184899331854,-0.0343581121867722,-0.0163521909068765,0.0992775141832475,0.0328552600941299,-0.025012351741474,-0.0258905212034608,-0.0127830662821685,0.00652603964601902,-0.0151762898092869,0.031490300411205,0.0721038589713309,0.0321210485770637,-0.0316952745600513,-0.0473638099245761,-0.0149562739282455,-0.0482400285585256,0.0452663111147061,-0.0502374777512269,-0.0203479780816552,0.0366013517262163,0.0756298711271899,0.012974251210891,-0.0485902744457429,0.0248467051817415,0.062703969486757,-0.0292808177359825,-0.0170423508393207,0.0737494624683908,-0.0355935406260546
"SRR10030463",0.0439283132203694,0.0260586054042325,0.0464592928187454,-0.0148953857465198,0.00951053082424625,-0.037811827104365,-0.0159460822075956,0.107564218280623,0.0331191239718047,-0.0271777472685004,-0.0271638036282433,-0.0145199675979888,-0.0252137394470282,-0.0159878939648956,0.0346773884932546,0.0710999461760426,0.0304650770138147,-0.0286653292751983,-0.0434414939162771,-0.016098036636112,-0.0521049613564529,0.0429209697260582,-0.0490374355913389,-0.0202258573467719,0.0331874806643705,0.071917791346577,0.0135038128632764,-0.0412458759314917,0.0255404091261225,0.0645683084695186,-0.030865726106438,-0.0197227143415748,0.0705263037518349,-0.0350791720956913
"SRR10030464",0.0457220657389597,0.0265263113233196,0.045260695680941,-0.0161055606529488,0.0128432074275749,-0.0354153185484727,-0.0115925567838624,0.105516829919248,0.0315877777990106,-0.0320554018979696,-0.0275783422068996,-0.013440163867921,-0.0166431163112182,-0.0147030025684325,0.0347459242502755,0.0734549253098298,0.0330230213848872,-0.0323747202650009,-0.0443744344707159,-0.0128417447974358,-0.0484119898009866,0.0431126833846406,-0.0492129306583583,-0.0211132374226118,0.0342196000789094,0.0753680152035731,0.014181127506478,-0.0424789550778148,0.0282762651914923,0.0632111569448305,-0.0299421552415781,-0.0133299188985381,0.0674809384759746,-0.0337859293548959
"SRR10030465",0.045735339026317,0.0269345468624878,0.045279261736228,-0.0177960034987169,0.00988554782451055,-0.0340841095171951,-0.0195070427106065,0.102292070019977,0.0334754214615271,-0.0304371782594837,-0.0278888892949372,-0.0136771605328148,-0.00455726365204593,-0.016048581810181,0.0343812870835909,0.0735870237783482,0.0316892221235522,-0.0301884989046783,-0.0452655702339214,-0.0192095416551584,-0.0480025990664708,0.0443003711121037,-0.050793829750032,-0.0214054921709517,0.0340434556110178,0.075542173919187,0.0143335890905092,-0.0418069102990892,0.0257328766736824,0.06245751304858,-0.0296792697270482,-0.0135232720371784,0.0669422134024958,-0.0348307138217689
"SRR10030466",0.0439958777706926,0.0268762793446229,0.0454095698397971,-0.0158270409328211,0.0104037683958459,-0.0360528753513106,-0.0195070427106065,0.104419811811805,0.0309563351688251,-0.0273366280533424,-0.026854107164115,-0.0152039988802374,-0.013368770287006,-0.0160240188252094,0.0336935790064459,0.0735058477977052,0.0292130031713176,-0.030159873866627,-0.0449721250404722,-0.0161365988348068,-0.0525824566075224,0.0438155067548292,-0.0476620286896589,-0.0195028846533439,0.0320232361511013,0.0758518789801024,0.0153051836371824,-0.0456226885418297,0.0264297881387505,0.0643726538727202,-0.0299143771557439,-0.0095845341379739,0.0729191056281219,-0.0332700282478319
"SRR10030467",0.0447612994153422,0.0263189454632495,0.0448243281615232,-0.0162513465065364,0.00973668465099893,-0.0349424044214115,-0.0123850311487013,0.105542605028287,0.0307513357767757,-0.0275895736825077,-0.0263044324361213,-0.0136473066273502,-0.013368770287006,-0.0162266295565,0.0320237570692464,0.0705364577379875,0.0316838209556807,-0.0286587044264324,-0.046765759870855,-0.0136228716332802,-0.0512062350460245,0.0442019684819906,-0.0513880866226684,-0.0208725607031905,0.0357051956870144,0.0729932886373778,0.0127617849797454,-0.0463875930642624,0.0262734183531912,0.0618732133384851,-0.0299351205832757,-0.0109924489580624,0.072592144088654,-0.0341173017331936
"SRR10030468",0.0439578405179108,0.0267367483169791,0.0439511566464428,-0.0154079842727019,0.0122057419305214,-0.0352196380957127,-0.0163258224231523,0.106115106926147,0.03206859586672,-0.0272794169509745,-0.0272352846544295,-0.0144367074494313,-0.013368770287006,-0.0164251894158554,0.031978225861101,0.0743132618572893,0.030371592927295,-0.0273550743115551,-0.0445166614969215,-0.0144356304124216,-0.0465887620804885,0.0437395730021503,-0.0493957001431105,-0.0188180530077104,0.0340677358067623,0.0723002160743121,0.0142687886565887,-0.0465905493792644,0.0270563237510108,0.0631600253907618,-0.0298611391542433,-0.0101220036079941,0.0638543930674781,-0.0359288107007007
"SRR10030469",0.0446242815951621,0.0257570911651452,0.0441450120636528,-0.0140359754166012,0.00992475186174042,-0.0316546378457747,-0.0195070427106065,0.104835031798267,0.0282353558436605,-0.0252383485749656,-0.0259252242277935,-0.0152996152293915,0.0305382664623508,-0.0167220785666166,0.0335284192833378,0.0731916997547828,0.0294412205965526,-0.0320698893290245,-0.0485060925396918,-0.0141570631665962,-0.0471012913875891,0.0451561144200902,-0.0492697414891995,-0.021141870716167,0.0339443109166244,0.0744345384659858,0.0131874577319116,-0.0382694131597535,0.0245536694314523,0.0634206169023058,-0.030641629786433,-0.0206351117241304,0.0690064714309539,-0.0352863760139055
"SRR10030470",0.0436346031578293,0.0261064119558982,0.0445640960682326,-0.0145109780119759,0.0101450840722399,-0.034216797204626,-0.0195070427106065,0.104439438965979,0.0297938604003475,-0.0283197888861117,-0.0268190256031085,-0.0168109427590397,-0.0245708052044511,-0.0142111446898718,0.0298264568309254,0.071374945430061,0.032560339832841,-0.0282750160260723,-0.043788292272443,-0.0147938661983249,-0.0473154084559834,0.0440193135680287,-0.0495721397316417,-0.0202113696094006,0.0337500219193403,0.0773006189750454,0.0130357381108746,-0.0431448453705974,0.0244390547481453,0.063516070353976,-0.0297067992952992,-0.0121357666092402,0.0692716020659529,-0.0344454880710029
"SRR10030471",0.0441683248897218,0.0256963242464132,0.0448585965083576,-0.0148617732625113,0.0107531768334039,-0.0358619330283975,-0.0195070427106065,0.0977801942920515,0.0319401871098294,-0.0273175950863036,-0.0267019045352443,-0.0169350034088591,-0.0075544098121685,-0.0156928870352994,0.0353957064899659,0.0736313158906866,0.0302862555430967,-0.0313383783343681,-0.0469298771963765,-0.0154284531030839,-0.0495757673111645,0.0446504296417804,-0.0526431935375559,-0.0202290723824417,0.0341094319208509,0.0750882702516288,0.0139342047225233,-0.0392636439311662,0.0227546773408981,0.0635639011498857,-0.029904616354486,-0.013315339136643,0.0678412337287741,-0.0348777772734883
"SRR10030472",0.043241902338292,0.0268239338156061,0.0443393325055469,-0.0124785464685639,0.00913281684255571,-0.0334529826978384,-0.0195070427106065,0.105421778397325,0.0316694934846345,-0.0307075133794328,-0.0265140123015064,-0.0145876392300125,-0.013368770287006,-0.0142740644855505,0.0319851790857747,0.0722585770721093,0.0322186306201256,-0.0318140955034738,-0.0463636743366126,-0.0156541399866665,-0.0452941232281708,0.0430846744453179,-0.0490364052146802,-0.0201094310802436,0.031765737150652,0.0712565843118919,0.0144698170450871,-0.0456098994535862,0.0265610502982558,0.0611844400498565,-0.0297908557425041,-0.0134406765599954,0.068036549326134,-0.0341864981110843
"SRR10030473",0.0442118286251779,0.0260187080732474,0.0439307983694534,-0.0161885462533913,0.0107247387244569,-0.033629824100297,-0.0160324283974202,0.103150067672899,0.0305516685384475,-0.0262595411013977,-0.0269081119336207,-0.012970102350578,-0.013368770287006,-0.0153991810195375,0.0315544218191098,0.0716249588991059,0.0297960183273012,-0.0303218587544946,-0.0446841149549929,-0.0165798498593134,-0.0484161205864002,0.0431950297170271,-0.0496221075644902,-0.0193264719334132,0.0324429534391621,0.0725973503802663,0.0141145939914097,-0.0404396188129593,0.0290317487110381,0.0612252848766976,-0.0303515135192634,-0.00656046288285768,0.0688293535299495,-0.0369261933187849
"SRR10030474",0.0453510916422128,0.0262228851882443,0.0446315939967421,-0.0136922326105944,0.0103485327033969,-0.0365718622166069,-0.0169243409559151,0.102057477934298,0.0332954987742956,-0.0275538281478448,-0.0243566224000371,-0.0138584379785304,-0.0230936893011192,-0.0161952250627777,0.0353323604893074,0.0753174188944215,0.0290110652048747,-0.0329592822760079,-0.0478196126851052,-0.0165890055184979,-0.0503747633104167,0.0447312476242792,-0.0496547834699122,-0.0197792682021651,0.0331590998484948,0.0668953847299238,0.0127808615971833,-0.0388698434149988,0.0293041609405466,0.0651417712185088,-0.029806498367705,-0.0135877381520814,0.0716626001178176,-0.0341789446520913
"SRR10030475",0.0445078780693836,0.0270406259378106,0.0450543497488551,-0.0151432995571351,0.00637178522621568,-0.035975518830033,-0.0195070427106065,0.103320981397878,0.0313361290633829,-0.0300907046058877,-0.0255632778134875,-0.0170702709599068,-0.0387801974499269,-0.0177364474353308,0.0306828308088803,0.0712251553260358,0.0313788576033822,-0.0285636770639552,-0.0468563364763162,-0.0163563476008016,-0.0490296226699882,0.0448620898634176,-0.048687119708738,-0.0212941340270332,0.0332166789924744,0.0703711354100491,0.0134314255553145,-0.042802008487269,0.0247147292709168,0.0615060038646743,-0.031245614042577,-0.0120853490744714,0.0657329670109197,-0.0344858710530035
"SRR10030476",0.0432169684498835,0.0279206579249515,0.0447212546767356,-0.0183028601546661,0.00426613415949084,-0.0366025572663546,-0.0195070427106065,0.108041552868859,0.0296024937652014,-0.0301728006386443,-0.0308503610754094,-0.0151513360455984,-0.013368770287006,-0.0183619509213214,0.0360588291616768,0.0732449997585085,0.0316270018700129,-0.0331254233662547,-0.0490386202978951,-0.0138487091871206,-0.0537536859510026,0.0442012918938652,-0.0528991181502985,-0.0211273252175098,0.0292772651571894,0.0728879312205554,0.0112058826074516,-0.0466628136631066,0.0188867172700006,0.062400663432703,-0.0356278400180038,-0.0241976147429088,0.0717529985030216,-0.0374299816238287
"SRR10030477",0.0440279923435121,0.0259756291491362,0.04393482800284,-0.0161691004529051,0.00789399991134912,-0.0331255355950539,-0.0195070427106065,0.10512491787148,0.0320837097229472,-0.0262220894713829,-0.0270990968515646,-0.0124061625504066,-0.00727180950809352,-0.0133925678807696,0.0322763998491913,0.0724726633473283,0.0325528454012815,-0.0316467491159412,-0.0458683560023979,-0.017702902094862,-0.0537385402784651,0.0464903527229581,-0.0496205587340253,-0.0188146942252572,0.0334307945611733,0.0761006303865069,0.0146601019232538,-0.0471073447804373,0.0269224173844089,0.0619270696994855,-0.0303420817165303,-0.0109103748443867,0.0677892794345381,-0.0339942259450229
"SRR10030478",0.0446254769182856,0.0265763094735652,0.0447326353187595,-0.0142156621241129,0.0117710220056175,-0.0372876847404825,-0.0147482698763675,0.102119355766117,0.0316013239048013,-0.0253780122669645,-0.0251045072949338,-0.0141275611987391,-0.00266687767738739,-0.0151338657227455,0.0351369792172146,0.072170330744408,0.0303494092053549,-0.0327192958798308,-0.044569041591624,-0.019036342267867,-0.0478761726236063,0.0457363001139162,-0.0500627562037579,-0.0207451657071195,0.033540520561877,0.0709566542449412,0.0127531906887845,-0.0408947164198388,0.0273287782041888,0.0619222205627391,-0.0306686515147126,-0.00688867095321559,0.0705619325803809,-0.0344299379274502
"SRR10030479",0.045150126168977,0.0263670582716547,0.0462463866222666,-0.0147163628453121,0.00869548165952124,-0.0288573669477079,-0.0195070427106065,0.102065112593545,0.0326970285048865,-0.0285724742216238,-0.0261145025948001,-0.0152658028611165,-0.013368770287006,-0.0144175406077501,0.0358642239078938,0.0747294623295839,0.0310594359324649,-0.0315400122906817,-0.0462225701062097,-0.0138284330756446,-0.046877306612226,0.0464982322440988,-0.0477423795747646,-0.0216256983263569,0.0317670676674951,0.0724715499600965,0.0145033237698183,-0.0433398397491135,0.0247513360033628,0.0642595526449287,-0.0301924729736452,-0.0127240413096704,0.0668413010811468,-0.0343130961409492
"SRR10030480",0.0444539048891111,0.0268483919418599,0.0456993512295615,-0.0136236170870886,0.0104027679311749,-0.0332514754033476,-0.0195070427106065,0.105013472294043,0.0343373844942886,-0.0284146112317184,-0.0267316672269404,-0.0126636662991856,-0.013368770287006,-0.0138864410048803,0.0310553984859125,0.0725737644544668,0.0307758390951691,-0.0311671127770716,-0.0452237414130045,-0.0164675114767504,-0.0487171357315483,0.0440121264148854,-0.049947352371352,-0.0205568019223748,0.0327923850378675,0.0757063472438619,0.0141005521375555,-0.0392971127708423,0.0277125371914584,0.0630964137380304,-0.0300449250722898,-0.0163134145207308,0.069476360054568,-0.0350264405397137
"SRR10030481",0.0446109657167058,0.0264105115078445,0.0445885766532025,-0.0154066746667355,0.0113299228808338,-0.033894619387464,-0.0195070427106065,0.10839600299168,0.0290845112078472,-0.0328253693096187,-0.0262702844360336,-0.0169746840012073,-0.013368770287006,-0.015311090328322,0.0311617346092127,0.0753997389185781,0.0308938197049678,-0.0329466274610799,-0.0460027999313903,-0.0134035359861859,-0.0472770262748625,0.0447187222110163,-0.0508365305248751,-0.0201252555694615,0.0319439086734739,0.0739395334017254,0.0128400548298868,-0.0429964492437236,0.0221159710167033,0.0621676719582214,-0.0304044021138038,-0.00649592481554018,0.0746358505816058,-0.0345547905613259
"SRR10030482",0.0447999287949512,0.0260192851650288,0.0456790367165964,-0.0158957517399914,0.0102147496611145,-0.0321365073899567,-0.0172915659554591,0.107818798825211,0.0328103349546262,-0.0274756182863058,-0.0253227623938006,-0.0151799041066932,0.03855872264815,-0.0163012667375341,0.0328725562977794,0.0708056850622124,0.031551714932263,-0.0320885983721022,-0.0476302573330012,-0.0187818176870762,-0.0520037675107287,0.0449459106076893,-0.0489900841831006,-0.0204220943898375,0.0326735400849126,0.0773377017821889,0.0156743575252271,-0.0361244342805175,0.025979926277125,0.0628694061867579,-0.0296898517380653,-0.0101057833130925,0.0712046121754448,-0.035004859235762
"SRR10030483",0.0923014865846075,0.00581184550591067,0.0605882209094509,-0.0143542000111816,0.0479195929638991,-0.032229605727585,-0.0195070427106065,0.115267088250339,0.0580771444360286,-0.0297446437562691,-0.0270746292562496,-0.0373672070654786,-0.013368770287006,0.00949229186473391,0.084858873170841,0.0738180723829962,0.0966118114119257,-0.0335962071148249,-0.040766771200834,0.0541930936979164,-0.066258501810655,0.00508301201537542,-0.0682605790311309,-0.0533537274878279,0.0838231929536209,0.0409209308117382,0.0832998984524475,-0.0457811990330799,-0.0340257793857404,0.089211143551461,-0.0381646292032087,-0.0202296428047035,0.0387329914772045,-0.0423350002269029
"SRR10030484",0.0911914853201403,0.00513742782650524,0.0624230249583883,-0.0139715378348814,0.0452943228613381,-0.0367998590356559,-0.0195070427106065,0.116412810627234,0.0549500472570714,-0.0243432785664796,-0.0298484257081683,-0.0399296179631608,-0.00554951399374971,0.00949617992127783,0.0873823740843027,0.0731095148999371,0.0946249130619212,-0.0306955227975915,-0.0403533463992409,0.0591071711322191,-0.0605989134751694,0.00437885166952759,-0.0672037735646028,-0.0531648483514363,0.0828908679658556,0.0364071391655927,0.0823654292141912,-0.0442143387635116,-0.0414740854216577,0.0901002073135808,-0.0390350824633557,-0.0215145647422437,0.0497792586563187,-0.0457060655688672
"SRR10030485",0.0925400618760822,0.00442039186874885,0.0611200465379391,-0.0157802496572318,0.0494087349154481,-0.0304343263086492,-0.015239892049281,0.111207402708964,0.0575942824860472,-0.0296801954595751,-0.027697845714598,-0.0382703999923949,-0.00856118774226492,0.010228286788789,0.0872353523526015,0.0743605743659197,0.0945131955641569,-0.0307724899241002,-0.0425502024403236,0.0592023745711635,-0.0665414366547595,0.00544915840665336,-0.0673920975744894,-0.0531345203418868,0.0848092574294712,0.0478320614394342,0.0823666942196747,-0.0405234454371215,-0.0414594935653264,0.0894245027033813,-0.0398798022821063,-0.0160052972803459,0.049434730613444,-0.0433513287327857
"SRR10030486",0.0913452161334537,0.00408766983212876,0.0631921317713566,-0.0132144214218021,0.0461034916254055,-0.0321585851916495,-0.012407336596145,0.114160632230188,0.0561283708676176,-0.0256650843320455,-0.0267698081023209,-0.0383378414252551,-0.013368770287006,0.00792386614548954,0.086915733535412,0.0735058094326528,0.100843442039331,-0.0323070091721435,-0.0377486896097382,0.0562674555956525,-0.0660688895967862,0.00620934808897224,-0.0660428826872918,-0.0521100578382833,0.085785402684984,0.0455683933468232,0.0840563950927742,-0.035946937220576,-0.0410386552962019,0.0871105930611903,-0.0384914203400313,-0.0201703240125762,0.0491331862876887,-0.0433358316840475
"SRR10030487",0.0916561122916475,0.00467492864422302,0.0614461888266265,-0.014630900517021,0.0498136127616799,-0.036588122503175,-0.0169650778412573,0.112949317662667,0.0574573935600888,-0.0257620538230954,-0.0294193865332114,-0.0384062689171992,-0.013368770287006,0.0129810570427722,0.0835535147640046,0.0743188845617876,0.0970639164474296,-0.0339205461694467,-0.0409462196292645,0.0567275954767595,-0.060410564611533,0.00526527905600444,-0.0667234015589674,-0.052034813032479,0.0850939141711615,0.0428660412223769,0.0798534622277032,-0.0402141169983635,-0.0390031312335401,0.0884450835480083,-0.0387761114564747,-0.0237010273531144,0.0486378334688082,-0.04283363910088
"SRR10030488",0.091789754028289,0.00419425705700171,0.0617111563549908,-0.0169877444036963,0.046567670460463,-0.0307962282655796,-0.0113913604380975,0.111528377235427,0.0573610894679867,-0.0304569009784061,-0.031264536647305,-0.0375397017109049,-0.00685437202667098,0.00873607413379969,0.0871691155446247,0.0721091591738586,0.0962959808958593,-0.0308137711549374,-0.0427629914523007,0.0587214210115339,-0.06444081340519,0.00345867102426332,-0.0677473703995276,-0.0529231653603719,0.0812046071324129,0.0338538274246215,0.0810329228735264,-0.0437923179268798,-0.0373786655230217,0.0867803553167996,-0.0395558030950593,-0.0199477986418539,0.0480106455918343,-0.042984608595114
"SRR10030489",0.0904295566851371,0.00477302469709562,0.0620305603062073,-0.0146956793284887,0.0508932260698797,-0.0334171919567669,-0.0195070427106065,0.121142508491021,0.0530425612632402,-0.0325834084452088,-0.0277610684525899,-0.0400415691798413,-0.013368770287006,0.00581493304817631,0.090455029843316,0.0750353178884045,0.0959943293186884,-0.0333604409011128,-0.0413661263672692,0.0560788480774431,-0.0651526254771816,0.00486712047400822,-0.065289826739332,-0.0525534989923203,0.085788535978708,0.0473357295392962,0.0843667157178201,-0.0423427516112904,-0.0420420238133393,0.0883824325814831,-0.039757676217748,-0.0227795149720773,0.0440364560417838,-0.0438122639745017
"SRR10030490",0.0913493282960588,0.00450464480701781,0.0619255014506084,-0.0159477662161939,0.0485528435757591,-0.0295598499288985,-0.0195070427106065,0.114740862052837,0.0551398025418101,-0.0312639009398671,-0.028079269460828,-0.039585610249384,-0.013368770287006,0.00866985809088074,0.085302771502796,0.0741738153499382,0.0957431091208216,-0.0330274986489682,-0.0416402368779882,0.0550484391330477,-0.0670808552897735,0.00343914964783435,-0.0667637735601974,-0.0540593232346924,0.0809520877486482,0.0459531529317838,0.0836139305929987,-0.0411621316993737,-0.0393635556869745,0.0859164414829759,-0.0397158131151255,-0.029889843835691,0.0504635019563003,-0.0431150070044746
"SRR10030491",0.090858106540714,0.0045372079606533,0.0624668111131126,-0.0158475034396552,0.0479801762602345,-0.0355855506361895,-0.0157018707221725,0.119200055600934,0.0518975981155453,-0.0293778039142816,-0.0292262989527707,-0.0377971283296222,-0.013368770287006,0.00836831784781087,0.0853101252114756,0.0739871527158296,0.0980617347484158,-0.0310849939074688,-0.0393795926285235,0.0562998824550085,-0.0642618229213612,0.00358307599414571,-0.0653341939150643,-0.0545347468886055,0.0850386944467846,0.0453369395716924,0.0816936334156882,-0.0398629349529685,-0.0443100654976455,0.0865722823435448,-0.0391701671561581,-0.0214789587546673,0.0475787922913697,-0.0439481783550719
"SRR10030492",0.0914155643582484,0.00402060654492259,0.0595502971015227,-0.0173917281774963,0.0509718581843398,-0.0327309252888339,-0.0155873102147308,0.116036753824121,0.0579965962304955,-0.0308837388171638,-0.0279941748154309,-0.03697710426857,-0.013368770287006,0.00879219231002675,0.0855530921012938,0.0722498184423984,0.096833779216344,-0.0319251169877636,-0.0393473966132093,0.0549022721754901,-0.0666048803963737,0.00225031751952846,-0.0656881907350111,-0.0527705353002197,0.0804105555081179,0.0379202778048585,0.0821581630608881,-0.0389756986500265,-0.035991964770313,0.0900235146007585,-0.0389317896699865,-0.0213480315838779,0.0511437260450862,-0.0423648234602654
"SRR10030493",0.0924128940766978,0.00426855164488198,0.0635105530560079,-0.0135980039813838,0.0485474810734732,-0.0371477216799838,-0.0195070427106065,0.110329981145455,0.0592071999499898,-0.0274973493976396,-0.0285179575962519,-0.0385080167903572,-0.0066273615068679,0.00660408794541044,0.0870872951060395,0.0741436959373981,0.0952901286979479,-0.0314512455930521,-0.0395144619557893,0.0554164906930995,-0.0595943581775207,0.00560709786072557,-0.0674555373213611,-0.0552051972927951,0.0859039475575035,0.03862757977584,0.0834513526953282,-0.0388077571712431,-0.0369482818717582,0.0884617245193435,-0.0389182352709905,-0.0223756886718265,0.0478014657547075,-0.043424626814583
"SRR10030494",0.090923027736143,0.0048044602731848,0.0606891314602778,-0.0145323798820537,0.0493343749711862,-0.0370033271755835,-0.0195070427106065,0.119513122209764,0.0561205213822078,-0.0308566905409221,-0.0284312247924762,-0.0376168213103035,-0.0246409184929271,0.00815812074614437,0.088159139604948,0.0711016400362705,0.0995440493487655,-0.0333578925153546,-0.0392558949981608,0.0580992606833315,-0.0643837786499726,0.00309379225758086,-0.0688263559838109,-0.0549758292831749,0.0816676364859244,0.0402814819823116,0.0824939599867342,-0.0407490646567715,-0.0387249864804569,0.090274004031727,-0.0380757647713025,-0.0143690235241621,0.0391531578243994,-0.0430072787458099
"SRR10030495",0.0894285226689283,0.00438412555492581,0.0612873586842804,-0.0152950945523236,0.0481815552431668,-0.03536712771946,-0.0142099871199196,0.115400005557674,0.0578925682224816,-0.0307918856443476,-0.028787938455613,-0.0378290437530045,-0.00693787861788369,0.00935723865417806,0.0890658187271153,0.0728256200821085,0.0982646146249404,-0.032368554170727,-0.0395000510279011,0.056788162293807,-0.0711870722192028,0.00265704298703524,-0.0660219034219455,-0.0533122746185835,0.0847806672548615,0.0415727775930049,0.0835950293472501,-0.0409484409955854,-0.0367141257773416,0.0898685991504742,-0.0391473960217721,-0.019989821168085,0.0423773231411111,-0.0424774604011941
"SRR10030496",0.0902459825955416,0.00529963239391652,0.059640427446399,-0.0134416102386727,0.0481139767553196,-0.0354438146351541,-0.0132561600501437,0.115260002006245,0.0549319209797547,-0.0280072389454969,-0.0261889842194349,-0.0381715910191402,0.00191492814551436,0.010041243571641,0.0824421013505651,0.0731723449097786,0.0969124396629807,-0.0313914406752701,-0.0418075342867621,0.0585019105233585,-0.0662466538283839,0.00375556349491989,-0.0655990465798718,-0.0531145529345297,0.0852298446122206,0.0395148535958215,0.0819575548658302,-0.0441839555299788,-0.0373830247698318,0.0854383347328568,-0.0387461497849155,-0.0226485983604172,0.0445480272042233,-0.0448022247560983
"SRR10030497",0.0905248651946102,0.00407571359405794,0.0609282436837326,-0.0165622790207383,0.0487510442928972,-0.038306338044803,-0.0195070427106065,0.109885006461742,0.0558638549716508,-0.0277856472526154,-0.0276607490110188,-0.0373720799510737,-0.00864456468846561,0.0106393340517511,0.0870676540974126,0.070264419219054,0.0958022873364114,-0.0331150849586103,-0.0400300705823914,0.0593534851912591,-0.061159865025762,0.00264367735897896,-0.0637531449315791,-0.0536520647296929,0.0816375939317468,0.0424137675507411,0.0818556914193719,-0.0390532334056849,-0.0344059770400784,0.0896391115308691,-0.0388446839322366,-0.0191156238242531,0.0501872574711133,-0.0435495170959607
"SRR10030498",0.0927205124462629,0.00531982949847004,0.0603733062890121,-0.0155173011109465,0.0474087984690685,-0.0327373049803835,-0.0195070427106065,0.112296569247577,0.0554756195813612,-0.0283003474238468,-0.0299939419286871,-0.0386087079117919,-0.038564342033916,0.00619737530713281,0.0866966609781764,0.0743640310753951,0.0955550674402112,-0.0316725936714914,-0.0449800851738636,0.0527246746416261,-0.0687846944816145,0.00449756850510525,-0.0672169685977385,-0.0520965471636593,0.082437526046191,0.0409137968811289,0.0837172919422591,-0.0382634718491943,-0.0416082355553779,0.0882833530065957,-0.0421015652528499,-0.0244080248558393,0.0466324503638696,-0.0459290758420906
"SRR10030499",0.0920399176791,0.00424044083051878,0.0603358576456693,-0.0159604063721535,0.0489508891839755,-0.036368957750883,-0.0155942864368384,0.116748582733847,0.0544374426854762,-0.0240873066103586,-0.0297581992063094,-0.0380840992798375,-0.0302226723436619,0.00900213905478019,0.0861186952977546,0.0753972243145315,0.0973631942295081,-0.0309052538870593,-0.0416532891019224,0.0577223825774392,-0.0590131428027547,0.00475090524797567,-0.0675434785045697,-0.0537616147884808,0.0886457290678776,0.0428993610061797,0.0848627001089634,-0.0400919011763367,-0.0384107959921364,0.0892176149599505,-0.0391039178521145,-0.0167664540874676,0.0465562773807341,-0.0431982851624885
