"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEfloralwhite","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MEivory","MElightcyan","MElightcyan1","MElightgreen","MElightsteelblue1","MElightyellow","MEmagenta","MEmediumpurple3","MEmidnightblue","MEorange","MEorangered4","MEpaleturquoise","MEpink","MEplum1","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"SRR10030504",-0.0480507570864543,-0.0483696793153108,-0.0484250256928912,-0.0369497814371138,-0.033634480705231,-0.0167152407994427,0.0297389988142467,0.0457676969763831,0.0728623820296854,0.0715728064240892,0.0599586281044953,-0.0907946264347666,-0.0350063874710831,-0.0722455164594853,-0.0707687899711203,-0.0097615441101758,-0.0230831009436567,-0.0428152656180131,0.0924268925155409,0.0541464236010099,-0.0203212456622644,-0.0549669483394064,0.0887935629535925,0.0396045031574932,0.010138442493237,-0.0664083941427052,-0.00965373175615763,0.0508360200114716,0.00423407653616932,-0.0299253618317656,-0.0347153926839371,-0.0267644023080136,0.0493238845422178,-0.03128185975833,0.0821886240942887,-0.0434923011025721,-0.0467955819095585,-0.0265467141773985,0.0719965853780429,0.0939407441826704,-0.00198211345362698,-0.0315038712288243,0.112504995272996,0.0624952154988808,-0.0252625539082699
"SRR10030505",-0.0517458164171362,-0.0474325057045432,-0.0480625999455303,-0.0360032119518484,-0.0328895773070254,-0.0152731160411108,0.0332913636225014,0.0462878973122542,0.07238324865311,0.0712488948397946,0.0597671555536732,-0.0838067116568718,-0.0347259534580258,-0.0712090352800947,-0.067562416173672,-0.0111093472799097,-0.0207915027480448,-0.0432720146059093,0.0958077342898674,0.054664018254571,-0.0179176246128868,-0.0502595500849627,0.0898629897791079,0.0439970415361218,0.00998665458378476,-0.0678324292136799,-0.0075707980593512,0.0513256768646248,0.00322260584171296,-0.0320289580687734,-0.0351429521843677,-0.0267490861359711,0.0454510129854177,-0.0300806766571699,0.0861295534090822,-0.0436573060091168,-0.0429008686016016,-0.0193226936231829,0.0705851837882927,0.0963300589422089,-0.000845207124366435,-0.0277408964613916,0.112838211767505,0.0623771802479352,-0.0259420146141246
"SRR12330763",-0.0421485484273068,0.0583123319065327,0.111209567548667,-0.0153166771551263,-0.0182219145686468,-0.00320965520996626,-0.0836972779382831,0.0850052957165502,-0.0747667008855848,-0.0168899393679113,0.00280209646042542,0.127810798184809,0.14600335977004,0.0532356021003623,0.0633521554521013,0.183999863133242,-0.00365817031583092,-0.0362230236782781,-0.015947841473607,0.0697686109755916,-0.0172323563472559,0.118617714772725,-0.0693287856852441,0.0682606551965135,-0.0503357991509493,0.0136863871589105,-0.00771170387877377,-0.0719193101749388,0.0865483878716991,0.00331746933317168,0.0412205290266293,-0.016384256666568,-0.247225737779802,-0.0678614997360292,0.00359843320303779,-0.0851608144391034,0.0406487031302061,-0.018376090905965,-0.071644982339175,-0.0234141685475581,-0.0846429017674336,-0.0190089871319057,-0.0406180938532955,0.0384715674951027,0.110959289510849
"SRR12330764",-0.0477300649404903,0.0582449944621836,0.111067529664657,-0.0206189431973773,-0.0166503054032012,-0.00796091059843208,-0.0869375545708281,0.0881417364656546,-0.0770130071137552,-0.0142357436379514,0.0140721558888172,0.120754175007455,0.150844776215323,0.0531496473736753,0.0542826882381747,0.187949550637948,-0.00617101401268936,-0.0392230412329074,-0.0203593365466037,0.0725066909119638,-0.00951561967491379,0.114110707262221,-0.0717133699730008,0.0643663533450097,-0.0501771966096957,0.0105211982387906,-0.00840759480317794,-0.0745326275054644,0.0877198554847503,0.00537275990476587,0.0453872618791572,-0.0185443219851403,-0.271852203179173,-0.0703864668657085,0.00195251202803463,-0.093974669158885,0.0314915781201209,-0.0177433442747945,-0.072617449525133,-0.0253313112910252,-0.0878203084292071,-0.0262782041535496,-0.0427652430390943,0.0447835923757128,0.107292365981721
"SRR12330765",-0.0450081129931897,0.0620317357852775,0.109280227699128,-0.0192301942922023,-0.0191181933484906,-0.00656596710896925,-0.0766211205744193,0.0789803815015011,-0.0824488615709158,-0.0219111855770653,0.0129301258251472,0.127889216737481,0.147533559812065,0.0530956554066909,0.0557106537679732,0.175947028438437,-0.00563110473787621,-0.0398683136425794,-0.0243597053385712,0.0741569276864456,-0.0158935407128799,0.117349065834794,-0.0734428152818782,0.0705225437690771,-0.0560544483381142,0.0158515352144126,-0.00535237977873229,-0.0652134279995405,0.0906493101018746,-0.00235792127260872,0.0408927572232529,-0.0172009040659576,-0.229719527494316,-0.0621361366943349,0.00760657597629505,-0.0817838996123147,0.045881767114951,-0.016231153155605,-0.0771211154337008,-0.0296905275749111,-0.0807320150780478,-0.015606108731297,-0.0336844846696236,0.0373543228524597,0.114009851016557
"SRR12330766",-0.043822868479756,0.0443163319227692,0.0810054271244054,-0.0233253229883537,-0.0319827074526765,-0.00860850042859976,-0.0871527331054841,0.101539488609905,-0.0732775965967361,0.00589274196358963,0.018470973376243,0.0871221554676075,0.143708949697639,0.014713471626596,0.0180269260185393,0.124803826478736,-0.0127344148032417,-0.0532286984992,-0.0198668118063424,0.0821794482479007,-0.0203212456622644,0.0546561074248486,-0.0530680469265085,0.071534345409458,-0.0596464377465841,-0.0046838992585852,-0.00963505416971592,-0.0452673088758783,0.0290997740812504,-0.0123755764766007,0.0140850974836305,-0.0211582046344907,-0.196462704927508,-0.0644491833056836,0.0540688078042019,-0.0847216198146132,0.0702239089618702,-0.0264093216330864,-0.0809460028023774,-0.0111478372361704,-0.0727047680941675,-0.0195777764198984,0.00822842028844403,0.0588413738860565,0.00894199797485408
"SRR12330767",-0.050198198400593,0.0356899008457028,0.0807448792704249,-0.0253365295237303,-0.0296762901231782,-0.0115601032537611,-0.08999588466595,0.106530010398011,-0.0709865288755442,0.0130981772582286,0.0368029456634087,0.100793914037312,0.148681670853283,0.00647423058063994,0.021595249101446,0.14797049079022,-0.0169063066689436,-0.0572055237763024,-0.0198625389699838,0.0894965899373237,-0.0144873532735148,0.0602446133038028,-0.0476499030434502,0.0759813797678218,-0.0613807368374326,-0.0127290465395702,-0.0152351791791695,-0.0434329857532714,0.024486015509937,-0.010585121824834,0.0116995888551545,-0.0231869234223748,-0.21250498462608,-0.0677507161237168,0.060473910317652,-0.0933610868095073,0.0544988609886521,-0.0233888858743323,-0.0736795694141119,-0.0127096913753409,-0.0770561369079701,-0.0234213319295993,0.00895279866982099,0.0699650288999644,0.0171853046323662
"SRR12330768",-0.0554052329706335,0.0406749208826247,0.0827974642630209,-0.0293175826547463,-0.0346154574966304,-0.00910802348027438,-0.0882281283621839,0.100295148737374,-0.0670747218679132,0.0105498155635836,0.0443692129396268,0.0925075111566063,0.143614554415459,0.0150251607819278,0.0119333145631827,0.131416720137323,-0.0157473067930323,-0.0582767243690302,-0.0289235863758608,0.0917181343744772,-0.0179521005181333,0.0540331254294889,-0.0481908909266203,0.0749939945660209,-0.0612183782399975,-0.0158705955232645,-0.0147456818877735,-0.0416845211740733,0.0340497327499371,-0.0116842838328723,0.012762381095681,-0.0235312228690666,-0.200259664975771,-0.0705908173157221,0.0628803983450046,-0.092629882436371,0.065409380605085,-0.0245968864823692,-0.0746640098301721,-0.0121971198613314,-0.0779900716461953,-0.0247680168958781,0.0155988982868988,0.0676710607247662,0.0310958481740775
"SRR7811358",-0.0652250094024492,0.0539317723456191,0.134552640742099,0.0132427782239946,-0.00901057001357846,-0.00467741287176102,-0.069225827902561,-0.0410736320096075,0.0196137171059946,0.0370841348422197,0.0047436393111649,-0.0343395724174218,0.0806939987628285,0.0494067843002626,0.00041966433424641,0.00772949919428557,-0.00192047705207381,0.176630557953907,-0.0542245914917856,0.040411221659464,-0.00333173044541679,0.00541392637452293,-0.0701210315001508,0.0235745196348796,0.124398809173505,-0.0377462239963497,-0.0123336901148997,-0.0779932442192999,0.0872605902415601,0.190058559675365,-0.0293353963629233,-0.00307241075102172,0.0183053921538771,-0.0183392964046534,-0.0639203940520544,-0.0384004685480768,0.115134145417199,-0.0127307506559338,0.0764611540345562,-0.0499819873368866,-0.114697599801324,-0.00531309930399863,-0.0663891498326356,0.0126255359927906,0.0449084839562308
"SRR7811359",-0.0663084761160393,0.0646276865952028,0.132022753323173,0.0012752425882553,-0.0160071518440874,-0.00853396674804263,-0.0785707868625549,-0.0252408583367365,0.00533957526707995,0.0299093286166033,0.011007326029246,-0.001002451668753,0.0996822092306228,0.0429446720895527,-0.0101530888656041,0.00867864692725948,-0.00592609547006181,0.143610332649728,-0.0352559211693142,0.0534372995656959,-0.0135896657047681,0.00559402688905395,-0.0626257458658305,0.0337531986322274,0.0992768803575071,-0.0380683567838004,-0.0138410499973518,-0.0754152276016022,0.0606820758941795,0.20447305896473,-0.0222623114205513,-0.00761407544682751,0.0260259572154872,-0.0278979639173411,-0.0424428489725254,-0.0505725233443977,0.120961290489632,-0.0137506433346552,0.0524137780793136,-0.0494003308555452,-0.117085024233035,-0.0123347702779041,-0.0563797390641262,0.021120500061453,0.0131902484366316
"SRR7811360",-0.0798454473589879,0.0727553556637462,0.122436004152405,0.00120407084081518,-0.0197548581790063,-0.00958936883497622,-0.0779760181990268,0.0140561781854586,0.0248944640543149,0.04848610704682,0.00859887944919394,-0.0126087368603277,0.078898037471891,0.0478464008366196,-0.00967163744500728,0.0480850805740758,-0.01185986602495,0.12455592346802,0.0142761497933398,0.0672946845530895,-0.0128268977200779,0.0559514129564243,-0.0486844861170932,0.0393012098287081,0.102392395574182,-0.0232610839139916,-0.00565251510349347,-0.0982176779936643,0.0672697200988442,0.0927086397002728,0.0161689290369148,-0.0133632559523106,-0.00744419505633182,-0.0319282500358481,-0.0486455221618053,-0.0415144684578338,0.120865993272856,-0.0155199739409425,0.0686322668284114,0.000525452637768051,-0.125869206000178,-0.0161980042115221,-0.0440098765131529,0.0287286868288288,0.0516019691023598
"SRR7811361",-0.064262959413714,0.0407567218073368,0.134479128263725,0.0179006261494026,-0.0136358917532689,-0.0059292757677567,-0.0744181508328647,-0.0476223177449762,0.0263871079071476,0.0568801290570462,0.00553078828923435,-0.0498006234864695,0.0756710452540653,0.0421494403894179,-0.0128539753049199,-0.0122186600451598,-0.00300773242115024,0.186406814671465,-0.0513175060350296,0.0371048358490214,-0.00732341641312192,-0.0189023281906091,-0.063273138277229,0.0177705879852546,0.11826601730245,-0.0439622733367693,-0.0115293102384409,-0.0871961119158896,0.0588453563605216,0.184221259656152,-0.0437778395411906,-0.00299906841068567,0.0506006344910832,-0.0235305591451779,-0.0630388602882843,-0.0362283583048209,0.112187401934615,-0.0150617279221049,0.0740809262252241,-0.0376869343661249,-0.123818429519304,-0.00377719262318193,-0.0657941565759547,0.0121983644004267,0.00960208225419579
"SRR7811362",-0.0714036315918151,0.0557593173784385,0.139688210986558,0.0317000011861671,-0.00375703204329999,0.00197855005782312,-0.0728539106262089,-0.0285551731168382,0.0271588862339401,0.0585569819055673,0.00327505899117737,-0.0284433162356661,0.0811695540855892,0.0526059465225101,0.0131851439392396,0.00801433680564948,0.0038581371057795,0.194129046341807,-0.0369167161317979,0.0482404930871574,-0.003061362888586,0.00522019687696852,-0.0579752298359786,0.0280836809349024,0.130458914166777,-0.0402404220167399,-0.00258224076481133,-0.0942649670307294,0.0617843020627869,0.197709132817966,-0.0259136571057356,0.00512982690336946,0.0313827738744274,-0.0132114154848839,-0.0634934293194182,-0.0270792451410416,0.103665560855399,-0.0218469923233964,0.0864319596288794,-0.0288544363858621,-0.127105168312947,0.00031813886153163,-0.0580332675767395,0.0180198479794339,0.0318529333672617
"SRR7811363",-0.0646041742441929,0.101470676697393,0.136333988382529,-0.0146763589150371,-0.0164671555013856,-0.00347442505458104,-0.0554213060211325,-0.0330135119902646,-0.0339679674881429,-0.0205697923799756,0.0191718865968991,0.033463864395966,0.105471036256188,0.0467805947408304,0.00576109570936648,-0.0620931793275789,-0.00391775214057964,0.106519005981497,-0.0436831365384764,0.0481620604820954,-0.00892908366477361,-0.00571066316981132,-0.0837405974711513,0.0376749738950593,0.0783255019837084,-0.0285610017819052,-0.00966273532694556,-0.0598104545776384,0.106569072325434,0.199690571272038,0.0152503825908436,-0.00567440330080013,-0.00407903344840281,-0.035350858462686,-0.0379028611393469,-0.0468897158266307,0.1386954957961,-0.00438404262051727,0.0151614324480942,-0.0815396297236792,-0.104319864260555,-0.00638325305995197,-0.0593567593577301,0.0185297272936871,0.0629236406559212
"SRR7811364",0.0237724163989959,-0.0327052381743154,-0.0373293578308907,-0.0178609627223068,-0.0243758229465358,-0.0139929705513119,-0.00847251915026517,-0.0741187044057792,-0.0122332363636484,-0.0486372841897903,0.0464374974470949,0.0527749862739623,-0.0431563869355078,-0.0455367883693003,0.00499734740770909,0.000161354519536096,-0.0196551782174035,-0.0220662900363109,-0.012277810551423,-0.0534612713881479,-0.0203212456622644,-0.00613689746149062,-0.00351408505276105,-0.047937578444371,-0.0342615300531444,-0.00800975520156302,-0.012811659719958,0.0746176188763844,-0.00937547981850762,-0.0241441752602161,-0.0311322576158934,-0.0252741041273404,-0.026584411890917,-0.0163321367291534,0.00259283625538718,-0.0273980038072966,0.00206890028815034,-0.0276820299884305,-0.0132459069462547,-0.0483883692301185,0.068538239699671,-0.0232541427673709,-0.0228064317219724,-0.0203141710688102,0.044119143693469
"SRR7811365",-0.0699650514760908,0.103637771232209,0.137476383211282,-0.0149978960031068,-0.0293801357604094,-0.0088978458725182,-0.0666778722572268,-0.0235971789083037,-0.0332794015342917,-0.0113085021636441,0.0213644152740621,0.0719090731860295,0.10373570765261,0.0554880463518946,-0.0256884453266449,-0.0594915321731811,-0.0116430297360008,0.094387622601475,-0.038110414661329,0.0595456657484721,-0.0190368779659432,0.000217793079495047,-0.0818991797767658,0.0410609596455579,0.0697001627896494,-0.0273505721362059,-0.0107912135654308,-0.0651090299613385,0.0924713842952975,0.167370569729506,0.0126222976461597,-0.014427190709303,0.00585617805366292,-0.0310167353455204,-0.036800400765116,-0.0389669173036616,0.13696581990149,-0.00853757995502026,0.0171863177387912,-0.0714010990823855,-0.107976926693622,-0.00996726127392636,-0.0540893536525647,0.0203692101466786,0.0624631606226416
"SRR7811366",-0.0669567571263739,0.0635320621369799,0.138954275897271,0.00621878904013161,-0.017340340936854,-0.00213461287243703,-0.0803457823828493,-0.0355274561262189,0.009524838764895,0.0305925988724176,0.00918646110842009,0.000537350460852822,0.095465278806653,0.0416407324652032,-0.0183569635169308,0.0151883565875061,0.000948638379767999,0.161326310348378,-0.0398087148075442,0.048571698961655,-0.0108116686694406,0.0103938735932212,-0.0656158567728321,0.0319767731184803,0.111764561630507,-0.0371772422665183,-0.00553902176230951,-0.0784217973531281,0.0744418556809742,0.223151587742919,-0.0277896106293239,-0.00433669204400882,0.0200696030387399,-0.0239538053788419,-0.0499009666185583,-0.048304538993221,0.124783680694589,-0.0210010644819974,0.0638944184631829,-0.0560906903341025,-0.11895104140673,-0.00730904336148927,-0.0577185716316663,0.0174985268172012,0.0301742461247719
"SRR3124722",0.0379734530775621,-0.0196433186947267,-0.0308431584780827,-0.0260133542638881,-0.0256484358464689,-0.0143499736567288,0.01000443783448,-0.089926968783946,-0.0385701107293857,-0.0718301647392381,0.0521550666798273,0.0688235170595106,-0.0393376735844222,-0.0308023834965861,0.0132891621335934,-0.121452044544484,-0.0199908757483583,-0.0351702071240513,-0.0524556228785699,-0.070962817653564,-0.0203212456622644,-0.0818565080338348,-0.0258071680128634,-0.0670695138364459,-0.0646697014696081,-0.00932670682200097,-0.0147935477483398,0.0802380769693452,-0.0110306678060041,-0.0145391529723135,-0.0188273539676506,-0.025192196675212,-0.0393672998923886,-0.0365442165452201,-0.0141177692581265,-0.0339997142378313,0.00827211635581432,-0.0129648480952436,-0.0592598590431621,-0.0718230079165571,0.0638929000317462,-0.0264346853625716,-0.0492499071484706,-0.0280258745723293,0.0171452005078098
"SRR3124724",0.0145982143671167,-0.054535634441229,-0.0402885213179011,-0.00443802513008133,-0.0195426454098905,-0.0144138948078781,-0.0833197663068851,-0.0459673514732717,0.0594770866066332,0.0558828503511949,0.0360653229152499,0.00904429022264119,-0.0448666390106892,0.00256232998842355,0.0173866546487468,-0.0286435358432617,-0.0154166199041936,-0.00469404544463662,-0.0150590600760585,-0.0537428538000349,-0.018967371894556,-0.0527707173984251,0.0541717757950506,-0.0853615812174577,-0.00499531338623432,-0.0327679523463532,-0.013725832950967,0.0285953566798798,-0.0984698468773993,-0.0131497041820127,-0.0479730358592369,-0.0234083663411314,0.019697131894682,-0.0241356032690255,-0.0135378670720321,-0.0393181176431479,-0.0780336268418964,-0.0290820421415556,0.0428075026383645,0.0241200259838618,0.0106029542795671,-0.0223820170355359,-0.0565653708711235,0.0092519103605154,-0.136694552103533
"SRR3124726",0.0365201262009162,-0.0237276823197605,-0.029034471594844,-0.0155918780069496,-0.0198550589985389,-0.0160115738802078,0.00166492659807459,-0.0933723823200349,-0.0403906711449876,-0.0735037835670175,0.0447423026953208,0.0799201621165298,-0.0393017216130206,-0.0171166435780265,0.0155950866138323,-0.0429687494283163,-0.0213109159924226,-0.0303281842241101,-0.0418336134755367,-0.0682007229275709,-0.014679269556758,-0.0369178804520109,-0.0281499017433133,-0.0590073111759414,-0.0652501031406162,0.00198554244975601,-0.0138187062794745,0.0675408405969241,-0.000796691468585408,-0.014876789041189,-0.0285739244885456,-0.0262296284135224,-0.0225246874659462,-0.0129885881527686,-0.0261806362077454,-0.0254872876453966,0.0168919549700156,-0.0239298225308696,-0.0654986697268221,-0.0777517388207379,0.0649941662389046,-0.0243017116608519,-0.0481385100825422,-0.0345612197601653,0.0583676686111992
"SRR3124729",0.0380787979935029,-0.0415204819049637,-0.0358960728675769,-0.00294006117632238,-0.0197808581220779,-0.0157899471209441,-0.0636873147890678,-0.0675543570723298,0.00374418431731664,-0.016481220486623,0.0179504634920437,0.0374316343002214,-0.0454382854314317,0.0526500891839691,0.0288815389786693,-0.0102379682982487,-0.0169886292928999,-0.0277981530969259,0.0142308644129276,-0.0695298668585241,-0.0177793918566693,-0.0113235465955558,0.0197615523412686,-0.0876393549902461,-0.0509509956067128,0.00558066733173483,-0.0138137038249791,0.0199416657611742,-0.0778654829092499,-0.0177603001052262,-0.0376412220899313,-0.0232471116356353,0.00667859798370454,-0.0245411185481895,-0.0394504746998011,-0.0344475935285706,-0.0530194945792054,-0.024134666797417,-0.020571866555396,-0.0263122633296387,0.0299171115500671,-0.023277850231766,-0.0718314187945968,-0.025007625932762,-0.0885520470234953
"SRR3124731",0.0277211341778427,-0.0554295053767787,-0.0391275082359049,-0.000702384520169737,-0.0171409254295863,-0.0142542509821897,-0.0826616455380276,-0.0463148300547587,0.047024371371976,0.0494134552959094,0.0233434661431988,0.000787554163948352,-0.0443841392517711,0.0015712460686824,0.0458529982477397,-0.0401713401296582,-0.0142940743462904,-0.0060940277253628,-0.0296553374632137,-0.0606491848690056,-0.0175509918097181,-0.0707843670738464,0.0435743603498172,-0.0909408483181017,-0.00987949966170887,-0.0244107782327848,-0.0104873403529251,0.0193202675581388,-0.108185628078968,-0.0117769652052314,-0.0465971950237301,-0.0173796662655724,0.0233820048666497,-0.0200252545269483,-0.0233034423726026,-0.039229111029856,-0.0884671592141216,-0.0291901841805302,0.0224504915382993,0.0191670738652661,0.0127550058909895,-0.0208755187288529,-0.0693967969359259,-0.00232848578054099,-0.17165903846098
"SRR3124735",-0.0646041742441929,0.101470676697393,0.136333988382529,-0.0146763589150371,-0.0164671555013856,-0.00347442505458104,-0.0554213060211325,-0.0330135119902646,-0.0339679674881429,-0.0205697923799756,0.0191718865968991,0.033463864395966,0.105471036256188,0.0467805947408304,0.00576109570936649,-0.0620931793275789,-0.00391775214057964,0.106519005981497,-0.0436831365384764,0.0481620604820954,-0.00892908366477361,-0.00571066316981132,-0.0837405974711513,0.0376749738950593,0.0783255019837084,-0.0285610017819052,-0.00966273532694556,-0.0598104545776384,0.106569072325434,0.199690571272038,0.0152503825908436,-0.00567440330080013,-0.00407903344840281,-0.035350858462686,-0.0379028611393469,-0.0468897158266307,0.1386954957961,-0.00438404262051727,0.0151614324480942,-0.0815396297236792,-0.104319864260555,-0.00638325305995197,-0.0593567593577301,0.0185297272936871,0.0629236406559212
"SRR3124737",-0.0669567571263739,0.0635320621369799,0.138954275897271,0.00621878904013161,-0.017340340936854,-0.00213461287243703,-0.0803457823828493,-0.0355274561262189,0.009524838764895,0.0305925988724176,0.00918646110842009,0.000537350460852822,0.095465278806653,0.0416407324652032,-0.0183569635169308,0.0151883565875061,0.000948638379767999,0.161326310348378,-0.0398087148075442,0.048571698961655,-0.0108116686694406,0.0103938735932212,-0.0656158567728321,0.0319767731184803,0.111764561630507,-0.0371772422665183,-0.00553902176230951,-0.0784217973531281,0.0744418556809742,0.223151587742919,-0.0277896106293239,-0.00433669204400882,0.0200696030387399,-0.0239538053788419,-0.0499009666185583,-0.048304538993221,0.124783680694589,-0.0210010644819974,0.0638944184631829,-0.0560906903341025,-0.11895104140673,-0.00730904336148927,-0.0577185716316663,0.0174985268172012,0.0301742461247719
"SRR3124740",-0.064262959413714,0.0407567218073368,0.134479128263725,0.0179006261494026,-0.0136358917532689,-0.0059292757677567,-0.0744181508328647,-0.0476223177449762,0.0263871079071476,0.0568801290570462,0.00553078828923435,-0.0498006234864695,0.0756710452540653,0.0421494403894179,-0.0128539753049199,-0.0122186600451598,-0.00300773242115024,0.186406814671465,-0.0513175060350296,0.0371048358490214,-0.00732341641312192,-0.0189023281906091,-0.063273138277229,0.0177705879852546,0.11826601730245,-0.0439622733367693,-0.0115293102384409,-0.0871961119158896,0.0588453563605216,0.184221259656152,-0.0437778395411906,-0.00299906841068567,0.0506006344910832,-0.0235305591451779,-0.0630388602882843,-0.0362283583048209,0.112187401934615,-0.0150617279221049,0.0740809262252241,-0.0376869343661249,-0.123818429519304,-0.00377719262318193,-0.0657941565759547,0.0121983644004267,0.00960208225419579
"SRR3124742",0.0237724163989959,-0.0327052381743154,-0.0373293578308907,-0.0178609627223068,-0.0243758229465358,-0.0139929705513119,-0.00847251915026517,-0.0741187044057792,-0.0122332363636484,-0.0486372841897903,0.0464374974470949,0.0527749862739623,-0.0431563869355078,-0.0455367883693003,0.00499734740770908,0.000161354519536096,-0.0196551782174035,-0.0220662900363109,-0.012277810551423,-0.0534612713881479,-0.0203212456622644,-0.00613689746149062,-0.00351408505276105,-0.047937578444371,-0.0342615300531444,-0.00800975520156302,-0.012811659719958,0.0746176188763844,-0.00937547981850762,-0.0241441752602161,-0.0311322576158934,-0.0252741041273404,-0.026584411890917,-0.0163321367291534,0.00259283625538718,-0.0273980038072966,0.00206890028815034,-0.0276820299884305,-0.0132459069462547,-0.0483883692301185,0.068538239699671,-0.0232541427673709,-0.0228064317219724,-0.0203141710688102,0.044119143693469
"SRR3124743",-0.0663084761160393,0.0646276865952028,0.132022753323173,0.0012752425882553,-0.0160071518440874,-0.00853396674804263,-0.0785707868625549,-0.0252408583367365,0.00533957526707995,0.0299093286166033,0.011007326029246,-0.001002451668753,0.0996822092306228,0.0429446720895527,-0.0101530888656041,0.00867864692725948,-0.00592609547006181,0.143610332649728,-0.0352559211693142,0.0534372995656959,-0.0135896657047681,0.00559402688905395,-0.0626257458658305,0.0337531986322274,0.0992768803575071,-0.0380683567838004,-0.0138410499973518,-0.0754152276016022,0.0606820758941795,0.20447305896473,-0.0222623114205513,-0.00761407544682751,0.0260259572154872,-0.0278979639173411,-0.0424428489725254,-0.0505725233443977,0.120961290489632,-0.0137506433346552,0.0524137780793136,-0.0494003308555452,-0.117085024233035,-0.0123347702779041,-0.0563797390641262,0.021120500061453,0.0131902484366316
"SRR3124745",-0.0714036315918151,0.0557593173784385,0.139688210986558,0.0317000011861671,-0.00375703204329999,0.00197855005782312,-0.0728539106262089,-0.0285551731168382,0.0271588862339401,0.0585569819055673,0.00327505899117737,-0.0284433162356661,0.0811695540855892,0.0526059465225101,0.0131851439392396,0.00801433680564948,0.0038581371057795,0.194129046341807,-0.0369167161317979,0.0482404930871574,-0.003061362888586,0.00522019687696852,-0.0579752298359786,0.0280836809349024,0.130458914166777,-0.0402404220167399,-0.00258224076481133,-0.0942649670307294,0.0617843020627869,0.197709132817966,-0.0259136571057356,0.00512982690336946,0.0313827738744274,-0.0132114154848839,-0.0634934293194182,-0.0270792451410416,0.103665560855399,-0.0218469923233964,0.0864319596288794,-0.0288544363858621,-0.127105168312947,0.00031813886153163,-0.0580332675767395,0.0180198479794339,0.0318529333672617
"SRR3124747",0.0261127588281912,-0.0491336543124558,-0.0403559923985682,0.00166387932086156,-0.0205736011512775,-0.0152341985579656,-0.0731819498967509,-0.0418309206002934,0.0348366942946506,0.0214959766934441,0.0163054526340402,0.0162467013858464,-0.0500320003612503,0.050105184229444,0.0246796931855596,-0.0189412593104121,-0.018722302296387,-0.0299426113677508,0.0554816589340159,-0.0565742726020046,-0.0203212456622644,-0.0269830552823603,0.055559663061444,-0.0851317093027302,-0.0377856854451411,-0.0103569449702788,-0.0148482138850001,0.0140368802600157,-0.0961823579950072,-0.0177021462020257,-0.0420021176216174,-0.0209233064935822,0.0335124056815621,-0.0211647452171426,-0.024499856010641,-0.0363326534445639,-0.0726554483250294,-0.0294872709324963,0.0139753606636882,0.0182128351889661,0.0156373597176304,-0.0241720119722932,-0.0619249936775167,-0.00722073448075463,-0.124484083943874
"SRR3124748",-0.0699650514760908,0.103637771232209,0.137476383211282,-0.0149978960031068,-0.0293801357604094,-0.0088978458725182,-0.0666778722572268,-0.0235971789083037,-0.0332794015342917,-0.0113085021636441,0.0213644152740621,0.0719090731860295,0.10373570765261,0.0554880463518946,-0.0256884453266449,-0.0594915321731811,-0.0116430297360008,0.094387622601475,-0.038110414661329,0.0595456657484721,-0.0190368779659432,0.000217793079495047,-0.0818991797767658,0.0410609596455579,0.0697001627896494,-0.0273505721362059,-0.0107912135654308,-0.0651090299613385,0.0924713842952975,0.167370569729506,0.0126222976461597,-0.014427190709303,0.00585617805366292,-0.0310167353455204,-0.036800400765116,-0.0389669173036616,0.13696581990149,-0.00853757995502026,0.0171863177387912,-0.0714010990823855,-0.107976926693622,-0.00996726127392636,-0.0540893536525647,0.0203692101466786,0.0624631606226416
"SRR3124750",-0.0798454473589879,0.0727553556637462,0.122436004152405,0.00120407084081518,-0.0197548581790063,-0.00958936883497622,-0.0779760181990268,0.0140561781854586,0.0248944640543149,0.04848610704682,0.00859887944919394,-0.0126087368603277,0.078898037471891,0.0478464008366196,-0.00967163744500727,0.0480850805740758,-0.01185986602495,0.12455592346802,0.0142761497933398,0.0672946845530895,-0.0128268977200779,0.0559514129564243,-0.0486844861170932,0.0393012098287081,0.102392395574182,-0.0232610839139916,-0.00565251510349347,-0.0982176779936643,0.0672697200988442,0.0927086397002728,0.0161689290369148,-0.0133632559523106,-0.00744419505633182,-0.0319282500358481,-0.0486455221618053,-0.0415144684578338,0.120865993272856,-0.0155199739409425,0.0686322668284114,0.000525452637768051,-0.125869206000178,-0.0161980042115221,-0.0440098765131529,0.0287286868288288,0.0516019691023598
