"","MEgreen","MEviolet","MEblue","MEdarkgreen","MEpurple","MEblack","MEcyan","MElightyellow","MEdarkmagenta","MEskyblue3","MEyellowgreen","MEdarkgrey","MEdarkolivegreen","MEorange","MEdarkorange","MEpink","MEtan","MEyellow","MEgrey60","MEskyblue"
"SRR10030473",-0.0171300363196043,0.0245803045081547,-0.0305961593708816,-0.049116122801079,-0.0127886419876989,0.0407177813285721,0.0453941850189757,0.0928167816041444,-0.0222824684192099,-0.0124336950860508,0.0599257397346322,0.0710642689860891,0.0457452975188169,0.0269684195593409,-0.0427464708959067,-0.0299544608467221,-0.0157402272811672,-0.02670894515866,-0.0274106739391319,0.0191510927237917
"SRR10030474",-0.0167589580459121,0.0220708951824335,-0.0301333378410641,-0.0489112935027389,-0.0138655709341276,0.0422468788420835,0.0459932541494158,0.0916656972534524,-0.0251038841886436,-0.0138351920349689,0.0621537772372058,0.0763337814395238,0.0464869471698518,0.0283680706067162,-0.0453557865446419,-0.0320662794440999,-0.0139195245303378,-0.0240795757387394,-0.0292820651156735,0.022583087465428
"SRR10030475",-0.0188287488097954,0.0205819297681157,-0.0313238921909435,-0.0486643765268514,-0.0173277953619994,0.0403071200191557,0.044824405500163,0.09069161871911,-0.0244258491507103,-0.0173801589728884,0.0689665737911804,0.0719898304107525,0.0458126619412196,0.0256162984967835,-0.0471782497493448,-0.0276937413504934,-0.0151779781044061,-0.0256351781688983,-0.0296021715341764,0.0187753350747016
"SRR10030476",-0.0168737822527626,0.0262571618820643,-0.0345539283798069,-0.0525249441838655,-0.0144210569946685,0.0382605102967701,0.046169466699724,0.0954567547543481,-0.0296558028248961,-0.0173801589728884,0.0550318619316256,0.075948061550659,0.0456101041493886,0.0244545563735739,-0.0509403873140174,-0.0310026771080314,-0.0189359850901399,-0.0307086665470271,-0.0311290408421842,0.0114987116731005
"SRR10030477",-0.0158975313286675,0.0207461560928491,-0.0304433158042046,-0.0494534928404972,-0.0120425509323098,0.0397903403309168,0.0453821672925494,0.0917694289288121,-0.0226998739936601,-0.0173801589728884,0.0737291639821716,0.0741473018806015,0.0469682884760427,0.0243544519539446,-0.0500494616394643,-0.0305549649054263,-0.0158409733084973,-0.026868178397827,-0.0285702050332306,0.0196485989902531
"SRR10030478",-0.018285483035393,0.0220688352355971,-0.0310426847746645,-0.0494558220174581,-0.0136925533081528,0.0397234955622328,0.0458419324811055,0.0907147566298707,-0.0205434163850183,-0.0105399312031903,0.0511496485059198,0.0728051630449709,0.0478391134290011,0.0282130942135629,-0.0481801592126461,-0.031838281622629,-0.0147962948984027,-0.0247919030153538,-0.0283630601826756,0.0185632023623586
"SRR10030479",-0.0185766804176653,0.0168710294717382,-0.0304231345914873,-0.0484481169148493,-0.0146637620018292,0.0411280188384908,0.0467214349619689,0.0927144930624241,-0.0251230209831557,-0.0173801589728884,0.0636744020495787,0.0747152383106349,0.0476179642648527,0.0288292677928829,-0.0492833938923143,-0.0296748359693555,-0.0151804214382891,-0.0262672982941569,-0.0276215106670086,0.0161120789121672
"SRR10030480",-0.0177337621954111,0.0241326498213306,-0.0306065622925893,-0.0498162085623755,-0.0128892629468466,0.0401559988343998,0.0459147625656143,0.0921485121561232,-0.0256855375108195,-0.0173801589728884,0.0628833469544906,0.0720994413097893,0.0453932032095185,0.0309270375703477,-0.0434507900610019,-0.0308663414509818,-0.0137684499906496,-0.0261963545649496,-0.0281782796353701,0.0149130696169224
"SRR10030481",-0.017127938414287,0.0239976511730453,-0.0306875074596393,-0.0513540018312088,-0.0165028113867831,0.0402234166165025,0.0451735848565352,0.0954208831482129,-0.0258853457950069,-0.0173801589728884,0.0682589931968811,0.0722268937516656,0.0460142594490359,0.026084312478731,-0.0481998524994742,-0.0318430292266768,-0.0154781514269694,-0.0261957252344732,-0.0282126333535368,0.0144950934116099
"SRR10030482",-0.0184238186533014,0.0254658112053879,-0.0301777870425165,-0.0488604975790764,-0.0151191462292225,0.0407787977740788,0.0462725146010734,0.0950919681128356,-0.0237190069060031,-0.0143400652573319,0.0691829204122221,0.0705942820703062,0.0459158028610105,0.0266621153360746,-0.0427361415689639,-0.0303912074120483,-0.0163399186427483,-0.0254904946768043,-0.0297735627924553,0.0132769790155309
"SRR10030483",-0.050209733905915,-0.0277731997811935,-0.0270556259869479,-0.0704145259649949,-0.0376721397461691,0.0877576858959528,0.0841668499368274,0.0939941363274273,-0.0281248220226513,-0.0173801589728884,0.0428288440753948,0.0282753152084205,0.00111581970397389,0.0500217829918997,-0.048956124803961,-0.0347397896487436,-0.0141772144555383,-0.0271264162795857,-0.00687316897851921,0.0468471116879927
"SRR10030484",-0.0507539202653829,-0.0245952259989606,-0.0275180456617978,-0.0682265698817751,-0.0402498333936822,0.0869638306642281,0.0846319455976476,0.096270246059619,-0.0246255548113842,-0.0173801589728884,0.0318986935433293,0.0274763867518347,-0.000445560277530882,0.0448589339000682,-0.0469117954683031,-0.0302213706721873,-0.0139557766693253,-0.0296627582243701,-0.0074532123823016,0.0421885440045978
"SRR10030485",-0.0500506984004017,-0.0270476435059805,-0.0275964537040275,-0.0681671266451367,-0.0382023958537172,0.0880969639621751,0.0847377758409528,0.0965747554651644,-0.0272553333553893,-0.0138631216987842,0.0341049475392946,0.0271373835825886,0.00114634973998189,0.0467804024874312,-0.0453670545429791,-0.030773813248849,-0.0155288465696239,-0.0274591772808735,-0.00755642514554988,0.0456138735361393
"SRR10030486",-0.0491102232440804,-0.0270807114327332,-0.0266531467911631,-0.0687497198026944,-0.0380419158397458,0.0868141084422182,0.0853597682865797,0.0944278389306021,-0.0252444353435695,-0.00957954190868894,0.0385921334608402,0.0349242722316241,0.000961045483548944,0.0493072924683912,-0.0410826901373027,-0.0318273198196182,-0.0127821040243017,-0.0271259107468291,-0.00719495351106118,0.0461098871179965
"SRR10030487",-0.0496606827891193,-0.0337812276548708,-0.0270453437361098,-0.0674473190735996,-0.0381714220303252,0.0866598305140216,0.083909196589313,0.0960347468607907,-0.0257391651204988,-0.0173801589728884,0.0385722375932849,0.0345210725529072,-0.00022113244469379,0.04836107180372,-0.0426306861099884,-0.0333813703677714,-0.0144157210331864,-0.0294370139934418,-0.00594570080788086,0.0451172644101052
"SRR10030488",-0.0507169208917813,-0.0346886331411461,-0.0273817958139292,-0.068362613068767,-0.038072113201409,0.087017287436882,0.0837405792747412,0.0932995649089752,-0.0285277775620095,-0.00570578359390921,0.0267177567061467,0.0282621120506177,-0.00034463739818012,0.0487720993512273,-0.049015782865092,-0.0308952231434016,-0.0166811788736982,-0.0309176620710339,-0.00714792304778648,0.0424173296868196
"SRR10030489",-0.0502258636428812,-0.0282918784228912,-0.0276886285725315,-0.0674245157256375,-0.039942639344526,0.0863444470900938,0.0860415295086315,0.0980269635646431,-0.0309729939440109,-0.0173801589728884,0.0342713363783241,0.0284705025981184,-0.00095873621417591,0.042003780228761,-0.043508127812419,-0.0321830817507888,-0.0144539221961479,-0.028100556045828,-0.00868888369578229,0.0411047678577975
"SRR10030490",-0.0513347339698258,-0.0319109792940047,-0.0274233533786128,-0.0674027512976653,-0.0404150674731608,0.0870259764554485,0.0840144020154552,0.0947407080155485,-0.0301774678926384,-0.0173801589728884,0.0426423944708031,0.0323310261168588,-0.0016441920060843,0.0482172683874061,-0.044926121981926,-0.03377418494358,-0.0163194747166914,-0.0280182330801014,-0.00713264910559976,0.0405164927797563
"SRR10030491",-0.0521712611271003,-0.0265514384951136,-0.0271521174448704,-0.0675512251170413,-0.0387509441815406,0.0862874160037259,0.0840198308610786,0.098119099986814,-0.027999787563634,-0.0118964565810687,0.0385601016863661,0.0330211434769936,-0.00194764253709987,0.0440597431713185,-0.0435581782877297,-0.0314372515092673,-0.0158454562434896,-0.0292677030586968,-0.0079293347276708,0.0432072824009758
"SRR10030492",-0.0496367480585151,-0.0350178238904705,-0.0267872357207383,-0.0677563898135805,-0.0373308212004175,0.0864700734222009,0.0836359122415813,0.0986953916273382,-0.0289350977829371,-0.0173801589728884,0.0300789940137912,0.030845701704853,-0.00243148040464815,0.0474372180641167,-0.0451730551167233,-0.0314134788207568,-0.0173145367834864,-0.0282948737342611,-0.00692094605008008,0.0422193623634276
"SRR10030493",-0.0524932700419645,-0.0283491665701256,-0.0268739114200801,-0.0707467381501953,-0.0397216332962395,0.0878441843972193,0.0851121617913079,0.0931783092782342,-0.027680325309916,-0.0173801589728884,0.0371288695551833,0.0344047752177116,0.000710509211629305,0.0531377446214554,-0.0401432408092802,-0.0311970939545124,-0.0136850847019271,-0.0285771370780767,-0.00808246396172459,0.0365876795229907
"SRR10030494",-0.0522780530829757,-0.030038552557584,-0.0267397931442275,-0.0713166790840094,-0.0381885015170607,0.0860132750699922,0.0841370274922486,0.0979927924316274,-0.026823513230464,-0.0173801589728884,0.0385566840537984,0.0290940369546684,-0.000731943355531411,0.0471355260027001,-0.0410313844644802,-0.0342854854061416,-0.0144944554552069,-0.0282686392736325,-0.00683832774228059,0.039551868773478
"SRR10030495",-0.0506104544872475,-0.0276965791285047,-0.0270621494821014,-0.0681192800879028,-0.03820606809694,0.0853103606926208,0.0851646942617478,0.0956107707956103,-0.029408147305122,-0.00976284892261862,0.0382810844294134,0.0353009222282541,-0.0006864946607229,0.0506356306680543,-0.0423437285353538,-0.0318739711592347,-0.0157318860540717,-0.0287119180683584,-0.00662092128507144,0.0409566657513959
"SRR10030496",-0.050088779316209,-0.027224550165609,-0.0272585881785625,-0.0668122985922847,-0.0378662104023661,0.0857408810521551,0.0831707137397108,0.094910182735099,-0.0274855109411886,-0.0173801589728884,0.0292452374596165,0.0340678476896174,-0.00256976002131659,0.0464145702106604,-0.0464799025868939,-0.0315721040669867,-0.0130570195890575,-0.0263385133279017,-0.0079858582724474,0.0438504652834987
"SRR10030497",-0.0512385782936859,-0.0288313347822016,-0.026885691598276,-0.0659152504187658,-0.0380846522296044,0.0853815409995639,0.0835439244536747,0.0961222917620438,-0.0264552867832766,-0.0173801589728884,0.0477209420917768,0.0347848765591411,-0.00207068721734372,0.0474361582877995,-0.0428829338829018,-0.0327477287040775,-0.0158460983959947,-0.0280105026568234,-0.00607717538071387,0.0451950108656772
"SRR10030498",-0.0498339766047213,-0.0301497990203429,-0.0293641621806119,-0.0678810046911835,-0.0402297279599838,0.0883529026412652,0.084361084610099,0.0945958145945907,-0.0271246436428615,-0.0173801589728884,0.0214606258536037,0.0276700997062234,-0.00171201975953945,0.0470947042222698,-0.041925212436479,-0.0309561489350681,-0.0151691965845709,-0.0299118337939333,-0.00864323406469997,0.0425574582261521
"SRR10030499",-0.0509458036660681,-0.0369740398542675,-0.0270505785226305,-0.0685700638381409,-0.0388709996289043,0.0878669577429973,0.084020916713092,0.0983875347912588,-0.0220939811918304,-0.0173801589728884,0.0369526254440361,0.0360307451041844,-0.000452307341163353,0.0466979068985961,-0.0404469423181493,-0.0307066183311773,-0.0156249897668489,-0.0301232399892118,-0.00775928604209769,0.0427307059285822
"SRR10030500",-0.0516893771385584,-0.0251604539209207,-0.027393546701879,-0.0680630176622264,-0.040664162237073,0.0863506111518993,0.0842940533604379,0.0989670702434449,-0.0275047730891129,-0.00852793798920108,0.025551213578538,0.0289747506892675,-0.000247148949819294,0.0535400373613934,-0.0478776537101304,-0.0324449037725242,-0.0153578227707945,-0.0275824892051531,-0.00647678623703603,0.0433686336065821
"SRR10030501",-0.0517675999167381,-0.0267929457624234,-0.027223772068659,-0.0674826857679344,-0.0391154732711421,0.0844284297923093,0.0836835320370473,0.0942018765595222,-0.0280013619640956,-0.0173801589728884,0.0304191373805559,0.0319143251967879,-0.00042903515084613,0.0472525777321241,-0.0463649077559922,-0.0324321754189205,-0.0151664998449035,-0.0286877653673646,-0.00857237405719368,0.0439417152371692
"SRR10030502",-0.0502195241230675,-0.0318741430673643,-0.027425083360345,-0.066934341360244,-0.0389540425780949,0.0866843260722161,0.0838811834401551,0.0914572397730994,-0.0281441631307801,-0.0140403567046354,0.0314623843600018,0.0305414531838843,-0.00289418668676938,0.0485740738836369,-0.043250813701612,-0.031228750027214,-0.0168863451635019,-0.0315889634657224,-0.00677671376481968,0.0419456596140897
"SRR10030503",-0.0508532441276607,-0.028078755347496,-0.0273008060183043,-0.0669414696966022,-0.0397996643350113,0.0873074346171689,0.0843329548164106,0.0959064933216659,-0.0243656617978555,-0.0173801589728884,0.0357358100855629,0.0357579023414353,-0.000135825715232384,0.051384035613056,-0.0430044132517657,-0.0311144065144148,-0.0157610868765953,-0.0280650658386684,-0.00749897247804381,0.045005751975326
"SRR10030504",-0.0501881617671147,-0.0355615060731976,-0.0273438115785409,-0.0709074112557255,-0.0399944045108522,0.0871722542890602,0.0837518963314317,0.0948829460686206,-0.0290727245281389,-0.0173801589728884,0.0276037967244394,0.030911294409015,0.00130940772045415,0.0518165972507676,-0.0434688636878621,-0.032772768005453,-0.0165261337254764,-0.0285372019481392,-0.0051567426860912,0.0384781021979542
"SRR10030505",-0.0522179114838796,-0.0379025021989372,-0.0272458320777525,-0.0673527786815041,-0.0383963063917895,0.0869896641303252,0.0849074557786973,0.0962873815428925,-0.0279750125315334,-0.0173801589728884,0.032759821641999,0.0265691194345293,-0.00034159758379658,0.0504055594702036,-0.0459875023028704,-0.0302551998391354,-0.0149645003554898,-0.0268761548299281,-0.00780448150565187,0.0405131368518792
"SRR12330763",-0.0597029934774412,-0.056512375458688,0.0992286831459688,0.0504096117818262,0.163060909357644,-0.0696955972797567,0.00515998220523412,-0.0506210020947017,-0.0225726118022855,-0.0157183788745724,-0.0407708015466422,-0.00916347907385729,0.0776868239479212,-0.238992474039094,-0.0808528532538163,-0.0272073494746905,-0.00458591116210811,-0.0186185022160407,-0.0427984884139074,-0.0991002542645839
"SRR12330764",-0.0642239433076686,-0.0638127784307491,0.101318888479922,0.0512304364858402,0.162571424582077,-0.0707158143648038,0.00927482951596969,-0.0528447298568499,-0.0274053180583599,-0.00951474022932171,-0.0359545580540105,-0.00224367378234109,0.0779209416499788,-0.268225672637461,-0.0914466633033569,-0.0312318077672744,-0.00750131749371704,-0.0213828550100642,-0.041296494423329,-0.101254156440356
"SRR12330765",-0.0596433203983334,-0.0408706105090688,0.0984427345476488,0.0505092752011875,0.159007666851783,-0.0736875224825205,0.004529401717334,-0.0459990107043468,-0.0199732373902145,-0.0117566827434959,-0.033747599639867,0.00564805730019891,0.0841167157310635,-0.227860896012461,-0.0793970122565481,-0.0276015979413104,-0.00600880219274542,-0.0192442472815956,-0.0484731359455719,-0.103505201032919
"SRR12330766",-0.0689683882948682,-0.0672787584376135,0.0833707894951701,0.0100997541899799,0.09836698169592,-0.0518137287202446,0.031833580760433,-0.0164882399381647,-0.023319060018079,-0.0173801589728884,-0.0613926625783218,0.00162133846824001,0.0189343677452115,-0.192290340184246,-0.0971930460692304,-0.0337300380226198,-0.0113476835825082,-0.0239406178671508,-0.0565982235125962,-0.101929817769458
"SRR12330767",-0.0748600717366548,-0.0757034516633658,0.0839091743546561,0.00466137990484304,0.113096756253148,-0.045845039435373,0.0405232537358862,-0.0139800103722117,-0.02568880999653,-0.011629968367885,-0.0644774805825215,0.00199316927982588,0.0159582685764057,-0.207059072409983,-0.10449646620661,-0.0338370365174888,-0.0142161158965675,-0.0243893666396412,-0.0590485890617113,-0.104880805791251
"SRR12330768",-0.0760311438905738,-0.0791619530381102,0.0852377367204043,0.0108856577710249,0.102016183997879,-0.0460083031521886,0.0417434057712638,-0.0104283534396604,-0.0281863878474679,-0.0173801589728884,-0.0606114469724188,0.00360087221097605,0.0252786374182608,-0.196226307718435,-0.104480872617801,-0.037828040179989,-0.0129735699354318,-0.0252456199157625,-0.0581275233749829,-0.0998161378090668
"SRR7811358",-0.057120992574632,-0.0861716447073863,0.104689396838683,0.0416227001989359,0.00383554124692605,-0.051004306455411,0.00226148260936918,-0.100299044979293,-0.00890402768472411,-0.00631325698313338,-0.0374611265937041,-0.00934637593855062,0.0781004907706062,0.0227098449540015,-0.0249030162954984,-0.000846608809196967,-0.00518572156705636,-0.00714677034511503,0.154422221827518,0.0902543555085304
"SRR7811359",-0.0656136796930503,-0.101456118441896,0.110617388006778,0.0362787218766484,0.00927754313638622,-0.050395428325357,0.00820308996140934,-0.0877877663721834,-0.0142822535016959,-0.0136418005423663,-0.0503437917062888,-0.000754709834955722,0.052398258864051,0.0295295957042263,-0.0383332882728704,-0.0112738233374268,-0.00945890338464532,-0.0115473514877704,0.127486998207942,0.0609650892550224
"SRR7811360",-0.0821553757888801,-0.0854935475589119,0.111533047083529,0.0478924363964106,0.0544824714391817,-0.0367292283693592,0.0207410570506261,-0.0816021592734406,-0.0198841700562471,-0.0116683605268469,-0.0604952062358456,-0.00518198042123415,0.0650957194633382,-0.0131177790420133,-0.017442410374497,-0.00966243901381975,-0.0101938075870716,-0.0173710072273692,0.124531263170376,0.0704991037792386
"SRR7811361",-0.0615815407798711,-0.104964084366828,0.103347669901002,0.0356842661836516,-0.0199300252955159,-0.0406929613505236,0.00826057267723288,-0.103115182411209,-0.0118903871548314,-0.00946507811557053,-0.0506232139467078,-0.0287745887375236,0.0499468956153845,0.05069226289963,-0.0199366115217537,-0.00113301456722932,-0.00590019228224355,-0.00873197105063906,0.157325333428968,0.0947478130119456
"SRR7811362",-0.0705094759100567,-0.10121184116532,0.111343996977604,0.0475987143081189,0.00395729546996706,-0.0389324480472198,0.0125808429401544,-0.101563323362103,-0.00692180480429469,-0.00691884229834643,-0.0514484310690047,-0.0239254175983565,0.0555736097662899,0.0315317360191094,-0.0129656091663594,0.0115774112946832,0.000898296273054035,0.00115586015558385,0.166446760268468,0.0940162534935915
"SRR7811363",-0.0528599628113814,-0.0743167538364623,0.117354175014919,0.0352684632395592,-0.0191284556730166,-0.082596738966215,-0.00566601516937043,-0.0787617345388788,-0.0113840476671756,-0.0023159898283403,-0.0323912765784237,0.0458369226572608,0.098258474097078,-0.00202601850772612,-0.044005707517452,-0.0272547684484323,-0.00492151571316561,-0.00904474179334343,0.0920804422467328,0.0176181715991758
"SRR7811364",0.0558263259374744,0.0684879634513945,-0.0531013462128005,-0.0417955047584839,-0.00620356929201991,-0.00839890337229569,-0.0218378255300575,0.0155078956581854,-0.0260762322184307,-0.0136999694765887,-0.0476306424563305,0.0415516757501259,0.00283279545192461,-0.0230247999387836,-0.0289761072633282,-0.0135076230074062,-0.0152717290739325,-0.0250119531927944,-0.0305247554288606,0.00554418496140461
"SRR7811365",-0.0616200771858258,-0.0769760048422931,0.118222838695902,0.0445956212799022,-0.0147705970931284,-0.0802658900094335,-0.000775818171587615,-0.0797563717279829,-0.0141868073114028,-0.015524603332956,-0.0523166766384076,0.0368406945294314,0.0876093838922661,0.00559456019354113,-0.0311625559704092,-0.0266342315234478,-0.00929269568411798,-0.017740106253089,0.0864384040044914,0.0117375862580576
"SRR7811366",-0.0642446754524554,-0.10173183647883,0.111847309472266,0.0359941201178319,0.0140356081017663,-0.0521399261699479,0.00490059434248633,-0.0934263976372621,-0.01325886030817,-0.00672734374172685,-0.0512687911065791,-0.00241622834914272,0.0664324466233899,0.0226758435209846,-0.037726571345923,-0.00627010846373783,-0.003281196236062,-0.00983361640310004,0.142490868173955,0.0713460347980263
"SRR3124722",0.0677502821865593,0.0475879749788391,-0.0463853908987668,-0.0359689284349722,-0.0997298440149796,-0.0298810644007977,-0.036484747734159,-0.0031291781168323,-0.0249864027667912,-0.0173801589728884,-0.040707873757495,0.0355571375238051,-0.00281139353565344,-0.0351102483614652,-0.0463411614716459,-0.0302821666797011,-0.0158619041247217,-0.0256295398536888,-0.0559143023103143,-0.0287030021579917
"SRR3124724",0.0179919144732632,-0.0562023634681302,-0.0363101134358852,-0.0041437197473023,-0.0426199876846407,0.0607404373372565,0.0160652246003585,-0.0302008582508538,-0.022836967662575,-0.0135822412719469,-0.0839824073396948,-0.0572782299212606,-0.105554646187413,0.0269959748497268,-0.029734120387817,-0.0150764992110831,-0.0155236129836909,-0.0236276899515076,-0.00183513925454491,0.0606005810044556
"SRR3124726",0.067552093607353,0.0590367523335337,-0.0465053544280267,-0.0199457470558361,-0.0458673326208088,-0.0316131397104697,-0.0441442944438776,-0.00769877627628166,-0.0267078948463827,-0.0173801589728884,-0.0364236532765049,0.0217069232656991,0.0107212877458637,-0.0254700404568523,-0.024785970603808,-0.0104259580280002,-0.0168474645792926,-0.0256069130775868,-0.0569372618258462,-0.0238120950953242
"SRR3124729",0.0450718905580488,-0.012007756932623,-0.0398662858708052,0.0427137113601719,-0.00925126271745154,0.0190289955849391,-0.0267783182390942,-0.040121684688374,-0.0226109175124009,-0.0151203920345801,-0.0700418157902287,-0.0533876968108757,-0.079878185973264,0.00895294195035124,-0.0197939017010366,-0.0136251784475142,-0.0164318269263104,-0.0234039331534094,-0.0433675873456804,0.00807016958530384
"SRR3124731",0.0279358485321943,-0.0613263928331344,-0.0373097240257126,-0.00344147116832225,-0.059797051019584,0.0541523073922677,0.00449406236309051,-0.039224614493017,-0.0219079001337852,-0.015350674528715,-0.0809624618678405,-0.070711447743876,-0.118475019989621,0.0317933703703227,-0.0291019680722256,-0.0113745840487625,-0.0149884457047603,-0.0187709804713137,-0.0068815318583945,0.0432890342025576
"SRR3124735",-0.0528599628113814,-0.0743167538364623,0.117354175014919,0.0352684632395592,-0.0191284556730166,-0.082596738966215,-0.00566601516937043,-0.0787617345388788,-0.0113840476671756,-0.0023159898283403,-0.0323912765784237,0.0458369226572608,0.098258474097078,-0.00202601850772612,-0.044005707517452,-0.0272547684484323,-0.00492151571316561,-0.00904474179334343,0.0920804422467328,0.0176181715991758
"SRR3124737",-0.0642446754524554,-0.10173183647883,0.111847309472266,0.0359941201178319,0.0140356081017663,-0.0521399261699479,0.00490059434248633,-0.0934263976372621,-0.01325886030817,-0.00672734374172685,-0.0512687911065791,-0.00241622834914272,0.0664324466233899,0.0226758435209846,-0.037726571345923,-0.00627010846373783,-0.003281196236062,-0.00983361640310004,0.142490868173955,0.0713460347980263
"SRR3124740",-0.0615815407798711,-0.104964084366828,0.103347669901002,0.0356842661836516,-0.0199300252955159,-0.0406929613505236,0.00826057267723288,-0.103115182411209,-0.0118903871548314,-0.00946507811557053,-0.0506232139467078,-0.0287745887375236,0.0499468956153845,0.05069226289963,-0.0199366115217537,-0.00113301456722932,-0.00590019228224355,-0.00873197105063906,0.157325333428968,0.0947478130119456
"SRR3124742",0.0558263259374744,0.0684879634513945,-0.0531013462128005,-0.0417955047584839,-0.00620356929201991,-0.00839890337229569,-0.0218378255300575,0.0155078956581854,-0.0260762322184307,-0.0136999694765887,-0.0476306424563305,0.0415516757501259,0.00283279545192461,-0.0230247999387836,-0.0289761072633282,-0.0135076230074062,-0.0152717290739325,-0.0250119531927944,-0.0305247554288606,0.00554418496140461
"SRR3124743",-0.0656136796930503,-0.101456118441896,0.110617388006778,0.0362787218766484,0.00927754313638622,-0.050395428325357,0.00820308996140934,-0.0877877663721834,-0.0142822535016959,-0.0136418005423663,-0.0503437917062888,-0.000754709834955722,0.052398258864051,0.0295295957042263,-0.0383332882728704,-0.0112738233374268,-0.00945890338464532,-0.0115473514877704,0.127486998207942,0.0609650892550224
"SRR3124745",-0.0705094759100567,-0.10121184116532,0.111343996977604,0.0475987143081189,0.00395729546996706,-0.0389324480472198,0.0125808429401544,-0.101563323362103,-0.00692180480429469,-0.00691884229834643,-0.0514484310690047,-0.0239254175983565,0.0555736097662899,0.0315317360191094,-0.0129656091663594,0.0115774112946832,0.000898296273054035,0.00115586015558385,0.166446760268468,0.0940162534935915
"SRR3124747",0.0250877699139457,-0.0351097566975788,-0.0376649987765715,0.0385269040504351,-0.0243795653376373,0.0528126206469336,-0.00117746847061713,-0.0317462363770487,-0.0248145326600304,-0.0173801589728884,-0.076932098462545,-0.0656389016821183,-0.101553010831024,0.0382220829149919,-0.0167815340833864,-0.010284040146038,-0.017383068931731,-0.02267494425905,-0.0331892839345462,0.0238939288933102
"SRR3124748",-0.0616200771858258,-0.0769760048422931,0.118222838695902,0.0445956212799022,-0.0147705970931284,-0.0802658900094335,-0.000775818171587615,-0.0797563717279829,-0.0141868073114028,-0.015524603332956,-0.0523166766384076,0.0368406945294314,0.0876093838922661,0.00559456019354113,-0.0311625559704092,-0.0266342315234478,-0.00929269568411798,-0.017740106253089,0.0864384040044914,0.0117375862580576
"SRR3124750",-0.0821553757888801,-0.0854935475589119,0.111533047083529,0.0478924363964106,0.0544824714391817,-0.0367292283693592,0.0207410570506261,-0.0816021592734406,-0.0198841700562471,-0.0116683605268469,-0.0604952062358456,-0.00518198042123415,0.0650957194633382,-0.0131177790420133,-0.017442410374497,-0.00966243901381975,-0.0101938075870716,-0.0173710072273692,0.124531263170376,0.0704991037792386
"SRR3124752",-0.057120992574632,-0.0861716447073863,0.104689396838683,0.0416227001989359,0.00383554124692605,-0.051004306455411,0.00226148260936918,-0.100299044979293,-0.00890402768472411,-0.00631325698313338,-0.0374611265937041,-0.00934637593855062,0.0781004907706062,0.0227098449540015,-0.0249030162954984,-0.000846608809196969,-0.00518572156705636,-0.00714677034511503,0.154422221827518,0.0902543555085304
"SRR3124754",0.0631024731457604,0.0771539090448183,-0.0486708016632659,-0.0209389833563449,-0.0257049671283799,-0.0290143446423696,-0.0370333390843139,0.00973303936060062,-0.0224122202708663,-0.0173801589728884,-0.0279626816631701,0.0371556770587771,0.0177214029013799,-0.0116170734112955,-0.0208167706481994,-0.0140171604444372,-0.0155615437945356,-0.0241243516039001,-0.0559388793760947,-0.0232311818836136
"SRR3124756",0.0184287764165543,-0.00688338813655735,-0.0372044988429813,-0.0707639190342444,-0.12041723891465,0.0285633378455974,0.0200538263337018,0.0188727412835176,-0.0222369230295901,-0.00752983322496637,-0.0563491496588878,0.0353736734422034,-0.02371577911575,-0.0125790608137917,-0.0487733586064693,-0.0253226917479807,-0.0129720450530965,-0.0247739879894764,-0.0334087173165817,0.00596242262421472
"SRR3124759",0.046576952435348,0.0313698593622582,-0.0464904639789608,-0.0540347219731822,-0.10314080667931,-0.00184935970137258,-0.00328013168551275,0.0198746085257258,-0.0267328194893142,-0.0173801589728884,-0.0531650917511405,0.0528581635366801,-0.0117082835781078,-0.0195762586906582,-0.0453482288466732,-0.026065881492721,-0.0143803004835492,-0.0265613397087126,-0.01349882165005,0.00455725415917804
"SRR3124761",0.0595791317214017,0.0768505026057361,-0.0490020526104916,-0.0240209455326375,-0.0134065527595393,-0.0305354494572464,-0.0341911151864176,0.0142562174660537,-0.0253601547723812,-0.0173801589728884,-0.0312720392920988,0.0495986791286158,0.0236358040724189,-0.0222696747333554,-0.028446898864779,-0.0179506427483473,-0.0159220171710687,-0.026595245869428,-0.0596439985965894,-0.0219192224257416
"SRR3124764",0.036905990104768,-0.00346161661359112,-0.0461845736498086,-0.0954431364315203,-0.148655994854873,0.0126624331546494,0.00848863482722964,0.0244686070265751,-0.0184638981439617,-0.0140295978184774,-0.0566251891347479,0.036855789288041,-0.0382117226917951,-0.0276697495587774,-0.0536146113511563,-0.0288754590531423,-0.0162669469716572,-0.0252100639135609,-0.040624943220197,-0.00634076993655831
"SRR3124766",0.0497513733198229,0.00382956708223081,-0.0492006132480076,-0.0680675134561475,-0.155799674189178,0.00354444225752445,-0.000651904015262509,0.0181927836267239,-0.0218836905330276,-0.0154226974002416,-0.0667598323202002,0.0311060015433731,-0.0545479150676067,-0.00305180456802384,-0.0514331334234357,-0.0308501590589408,-0.0138928170388947,-0.0211423870406585,-0.0271094859610288,-0.00526068289727074
