"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEorangered4","MEpaleturquoise","MEpink","MEplum1","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"SRR12330768",-0.0463230506898398,0.0443964216215382,0.124017418600596,-0.0321200203254388,-0.0252158345013559,-0.00999218752265534,-0.101187132695171,-0.0824473276621976,0.000389498458526972,-0.0594884282854039,-0.0503636643803032,0.0568466600091255,0.0818552813243353,-0.0110611521036615,-0.0549433031257717,0.13108953562246,0.0579140294267564,-0.0618061180436721,0.110867291891888,0.0239143468298052,0.048355328445088,-0.0181905413579794,-0.0483309728402739,0.0423735937926582,-0.0181056381165939,0.0140384928123313,-0.0246411661688752,0.0371262888737876,-0.0689450952915042,-0.013248828836369,-0.0281141731341517,0.0544877783036409,0.0319748524902224,-0.0273543146402433,0.0542309723358446,-0.0813035783523922,-0.0212830955148044,-0.205031906793674,0.0571726825272911,-0.015568893491682
"SRR7811358",-0.0494856330738794,0.0584860361475119,0.109627364257673,0.0125929082972152,-0.0266189766675611,-0.00393049180839762,-0.0401045357965336,-0.0654952118477175,-0.0695144078218624,0.0716756896843254,0.182965144785503,0.0687672021837562,0.0288199847273653,0.0197008506833938,0.145686803110265,0.00898223856859099,0.00259809353158594,0.120801534980399,0.0459556965675352,0.0489753540028598,0.0262288865934347,-0.00335765810267842,-0.0747913186425115,0.0851935826308588,0.00532902957698647,-0.0232500892804423,-0.00757162972596424,-0.015870710476743,-0.0196858819683705,-0.0455131208974993,-0.0104162492288388,0.120913238924317,0.0430542689701235,-0.00614605525710152,-0.0650497920474223,-0.121202621268433,0.196795989728468,0.0211104328465077,0.0177092489745932,-0.00996375342175429
"SRR7811359",-0.047820774704339,0.0682554084261595,0.118990818575308,0.00205478791323349,-0.0288785383584091,-0.00904685696740333,-0.0501635844891816,-0.0742300594960248,-0.0611454227865112,0.0493761363405135,0.148145905052098,0.0694982035089966,0.0381765765764475,0.00086412088481106,0.119791701464496,0.00932142276442798,0.00302008050215431,0.092302741736045,0.058584705793289,0.0435332013314863,0.0283619206531785,-0.0139389555139492,-0.0751131917232264,0.0621330751977228,-0.000744879084627124,-0.01645136068998,-0.0116163328998957,-0.00390121229854115,-0.0303686857663172,-0.0431001719472345,-0.0106711256358273,0.12032670649923,0.0127777437225252,-0.0132724752731407,-0.0449960769183844,-0.124657482943189,0.194146268883912,0.0299295814032632,0.0226451114833593,-0.0112983241185178
"SRR7811360",-0.0375164132984826,0.0758438747807166,0.10075336532687,0.00151722501812096,-0.0186422932906502,-0.00998417604465835,-0.0372247742147973,-0.0751278540880849,-0.0552508257772821,0.0708628117292819,0.138365009282301,0.0839786396461376,0.0524591431701579,-0.0179798569087226,0.103592761269216,0.0470671016070503,0.0548783310914405,0.10032116843843,0.0697567908686546,0.0502383087148441,0.0270490482800568,-0.0109625745140169,-0.0901564578451313,0.0675362303988626,-0.0131166154023492,0.0228232610586701,-0.0170558716543216,0.0196312941546722,-0.0327205339888253,0.00710516722458774,-0.0149923279333936,0.117487208263333,0.0533758591552072,-0.0163527272413449,-0.0512255673751561,-0.129826215987346,0.117679285331735,-0.0152039612938269,0.0320513439361993,-0.00501562475537817
"SRR7811361",-0.0418227900466247,0.0462947180244698,0.106787205094698,0.0189950948911671,-0.0308091633481209,-0.00355451231665134,-0.0306471618825195,-0.0741202835952984,-0.071471161415464,0.0772290131799756,0.199975934229269,0.0690809295998302,0.043666164983192,0.0151588616853688,0.136935492364783,-0.0111311977616711,-0.021043246879716,0.118481026111004,0.0432281770533033,0.041223780092547,0.0256443781208354,-0.010028910876841,-0.0802264514688786,0.0591831921241332,0.00430836365226323,-0.0385787184544685,-0.00886893586010425,-0.00991253844160894,-0.0259686267538829,-0.029343570908033,-0.013235764805708,0.114312517326427,0.0079344661534272,-0.00648857380962114,-0.0616873246281748,-0.129454454288299,0.207172852987636,0.0503759581328443,0.0156189003361773,-0.0107890791760711
"SRR7811362",-0.0393763849245483,0.0616451717536184,0.111521623646167,0.0329644774214469,-0.0295216996758305,0.00245998455574167,-0.0226830294684798,-0.0725062284361103,-0.0671669266164419,0.0848418612588552,0.207950602712822,0.0749625032746407,0.048800156524459,0.0334914830562334,0.153290192051928,0.00877245296685266,0.00279610339429353,0.127878263624043,0.0532730842073145,0.0529722523797204,0.0231271487145676,-0.000510379403475791,-0.0874815742546879,0.0614197598538328,0.0133554960278465,-0.0203828445243729,-0.000246026387093108,0.00398773123230209,-0.0158345723934974,-0.0228471668444318,-0.0178117019170536,0.10464770243988,0.0311845863077259,-0.00183975201788686,-0.0609134476363047,-0.132812660857968,0.210829417838469,0.0297638336483121,0.0198607272445829,-0.000721324536985992
"SRR7811363",-0.0770943521930432,0.102626606059371,0.123443009303883,-0.0160544919457732,-0.0173713384840653,-0.00411422979254154,-0.0456100202499626,-0.0513256191434009,-0.0638383940413649,0.00478493061314915,0.0988301518439662,0.0672509269480444,0.00616995828600486,0.0268017311796159,0.102385953114571,-0.0640362030034153,-0.0118344150767312,0.0671981605496276,0.0552454464040899,0.0477107308619266,0.0340271124273441,-0.00792072682310219,-0.0482439146576937,0.1062723609277,-0.000154778177946726,0.0205553168874814,-0.00930025371580988,-0.0297494256425424,-0.0381105229224011,-0.0762569517315806,-0.00209507153969719,0.144124097134077,0.0614875890586226,-0.00767820923665949,-0.0406270139639995,-0.11443353005772,0.170392056958069,0.000874941221517582,0.0241347746993972,-0.00733806835306153
"SRR7811364",-0.00429813339792001,-0.0356514480564266,-0.0396064104251345,-0.0196450488578713,-0.0120933580018308,-0.0143070509583315,-0.027693009376412,-0.0200365123223711,-0.00457225192230437,-0.0231996076048085,-0.0199370082919043,-0.0291874839994483,-0.0743763239494186,-0.000788229651390201,-0.0300224755552118,9.5403934966457e-05,-0.0073287958056281,-0.0347246999461229,-0.0576614192226268,-0.0438640358809346,0.0458964222414652,-0.0180190226047243,0.0825251032251191,-0.0133271134205346,-0.0218128710613796,-0.0337081694869463,-0.0254214196031292,-0.060475872412784,-0.0145745908881936,-0.047659100738658,-0.0232225380536599,0.00794627790612724,0.0439737714163773,-0.0244042627859496,0.00216000483927811,0.0668043094876803,-0.0267495521916645,-0.023558444506598,-0.0120463730533264,-0.0137493176757608
"SRR7811365",-0.0751745885864098,0.104813684156146,0.121889058058299,-0.0165005459496236,-0.0173753689165789,-0.00873079517530093,-0.0341252220491677,-0.0624417195054504,-0.0616637246803843,0.00919438115610435,0.0921439924764544,0.0727069398506921,0.0120635725983677,-0.0153438576756782,0.0829515749112873,-0.0609316461040251,-0.00544165656719224,0.0614911375981458,0.0631737646736779,0.0573698586841374,0.0360922599141179,-0.0177674245719159,-0.054702996709728,0.093902638176239,-0.0106604409948389,0.0180856418296659,-0.018225481049881,-0.0226327315545326,-0.0339297828559839,-0.066419522355113,-0.00551401411159286,0.136392138327738,0.0613306890993028,-0.0101299165617301,-0.0389935210540876,-0.117879729243398,0.14914481303508,0.00680151508089354,0.0256617927240267,-0.00911841866339354
"SRR7811366",-0.0489728435784205,0.0678414584483379,0.119737358179898,0.00482628341714171,-0.0268223588615032,-0.00359877605184596,-0.0493057108298934,-0.0755438069602021,-0.062295042698107,0.0583766536987277,0.168417060914975,0.0706886396514208,0.0345216458407624,-0.00644226728008374,0.133163047729303,0.015587512548648,0.00734624375583794,0.103306192584887,0.054735579092276,0.0431244798636832,0.0268240804852753,-0.0111784463813603,-0.0776785294312537,0.0742865269671644,0.00290229362625762,-0.0219786101190096,-0.00893596969942865,-0.0110307817765154,-0.0241035241436484,-0.0487653017765973,-0.0176952397635646,0.125460178873482,0.0301898906420606,-0.0103142570175587,-0.0521579671035146,-0.126681841697007,0.209963529406261,0.0248003900759679,0.0201980421737715,-0.00412145839910031
"SRR3124722",-0.025179572312486,-0.0229447695138847,-0.0334543098006513,-0.0272592392291701,-0.0076416234563179,-0.014486855603761,-0.0371466363634337,-0.00308345339086638,-0.0362562150935836,-0.0705868508385258,-0.0346487976302279,-0.0410055787571857,-0.0863073816191048,0.0131256860750981,-0.0459356748191126,-0.121044984563309,-0.0866282455458621,-0.0656793138140203,-0.0739851386477525,-0.0349616810240506,0.047586845669452,-0.0205195283004207,0.092567378910861,-0.0151006499335735,-0.023338052315738,-0.0226388229940919,-0.0252854450043737,-0.0858303010615407,-0.0370759333238833,-0.0648878554071966,-0.00874058987411574,0.0142505709547244,0.0166523741091101,-0.0254000901820042,-0.0129621155951328,0.0601193738349452,-0.0218127093339745,-0.0307966777281176,-0.017952290066595,-0.0156094474264396
"SRR3124724",0.0624745255421657,-0.0522601966048991,-0.0408976873608686,-0.00329176409048458,-0.0337129726401364,-0.014898680884267,-0.0386224393952322,-0.0844746178704381,-0.0451317744420549,0.0388646670600202,-0.00355558184725265,-0.0161861169037823,0.0157686359046571,0.0211161525358619,-0.0121201791785769,-0.0252574783003075,-0.0490198009569905,0.00175377213596926,-0.0601718852664814,-0.00492212668235123,0.0361342023178553,-0.0178379869489303,0.0126814495158205,-0.0970114207045524,-0.0150643858467229,-0.0473631351362932,-0.024447128738552,0.00119165422662499,-0.0290762085897545,0.0380586480246294,-0.0268059762509739,-0.0771619005329789,-0.136812873288576,-0.0221194599096794,-0.0149717617858061,0.0147443008945137,-0.020545476932917,0.0267333640219604,0.00630177593992403,-0.0152256024680845
"SRR3124726",-0.0261797463173746,-0.0262563022788531,-0.0330177305095657,-0.018332171343085,0.00178323620651384,-0.016634508662692,-0.0244348086669301,-0.0113467308801073,-0.0319866936735868,-0.0745697827785934,-0.0294726762219025,-0.0396191793130662,-0.0838193988126611,0.0186787157997589,-0.0402527800578059,-0.0411622172107811,-0.0391690420850327,-0.0681275380684754,-0.0714384292044852,-0.0191451477833573,0.0420985593306996,-0.0134642265130713,0.0772851767370479,-0.00528493969627518,-0.0230751979525234,-0.0318131182017681,-0.0254880917600254,-0.0855469543808687,-0.0122495720970864,-0.0723658567470145,-0.0209009225142026,0.022820626668071,0.0596680268004482,-0.0232805854012942,-0.0259066944809992,0.0613457314607108,-0.0203496006983798,-0.0181333726121453,-0.0247884642548633,-0.013763881690102
"SRR3124729",0.0229893730456496,-0.0414090870331816,-0.0387273515575567,-0.0048186816716132,0.00659051080946634,-0.0156013009612923,-0.0351305334359048,-0.0678679284631344,-0.0587486807814859,-0.0286752008926201,-0.0242160847639154,-0.0390699494467038,-0.0220351567833069,0.0313908078955926,-0.0382517253622491,-0.00773485246247539,-0.00962243827274998,-0.0501300201912191,-0.0722821632563447,0.0448449183096982,0.0180274491278664,-0.0180144024450183,0.0124135508481505,-0.07792501345577,-0.0206643874345401,-0.0381108898021918,-0.0236494574750915,-0.038758148153183,-0.0271897630929763,-0.0138751918837173,-0.0203936647182228,-0.0498000853409858,-0.0873556661412233,-0.0235382838147503,-0.0421549276354101,0.0303787219492316,-0.0257490685786374,0.0129473560736104,-0.0247063948323524,-0.0140201268445807
"SRR3124731",0.0546094706727291,-0.0530085138229834,-0.0393696653852945,0.000782776547240912,-0.0243799601608721,-0.0140596282480776,-0.0389288025619754,-0.0834325476969024,-0.0568598217605252,0.022662012903333,-0.00585643980610805,-0.0278224402057078,0.013800961247007,0.0562089113438886,-0.0122558383437247,-0.0369061244075021,-0.0671450163418197,-0.00465038158760785,-0.0665685391362542,-0.00622933860251693,0.0228850830023037,-0.01779295560057,0.00408275350016878,-0.104991612371475,-0.0153713679451615,-0.0472092567115771,-0.0191529690811033,-0.00575122147334608,-0.0243491995067944,0.0334969981800946,-0.0266862885889713,-0.0856096348232343,-0.172417551205399,-0.0202415048174352,-0.026131957698743,0.0159269427022275,-0.019865010252581,0.0310654331977412,-0.0059626422463009,-0.0125757038525638
"SRR3124735",-0.0770943521930432,0.102626606059371,0.123443009303883,-0.0160544919457732,-0.0173713384840653,-0.00411422979254154,-0.0456100202499626,-0.0513256191434009,-0.0638383940413649,0.00478493061314915,0.0988301518439662,0.0672509269480444,0.00616995828600486,0.0268017311796159,0.102385953114571,-0.0640362030034153,-0.0118344150767312,0.0671981605496276,0.0552454464040899,0.0477107308619266,0.0340271124273441,-0.00792072682310219,-0.0482439146576937,0.1062723609277,-0.000154778177946726,0.0205553168874814,-0.00930025371580988,-0.0297494256425424,-0.0381105229224011,-0.0762569517315806,-0.00209507153969719,0.144124097134077,0.0614875890586226,-0.00767820923665949,-0.0406270139639995,-0.11443353005772,0.170392056958069,0.000874941221517582,0.0241347746993972,-0.00733806835306153
"SRR3124737",-0.0489728435784205,0.0678414584483379,0.119737358179898,0.00482628341714171,-0.0268223588615032,-0.00359877605184596,-0.0493057108298934,-0.0755438069602021,-0.062295042698107,0.0583766536987277,0.168417060914975,0.0706886396514208,0.0345216458407624,-0.00644226728008373,0.133163047729303,0.015587512548648,0.00734624375583794,0.103306192584887,0.054735579092276,0.0431244798636832,0.0268240804852753,-0.0111784463813603,-0.0776785294312537,0.0742865269671644,0.00290229362625762,-0.0219786101190096,-0.00893596969942865,-0.0110307817765154,-0.0241035241436484,-0.0487653017765973,-0.0176952397635646,0.125460178873482,0.0301898906420606,-0.0103142570175587,-0.0521579671035146,-0.126681841697007,0.209963529406261,0.0248003900759679,0.0201980421737715,-0.00412145839910031
"SRR3124740",-0.0418227900466247,0.0462947180244698,0.106787205094698,0.0189950948911671,-0.0308091633481209,-0.00355451231665134,-0.0306471618825195,-0.0741202835952984,-0.071471161415464,0.0772290131799756,0.199975934229269,0.0690809295998302,0.043666164983192,0.0151588616853689,0.136935492364783,-0.0111311977616711,-0.021043246879716,0.118481026111004,0.0432281770533033,0.041223780092547,0.0256443781208354,-0.010028910876841,-0.0802264514688786,0.0591831921241332,0.00430836365226323,-0.0385787184544685,-0.00886893586010425,-0.00991253844160894,-0.0259686267538829,-0.029343570908033,-0.013235764805708,0.114312517326427,0.0079344661534272,-0.00648857380962114,-0.0616873246281748,-0.129454454288299,0.207172852987636,0.0503759581328443,0.0156189003361773,-0.0107890791760711
"SRR3124742",-0.00429813339792001,-0.0356514480564266,-0.0396064104251345,-0.0196450488578713,-0.0120933580018308,-0.0143070509583315,-0.027693009376412,-0.0200365123223711,-0.00457225192230437,-0.0231996076048085,-0.0199370082919043,-0.0291874839994483,-0.0743763239494186,-0.000788229651390206,-0.0300224755552118,9.5403934966457e-05,-0.0073287958056281,-0.0347246999461229,-0.0576614192226268,-0.0438640358809346,0.0458964222414652,-0.0180190226047243,0.0825251032251191,-0.0133271134205346,-0.0218128710613796,-0.0337081694869463,-0.0254214196031292,-0.060475872412784,-0.0145745908881936,-0.047659100738658,-0.0232225380536599,0.00794627790612724,0.0439737714163773,-0.0244042627859496,0.00216000483927811,0.0668043094876803,-0.0267495521916645,-0.023558444506598,-0.0120463730533264,-0.0137493176757608
"SRR3124743",-0.047820774704339,0.0682554084261595,0.118990818575308,0.00205478791323349,-0.0288785383584091,-0.00904685696740333,-0.0501635844891816,-0.0742300594960248,-0.0611454227865112,0.0493761363405135,0.148145905052098,0.0694982035089966,0.0381765765764475,0.00086412088481106,0.119791701464496,0.00932142276442798,0.00302008050215431,0.092302741736045,0.058584705793289,0.0435332013314863,0.0283619206531785,-0.0139389555139492,-0.0751131917232264,0.0621330751977228,-0.000744879084627124,-0.01645136068998,-0.0116163328998957,-0.00390121229854115,-0.0303686857663172,-0.0431001719472345,-0.0106711256358273,0.12032670649923,0.0127777437225252,-0.0132724752731407,-0.0449960769183844,-0.124657482943189,0.194146268883912,0.0299295814032632,0.0226451114833593,-0.0112983241185178
"SRR3124745",-0.0393763849245483,0.0616451717536184,0.111521623646167,0.0329644774214469,-0.0295216996758305,0.00245998455574167,-0.0226830294684798,-0.0725062284361103,-0.0671669266164419,0.0848418612588552,0.207950602712822,0.0749625032746407,0.048800156524459,0.0334914830562334,0.153290192051928,0.00877245296685266,0.00279610339429353,0.127878263624043,0.0532730842073145,0.0529722523797204,0.0231271487145676,-0.000510379403475791,-0.0874815742546879,0.0614197598538328,0.0133554960278465,-0.0203828445243729,-0.000246026387093108,0.00398773123230209,-0.0158345723934974,-0.0228471668444318,-0.0178117019170536,0.10464770243988,0.0311845863077259,-0.00183975201788686,-0.0609134476363047,-0.132812660857968,0.210829417838469,0.0297638336483121,0.0198607272445829,-0.000721324536985992
"SRR3124747",0.0565051909678198,-0.0474155758195168,-0.0441508129074546,0.00306269675859283,-0.00520690648141811,-0.015522565590814,-0.0347330505372345,-0.0775736969545346,-0.0494168780348765,0.00754037236412564,-0.0259894430167909,-0.0269510635142138,0.00996273382009194,0.0266529918633524,-0.0359205159252696,-0.0168071095885802,-0.0255451958751999,-0.0314389378243232,-0.0623081130302822,0.0414875862852161,0.0144928131447848,-0.0205195283004207,0.00259917788361606,-0.0950031101365504,-0.0207084309000755,-0.0402151599223313,-0.0228327079826232,0.0045735024698122,-0.0232308490570399,0.0292707836960058,-0.0275190740005997,-0.0713399353452683,-0.122799163407597,-0.0244055481395103,-0.0257316733565177,0.0187843086958244,-0.0292787048926943,0.0406119692914164,-0.0109796760419557,-0.0165889779869575
"SRR3124748",-0.0751745885864098,0.104813684156146,0.121889058058299,-0.0165005459496236,-0.0173753689165789,-0.00873079517530093,-0.0341252220491677,-0.0624417195054504,-0.0616637246803843,0.00919438115610435,0.0921439924764544,0.0727069398506921,0.0120635725983677,-0.0153438576756782,0.0829515749112873,-0.0609316461040251,-0.00544165656719224,0.0614911375981458,0.0631737646736779,0.0573698586841374,0.0360922599141179,-0.0177674245719159,-0.054702996709728,0.093902638176239,-0.0106604409948389,0.0180856418296659,-0.018225481049881,-0.0226327315545326,-0.0339297828559839,-0.066419522355113,-0.00551401411159286,0.136392138327738,0.0613306890993028,-0.0101299165617301,-0.0389935210540876,-0.117879729243398,0.14914481303508,0.00680151508089354,0.0256617927240267,-0.00911841866339354
"SRR3124750",-0.0375164132984826,0.0758438747807166,0.10075336532687,0.00151722501812096,-0.0186422932906502,-0.00998417604465835,-0.0372247742147973,-0.0751278540880849,-0.0552508257772821,0.0708628117292819,0.138365009282301,0.0839786396461376,0.0524591431701579,-0.0179798569087226,0.103592761269216,0.0470671016070503,0.0548783310914405,0.10032116843843,0.0697567908686546,0.0502383087148441,0.0270490482800568,-0.0109625745140169,-0.0901564578451313,0.0675362303988626,-0.0131166154023492,0.0228232610586701,-0.0170558716543216,0.0196312941546722,-0.0327205339888253,0.00710516722458774,-0.0149923279333936,0.117487208263333,0.0533758591552072,-0.0163527272413449,-0.0512255673751561,-0.129826215987346,0.117679285331735,-0.0152039612938269,0.0320513439361993,-0.00501562475537817
"SRR3124752",-0.0494856330738794,0.0584860361475119,0.109627364257673,0.0125929082972152,-0.0266189766675611,-0.00393049180839762,-0.0401045357965336,-0.0654952118477175,-0.0695144078218624,0.0716756896843254,0.182965144785503,0.0687672021837562,0.0288199847273653,0.0197008506833938,0.145686803110265,0.00898223856859099,0.00259809353158594,0.120801534980399,0.0459556965675352,0.0489753540028598,0.0262288865934347,-0.00335765810267842,-0.0747913186425115,0.0851935826308588,0.00532902957698647,-0.0232500892804423,-0.00757162972596424,-0.015870710476743,-0.0196858819683705,-0.0455131208974993,-0.0104162492288388,0.120913238924317,0.0430542689701235,-0.00614605525710152,-0.0650497920474223,-0.121202621268433,0.196795989728468,0.0211104328465077,0.0177092489745932,-0.00996375342175429
"SRR3124754",-0.0246363810135299,-0.0261454134767048,-0.0345963910890861,-0.0218524645349941,-0.00137234855173339,-0.0139696645441459,-0.024826714554453,-0.00509418594088463,-0.0152444935898402,-0.0707514369670494,-0.0301782603317881,-0.0335755252531306,-0.0850763969182786,-0.000451911188670871,-0.0414263256155427,-0.0180256850537639,-0.0201462373944227,-0.0641236123016242,-0.0624181545458825,-0.0207049985654138,0.0527599453194457,-0.0175224580485482,0.0930665136240509,0.00134326536234228,-0.0185764991576241,-0.0300088183517944,-0.0242945550149177,-0.0808840472051235,-0.0106046426065592,-0.0678344485427723,-0.0211595372876997,0.0225947293057875,0.0473678400224216,-0.0205486535387871,-0.0120572529304763,0.0664111442945494,-0.0238242393190751,-0.00736837434507739,-0.0195995177976921,-0.0159319199660153
"SRR3124756",0.032033872607035,-0.0305143460401767,-0.0368695608958628,-0.025228982191344,-0.0427778323214959,-0.0106120561332813,-0.0372542111892739,-0.0229959887307587,-0.00658263855731151,-0.000665652669538128,-0.0298296609808095,-0.00248796197761727,-0.0233264104804477,-0.00245003182843076,-0.0395432025018466,-0.127686449513424,-0.11361136868042,-0.0298453743810155,-0.0429583931137795,-0.0699900457044907,0.0606441604494862,-0.0112026537760177,0.0751635074751485,-0.0310189150917005,-0.0215394810952277,-0.0215596730547543,-0.0254233417592906,-0.0129991558213483,-0.0259294962463815,0.00338438238099937,-0.0107374547319542,0.00387699410529532,0.0266829231182623,-0.0213327720949819,0.0311285091931981,0.0378855243239978,-0.0180224837352273,-0.0108966619865498,0.0247969209309406,-0.0153430091329803
"SRR3124759",0.00177101285579272,-0.0269382536330167,-0.0395223826543894,-0.0251445982501112,-0.0381674410095505,-0.0117584400815929,-0.0319617207879786,-0.0203581861929155,-0.0139431258793137,-0.0176115382445216,-0.015415367910905,-0.0209171202211498,-0.065446401892104,0.00107057628605475,-0.0141165291321892,-0.118437557345359,-0.091027931727355,-0.0147055460654995,-0.0616051193532003,-0.0527616401002722,0.0647668597803457,-0.0191446211391537,0.112042799938852,-0.0219867696247037,-0.0210283276458614,-0.0228125452813132,-0.0273125730999225,-0.0553329005526581,-0.0277267071565917,-0.0344171346071352,-0.0102518141525113,-0.00974224201454639,-0.00129697618268666,-0.0266362500577612,0.0192505123399084,0.0557671794255634,-0.0217119592957161,-0.0172316603393721,0.00840583000974008,-0.0166021368208363
"SRR3124761",-0.0262829316229104,-0.0259900754363036,-0.0347077174314364,-0.0289320958022939,-0.00796665716286811,-0.0166862164347882,-0.0323587223285201,-0.000796099508423491,-0.010372144483275,-0.0667415201668324,-0.0345736172909648,-0.028798677031981,-0.0875527846351643,-0.00471636356268862,-0.046961014697085,-0.00850833748838027,-0.0112873682079742,-0.068559922445547,-0.059193729908054,-0.0238581371348301,0.0590068363413034,-0.0192177320875951,0.100294965872647,0.00574359714948134,-0.0214734432962688,-0.0305011280200351,-0.0266740629123871,-0.0823627327249125,-0.0139529241577994,-0.0718245504515923,-0.0169805107944406,0.0268891575963224,0.0617755820230258,-0.025621819047307,-0.00707650706840765,0.0672883964502644,-0.0244257238865688,-0.0201568251579128,-0.0152378186226487,-0.01284433919422
"SRR3124764",0.0143870906908534,-0.0366329720543802,-0.0399426703589992,-0.023753598345206,-0.0413703024796281,-0.01640879137852,-0.0372759738495145,-0.035358369322602,-0.00129828597639317,-0.0296640164082289,-0.0305476202446589,-0.0214360772425749,-0.0413531915386207,-0.00188301571630506,-0.039568070864379,-0.148810139302126,-0.141045451829868,-0.0403847083357557,-0.0551837870594243,-0.0968226301152635,0.0563741737254059,-0.0182429886660329,0.0921998027368836,-0.0438770425720448,-0.020796467561285,-0.0255002326935674,-0.0248505527503476,-0.0378611762557868,-0.0363917719906139,-0.0173185834118816,-0.00733484585420903,-0.0190369303904836,-0.0182847382649788,-0.0168687460941596,0.0411586136684259,0.0481915886536625,-0.0228444257447777,-0.0271120020307581,0.0152460056672032,-0.0153923746027747
"SRR3124766",0.00472457316580431,-0.0340010882308293,-0.0401133926923399,-0.0249204565877848,-0.0396556813802645,-0.0118577382916592,-0.0278894720668643,-0.0408668512564621,-0.0185377044212113,-0.0312359234584012,-0.0276676834548979,-0.0321673463615925,-0.0546781689181224,0.0110340952368131,-0.0233197041630412,-0.163377241119733,-0.143835529528134,-0.0242128150804401,-0.0692079565917453,-0.0672794841274504,0.0634397038630565,-0.0191381338247248,0.111325761946173,-0.0559882212996303,-0.0177688226200034,-0.0245410470068281,-0.021904990048214,-0.0521300148692605,-0.0332003072948923,-0.0272132046922308,-0.0135030986988385,-0.0256513739071946,-0.0924815649024498,-0.0210970861649049,0.0282144603531298,0.0540881845252431,-0.0213529209141422,-0.000735623732995789,0.00767132535480832,-0.013600266669735
"SRR3124767",-0.0283176451966358,-0.0278650984273193,-0.0363141602533843,-0.0317778351216315,-0.0108945107584663,-0.0172292227190981,-0.0335316787780211,0.0023545563518839,-0.0110144161956424,-0.0696067729070587,-0.0331281792668468,-0.0292310780992061,-0.0901226588986776,-0.0125343583370462,-0.0460474535315997,-0.0145534038875494,-0.0159773577236816,-0.0639694663111303,-0.0615861026718646,-0.0276039771426267,0.0570197248769822,-0.018633828109949,0.0988483348746603,0.00558393360432226,-0.0231296173525264,-0.0311672322183296,-0.0289774235698278,-0.0827205558604332,-0.0152147721523499,-0.0750185351181609,-0.0146021055261791,0.0262652312692245,0.0564371019536576,-0.0234884192904946,-0.00570619132039233,0.067682089545146,-0.026218053097062,-0.0157297617537599,-0.0141202418404593,-0.0174602637513977
"SRR3124769",0.068709139800261,-0.0394635270753531,-0.0354216857523616,0.000531233841899742,-0.0373410544660448,-0.0138239286065691,-0.0339431202915495,-0.0821396230201464,-0.0647936951915265,0.0870698299946153,0.0404711020238156,-0.00618094590628825,0.0195933746435013,0.0369833377115377,0.0292949024611646,-0.108921471230146,-0.0904635289246559,0.0514519523275649,-0.058776356136494,-0.0119549602175591,0.031872402075486,-0.018688655181708,0.00307276231276623,-0.0947428776566711,-0.0171451064018634,-0.0346094419260117,-0.0227292852729498,0.0132404970518413,-0.0411123276862508,0.0554976654530904,-0.0143169762429727,-0.0627004969164811,-0.119540080561672,-0.0221775883980536,-0.0265803493645214,0.00406199325591305,0.000874799665343667,0.00821936279970152,0.0155219398221777,-0.0128924988214983
"SRR3124770",0.0130672917914819,-0.030814984482423,-0.0360297480513423,-0.0276161926947042,-0.0355956957421908,-0.0154825916566085,-0.037486797557857,-0.0242839711435099,-0.0163465788463631,-0.0235319049347107,-0.0247209259021086,-0.0154039325016849,-0.0419191374115342,-0.0025246817748614,-0.038722238013838,-0.139473461135618,-0.124291131027249,-0.0370246686765,-0.054396427061493,-0.0639994460137228,0.0595143565573069,-0.0178295282781807,0.082410388451928,-0.0297349351180644,-0.0200602611324468,-0.0244824181326091,-0.0259636924453502,-0.0359199242096945,-0.0386151189650716,-0.0192158968568251,-0.0182691757792659,0.0042239645640531,0.0115271049770381,-0.0212571068341723,0.0218532828018247,0.0431836803205584,-0.0163317059914044,-0.0226163776861518,0.012379744053579,-0.0161429913848983
"SRR3124772",-0.00259879257475701,-0.0255379046333098,-0.0387056592353626,-0.0258593021734193,-0.0369636793564744,-0.0153997677992281,-0.0299012661692103,-0.0202510386474529,-0.0130565072974479,-0.0304596328034645,-0.0294437123134649,-0.0210323941820056,-0.0685322659279412,0.00640601604598676,-0.0281298582231953,-0.125068912102739,-0.092563071146287,-0.0288091391154014,-0.0606233649907431,-0.0423183497258051,0.0657421300163583,-0.0159031603565954,0.115073815132335,-0.0212402925775616,-0.0183400329994733,-0.0209380481866674,-0.0271898356460932,-0.0578343737722773,-0.0282889844671032,-0.037229631359147,-0.00478247095109835,-0.00931339239901389,0.0122038814682431,-0.0250119857535907,0.019800164412384,0.0574797056682982,-0.0249682963029688,-0.0110652767775139,0.00899500918244984,-0.014878432272038
