"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"SRR12330767",-0.0264856997712862,0.0817363204696622,0.0512031578409422,-0.0173222307563939,-0.00668642621960085,0.00199316927982588,-0.0177718571615657,0.0348912137610497,-0.10449646620661,0.0291204084796408,0.0879845841302319,-0.0748600717366548,0.0507428081676667,-0.0676393374837685,0.0101228177513211,0.0628286587519995,-0.00342214594699994,0.0355872244521952,-0.0544273227159219,-0.207059072409983,-0.0411729725352389,-0.0338370365174888,0.113096756253148,0.0219416683482894,-0.0474211491443101,-0.0284139255174081,-0.0754920340380087,-0.0241094058173595,-0.104880805791251,-0.011629968367885,-0.0165200542722495,-0.0142161158965675,0.0770165414314251,-0.0757034516633658,-0.0321090247662587,-0.0243893666396412,-0.0644774805825215
"SRR12330768",-0.0260728977569642,0.083264784145894,0.0535099216086573,-0.018686777771823,-0.00585228651571768,0.00360087221097605,-0.0235558137323716,0.04393121828732,-0.104480872617801,0.0393943601492442,0.0849554629774035,-0.0760311438905738,0.0468205655362177,-0.0673091668490693,0.0187271196386277,0.0622911073392541,0.000250597380769714,0.0375846951345225,-0.0530521209305529,-0.196226307718435,-0.0384402135089364,-0.037828040179989,0.102016183997879,0.0316479138154106,-0.0458814430034907,-0.0301816656954638,-0.0766724577967301,-0.0242204024111785,-0.0998161378090668,-0.0173801589728884,-0.015225680773617,-0.0129735699354318,0.0780998841160884,-0.0791619530381102,-0.0271255855747413,-0.0252456199157625,-0.0606114469724188
"SRR7811358",-0.0482913570214292,0.0715115498158124,0.0210373021341893,-0.0532754025163046,0.0319162356761058,-0.00934637593855062,-0.0104669923281237,0.0304623868118912,-0.0249030162954984,0.0099618877607673,-0.0111895680775228,-0.057120992574632,-0.0121375431711288,0.119031948364665,0.0451195927935974,0.00531589035646151,-0.0984834312618212,-0.03486919319801,0.174467289251316,0.0227098449540015,-0.0853569084232465,-0.000846608809196967,0.00383554124692605,0.0810465862667058,0.0677867768782692,-0.00885186415689118,-0.0526173100402289,-0.00518934410965943,0.0902543555085304,-0.00631325698313338,0.163835042345926,-0.00518572156705636,0.124751399101039,-0.0861716447073863,0.0637921647056051,-0.00714677034511503,-0.0374611265937041
"SRR7811359",-0.0442417408714195,0.0823251325105402,0.0254300992963292,-0.0504891779657746,0.0241637342696953,-0.000754709834955722,-0.0130434271034682,0.00522741574535952,-0.0383332882728704,0.0152430900611275,0.0044956636512336,-0.0656136796930503,-0.00399606200574516,0.0948113193852977,0.0411634721956418,0.0179946220808167,-0.0841766764300702,-0.0231989370006386,0.14801827889561,0.0295295957042263,-0.0807010768371348,-0.0112738233374268,0.00927754313638622,0.0557358223005411,0.0453518498905619,-0.012110602283874,-0.0575478170482991,-0.0159983061630225,0.0609650892550224,-0.0136418005423663,0.134307669803974,-0.00945890338464532,0.125345561771561,-0.101456118441896,0.0421481576036304,-0.0115473514877704,-0.0503437917062888
"SRR7811360",-0.0284846801284411,0.0811934138844631,0.0371239769830539,-0.00708165144633851,0.0362700466539705,-0.00518198042123415,-0.0165876860317412,0.0494033383745149,-0.017442410374497,0.012654251020347,-0.00171640844680092,-0.0821553757888801,0.0280959801553884,0.0964700863195353,0.052091406944309,0.00845044685375251,-0.0728207872040721,-0.0275545417811776,0.135334845325145,-0.0131177790420133,-0.0905681897246439,-0.00966243901381975,0.0544824714391817,0.0665365827249129,0.0768452431532411,-0.0195660696211092,-0.0481145747222968,-0.0196619945597181,0.0704991037792386,-0.0116683605268469,0.148741805130687,-0.0101938075870716,0.128360643724734,-0.0854935475589119,0.0472011450987507,-0.0173710072273692,-0.0604952062358456
"SRR7811361",-0.0362136977769798,0.0618816558643648,0.0210785489868235,-0.038806408543056,0.0279386347310436,-0.0287745887375236,-0.0153982956354426,-0.00499929030793648,-0.0199366115217537,0.012852206763678,-0.00851671364912771,-0.0615815407798711,-0.00457096865599237,0.111023795850205,0.0384212948840617,0.021296016466867,-0.0998380556433604,-0.0320186120347189,0.18442794082877,0.05069226289963,-0.0931151014592736,-0.00113301456722932,-0.0199300252955159,0.0544399072028804,0.0767225447937822,-0.0091329583301836,-0.0454574065570319,-0.0101882231799647,0.0947478130119456,-0.00946507811557053,0.186142350817959,-0.00590019228224355,0.131113255926007,-0.104964084366828,0.0376564528323773,-0.00873197105063906,-0.0506232139467078
"SRR7811362",-0.0334747503925572,0.0726468250703991,0.0255946169420207,-0.0300631979098945,0.0376112798249558,-0.0239254175983565,-0.0109844914057498,0.0198984865076263,-0.0129656091663594,0.00959596947246236,-0.010769018299445,-0.0705094759100567,0.00865200690564465,0.12424112803442,0.0510444526068347,0.0195397372978123,-0.0957528910757376,-0.0326976490009732,0.189801792026288,0.0315317360191094,-0.0985217549753401,0.0115774112946832,0.00395729546996706,0.0589930241125043,0.0854303786494499,-0.00587737558316088,-0.0454987447979167,-0.00258919099407538,0.0940162534935915,-0.00691884229834643,0.187029574095904,0.000898296273054035,0.135902714688776,-0.10121184116532,0.0384886153131101,0.00115586015558385,-0.0514484310690047
"SRR7811363",-0.0810029982336458,0.105713448942509,0.0241389314740246,-0.0834470492170838,0.0299109267644398,0.0458369226572608,-0.0113268672531046,0.0516623956678681,-0.044005707517452,0.0230919393336336,0.0203215128136869,-0.0528599628113814,-0.0381285665116549,0.0721078337302444,0.0366865486173896,-0.0173413373524757,-0.082331162009931,-0.0165306737133584,0.10689190148355,-0.00202601850772612,-0.0531245378693927,-0.0272547684484323,-0.0191284556730166,0.0974610297707821,0.0026461023354055,-0.00903586385007126,-0.0810105817300098,-0.0135764789115343,0.0176181715991758,-0.0023159898283403,0.0824009004146026,-0.00492151571316561,0.116196317242814,-0.0743167538364623,0.10062672779398,-0.00904474179334343,-0.0323912765784237
"SRR7811364",-0.0216924646183872,-0.0388461384822228,-0.01474030724355,-0.048656013573495,-0.0269402169251178,0.0415516757501259,-0.0298772811842875,0.0498639563232602,-0.0289761072633282,0.0401202915778737,-0.0278517406043529,0.0558263259374744,-0.0631265225730987,-0.0314781187535352,-0.0476368469824646,-0.0214597395266737,-0.00852583400886101,0.0106870874806584,-0.0227336288209934,-0.0230247999387836,0.077971802029595,-0.0135076230074062,-0.00620356929201991,-0.0071261194563555,-0.0351448188497909,-0.0226935763612818,0.0140635767349551,-0.0230372252557808,0.00554418496140461,-0.0136999694765887,-0.0402943232405168,-0.0152717290739325,-0.0614619662859269,0.0684879634513945,0.0343515508239193,-0.0250119531927944,-0.0476306424563305
"SRR7811365",-0.0762945661767036,0.105394990956957,0.0272705971755888,-0.0727886050483531,0.0363395585844585,0.0368406945294314,-0.0121775045799466,0.0533160039115545,-0.0311625559704092,0.0245198177689222,0.0215606592242476,-0.0616200771858258,-0.030478500248262,0.0664265586457232,0.0472185377851054,-0.0127167326552102,-0.0811534442889289,-0.0152719900341309,0.0984498037200003,0.00559456019354113,-0.0601560622990473,-0.0266342315234478,-0.0147705970931284,0.0867796205925784,0.00901371921729085,-0.0122928652938529,-0.0826274329246968,-0.0167277341320286,0.0117375862580576,-0.015524603332956,0.0897661541807107,-0.00929269568411798,0.117905746714551,-0.0769760048422931,0.0865810844427906,-0.017740106253089,-0.0523166766384076
"SRR7811366",-0.0472023380541846,0.0808567001323484,0.0239911613124876,-0.055362048006866,0.0254114151829881,-0.00241622834914272,-0.0148756623224121,0.0195508815471863,-0.037726571345923,0.0122035366515513,-0.00598085139224741,-0.0642446754524554,-0.00989718459870099,0.107221987582581,0.0400741715296574,0.012694850019997,-0.0896442036946198,-0.0276134750309538,0.163646776587491,0.0226758435209846,-0.0856027732853191,-0.00627010846373783,0.0140356081017663,0.0697999186825304,0.0536267037234289,-0.0124281000135479,-0.0572842640494193,-0.0104524350610748,0.0713460347980263,-0.00672734374172685,0.151486317382056,-0.003281196236062,0.128956138711424,-0.10173183647883,0.0524151396764475,-0.00983361640310004,-0.0512687911065791
"SRR3124722",-0.0435084402738968,-0.0294757321796951,-0.0278524856443358,-0.0787759412834518,-0.0184001041423503,0.0355571375238051,-0.025718895771171,0.0098551486385153,-0.0463411614716459,0.044218318072777,0.00305093166994999,0.0677502821865593,-0.0848986747560872,-0.0671087191961845,-0.0434425829065096,-0.030760729287865,-0.0335195403609704,0.00554848923375046,-0.0353716010837845,-0.0351102483614652,0.0813225704610539,-0.0302821666797011,-0.0997298440149796,-0.0108655747795494,-0.0759157042723729,-0.021418623509205,-0.00575829186891381,-0.0253963031308891,-0.0287030021579917,-0.0173801589728884,-0.058168272033758,-0.0158619041247217,-0.0578288782220468,0.0475879749788391,0.0374112360215261,-0.0256295398536888,-0.040707873757495
"SRR3124724",0.0621712710506901,-0.050654992870788,-0.00301810311349918,0.0184292042620676,-0.00662864851724033,-0.0572782299212606,-0.0272722003050631,-0.139632990034941,-0.029734120387817,0.0353752155099661,0.0214752944005724,0.0179919144732632,0.021094058900862,0.00105701287053246,-0.00273620760653559,0.0585784992949248,-0.0410762287870709,-0.00164923293663186,-0.00385912849035643,0.0269959748497268,0.00574725747036146,-0.0150764992110831,-0.0426199876846407,-0.0959436220698735,0.0285323144414452,-0.0196496745238699,0.0553030647266803,-0.0196401075703468,0.0606005810044556,-0.0135822412719469,-0.0046946797087145,-0.0155236129836909,-0.0193021171225688,-0.0562023634681302,-0.116744670950374,-0.0236276899515076,-0.0839824073396948
"SRR3124726",-0.0442165653392095,-0.030830593836271,-0.0303585697163619,-0.0793173593427172,-0.00857161589021097,0.0217069232656991,-0.0316431961384336,0.0606298156588418,-0.024785970603808,0.035571157532387,-0.0330267626246094,0.067552093607353,-0.0851000885493033,-0.0681621835910868,-0.0248089113187404,-0.0341372506561536,-0.0351636760980239,-0.0125723871531185,-0.0351365962140375,-0.0254700404568523,0.0690317622572121,-0.0104259580280002,-0.0458673326208088,0.000534612684026402,-0.0823613633222714,-0.0218849609548227,-0.00863253021588577,-0.0251355344098487,-0.0238120950953242,-0.0173801589728884,-0.0626266428828209,-0.0168474645792926,-0.0568508978220991,0.0590367523335337,0.0404141288922092,-0.0256069130775868,-0.0364236532765049
"SRR3124729",0.0176317177449701,-0.0431212829634555,-0.0314789740031875,-0.0259272862786757,0.0294411843800531,-0.0533876968108757,-0.0224023912315088,-0.0970065947919339,-0.0197939017010366,0.00966688250601894,-0.0168962216080438,0.0450718905580488,-0.0316527296828212,-0.0488621386534063,0.0479313713992506,0.00716932907712781,-0.0549902033936488,-0.0306289086036257,-0.0290079858422123,0.00895294195035124,0.00850569157922336,-0.0136251784475142,-0.00925126271745154,-0.077132647529334,-0.0368196387249885,-0.0206810701355714,0.0205418529694841,-0.0218598171675694,0.00807016958530384,-0.0151203920345801,-0.0516740337431641,-0.0164318269263104,-0.0329943942156315,-0.012007756932623,-0.0678043087859336,-0.0234039331534094,-0.0700418157902287
"SRR3124731",0.0571082052453215,-0.0512460677159261,-0.0165466167131433,0.00990397112398831,-9.86880429657909e-05,-0.070711447743876,-0.0224032338905299,-0.178089584982712,-0.0291019680722256,0.0214690429589191,0.0189190533479026,0.0279358485321943,0.0168858911996084,-0.00468443112685281,-0.00486946918973658,0.0517675806252141,-0.0493767806906621,-0.0119620641148634,-0.00586633541098696,0.0317933703703227,-0.00314769773307163,-0.0113745840487625,-0.059797051019584,-0.10738555934322,0.0136180753761386,-0.0189306285454259,0.0468251600625739,-0.0223035018311975,0.0432890342025576,-0.015350674528715,-0.0144972391250835,-0.0149884457047603,-0.020564984566277,-0.0613263928331344,-0.122279905151647,-0.0187709804713137,-0.0809624618678405
"SRR3124735",-0.0810029982336458,0.105713448942509,0.0241389314740246,-0.0834470492170838,0.0299109267644398,0.0458369226572608,-0.0113268672531046,0.0516623956678681,-0.044005707517452,0.0230919393336336,0.0203215128136869,-0.0528599628113814,-0.0381285665116549,0.0721078337302444,0.0366865486173896,-0.0173413373524757,-0.082331162009931,-0.0165306737133584,0.10689190148355,-0.00202601850772612,-0.0531245378693927,-0.0272547684484323,-0.0191284556730166,0.0974610297707821,0.0026461023354055,-0.00903586385007126,-0.0810105817300098,-0.0135764789115343,0.0176181715991758,-0.0023159898283403,0.0824009004146026,-0.00492151571316561,0.116196317242814,-0.0743167538364623,0.10062672779398,-0.00904474179334343,-0.0323912765784237
"SRR3124737",-0.0472023380541846,0.0808567001323484,0.0239911613124876,-0.055362048006866,0.0254114151829881,-0.00241622834914272,-0.0148756623224121,0.0195508815471863,-0.037726571345923,0.0122035366515513,-0.00598085139224741,-0.0642446754524554,-0.00989718459870099,0.107221987582581,0.0400741715296574,0.012694850019997,-0.0896442036946198,-0.0276134750309538,0.163646776587491,0.0226758435209846,-0.0856027732853191,-0.00627010846373783,0.0140356081017663,0.0697999186825304,0.0536267037234289,-0.0124281000135479,-0.0572842640494193,-0.0104524350610748,0.0713460347980263,-0.00672734374172685,0.151486317382056,-0.003281196236062,0.128956138711424,-0.10173183647883,0.0524151396764475,-0.00983361640310004,-0.0512687911065791
"SRR3124740",-0.0362136977769798,0.0618816558643648,0.0210785489868235,-0.038806408543056,0.0279386347310436,-0.0287745887375236,-0.0153982956354426,-0.00499929030793648,-0.0199366115217537,0.012852206763678,-0.00851671364912771,-0.0615815407798711,-0.00457096865599237,0.111023795850205,0.0384212948840617,0.021296016466867,-0.0998380556433604,-0.0320186120347189,0.18442794082877,0.05069226289963,-0.0931151014592736,-0.00113301456722932,-0.0199300252955159,0.0544399072028804,0.0767225447937822,-0.0091329583301836,-0.0454574065570319,-0.0101882231799647,0.0947478130119456,-0.00946507811557053,0.186142350817959,-0.00590019228224355,0.131113255926007,-0.104964084366828,0.0376564528323773,-0.00873197105063906,-0.0506232139467078
"SRR3124742",-0.0216924646183872,-0.0388461384822228,-0.01474030724355,-0.048656013573495,-0.0269402169251178,0.0415516757501259,-0.0298772811842875,0.0498639563232602,-0.0289761072633282,0.0401202915778737,-0.0278517406043529,0.0558263259374744,-0.0631265225730987,-0.0314781187535352,-0.0476368469824646,-0.0214597395266737,-0.00852583400886101,0.0106870874806584,-0.0227336288209934,-0.0230247999387836,0.077971802029595,-0.0135076230074062,-0.00620356929201991,-0.0071261194563555,-0.0351448188497909,-0.0226935763612818,0.0140635767349551,-0.0230372252557808,0.00554418496140461,-0.0136999694765887,-0.0402943232405168,-0.0152717290739325,-0.0614619662859269,0.0684879634513945,0.0343515508239193,-0.0250119531927944,-0.0476306424563305
"SRR3124743",-0.0442417408714195,0.0823251325105402,0.0254300992963292,-0.0504891779657746,0.0241637342696953,-0.000754709834955722,-0.0130434271034682,0.00522741574535952,-0.0383332882728704,0.0152430900611275,0.0044956636512336,-0.0656136796930503,-0.00399606200574516,0.0948113193852977,0.0411634721956418,0.0179946220808167,-0.0841766764300702,-0.0231989370006386,0.14801827889561,0.0295295957042263,-0.0807010768371348,-0.0112738233374268,0.00927754313638622,0.0557358223005411,0.0453518498905619,-0.012110602283874,-0.0575478170482991,-0.0159983061630225,0.0609650892550224,-0.0136418005423663,0.134307669803974,-0.00945890338464532,0.125345561771561,-0.101456118441896,0.0421481576036304,-0.0115473514877704,-0.0503437917062888
"SRR3124745",-0.0334747503925572,0.0726468250703991,0.0255946169420207,-0.0300631979098945,0.0376112798249558,-0.0239254175983565,-0.0109844914057498,0.0198984865076263,-0.0129656091663594,0.00959596947246236,-0.010769018299445,-0.0705094759100567,0.00865200690564465,0.12424112803442,0.0510444526068347,0.0195397372978123,-0.0957528910757376,-0.0326976490009732,0.189801792026288,0.0315317360191094,-0.0985217549753401,0.0115774112946832,0.00395729546996706,0.0589930241125043,0.0854303786494499,-0.00587737558316088,-0.0454987447979167,-0.00258919099407538,0.0940162534935915,-0.00691884229834643,0.187029574095904,0.000898296273054035,0.135902714688776,-0.10121184116532,0.0384886153131101,0.00115586015558385,-0.0514484310690047
"SRR3124747",0.0554764150372007,-0.0487809017722555,-0.0160572401875511,0.0170613258997954,0.0225555366050915,-0.0656389016821183,-0.0250381907238078,-0.129346400192575,-0.0167815340833864,0.0119278295427721,-0.00590906267310821,0.0250877699139457,0.011611565372426,-0.0334935865910449,0.0451674913838786,0.0347657950973842,-0.0417586460601326,-0.0183082156616829,-0.0284293714858525,0.0382220829149919,0.00116858859438924,-0.010284040146038,-0.0243795653376373,-0.0949271084193992,0.00506199324144778,-0.0247656673533387,0.0455011551114497,-0.0195610965416108,0.0238939288933102,-0.0173801589728884,-0.0334419732675107,-0.017383068931731,-0.0235619253700782,-0.0351097566975788,-0.100645652973715,-0.02267494425905,-0.076932098462545
"SRR3124748",-0.0762945661767036,0.105394990956957,0.0272705971755888,-0.0727886050483531,0.0363395585844585,0.0368406945294314,-0.0121775045799466,0.0533160039115545,-0.0311625559704092,0.0245198177689222,0.0215606592242476,-0.0616200771858258,-0.030478500248262,0.0664265586457232,0.0472185377851054,-0.0127167326552102,-0.0811534442889289,-0.0152719900341309,0.0984498037200003,0.00559456019354113,-0.0601560622990473,-0.0266342315234478,-0.0147705970931284,0.0867796205925784,0.00901371921729085,-0.0122928652938529,-0.0826274329246968,-0.0167277341320286,0.0117375862580576,-0.015524603332956,0.0897661541807107,-0.00929269568411798,0.117905746714551,-0.0769760048422931,0.0865810844427906,-0.017740106253089,-0.0523166766384076
"SRR3124750",-0.0284846801284411,0.0811934138844631,0.0371239769830539,-0.00708165144633851,0.0362700466539705,-0.00518198042123415,-0.0165876860317412,0.0494033383745149,-0.017442410374497,0.012654251020347,-0.00171640844680092,-0.0821553757888801,0.0280959801553884,0.0964700863195353,0.052091406944309,0.00845044685375251,-0.0728207872040721,-0.0275545417811776,0.135334845325145,-0.0131177790420133,-0.0905681897246439,-0.00966243901381975,0.0544824714391817,0.0665365827249129,0.0768452431532411,-0.0195660696211092,-0.0481145747222968,-0.0196619945597181,0.0704991037792386,-0.0116683605268469,0.148741805130687,-0.0101938075870716,0.128360643724734,-0.0854935475589119,0.0472011450987507,-0.0173710072273692,-0.0604952062358456
"SRR3124752",-0.0482913570214292,0.0715115498158124,0.0210373021341893,-0.0532754025163046,0.0319162356761058,-0.00934637593855062,-0.0104669923281237,0.0304623868118912,-0.0249030162954984,0.0099618877607673,-0.0111895680775228,-0.057120992574632,-0.0121375431711288,0.119031948364665,0.0451195927935974,0.00531589035646151,-0.0984834312618212,-0.03486919319801,0.174467289251316,0.0227098449540015,-0.0853569084232465,-0.000846608809196969,0.00383554124692605,0.0810465862667058,0.0677867768782692,-0.00885186415689118,-0.0526173100402289,-0.00518934410965943,0.0902543555085304,-0.00631325698313338,0.163835042345926,-0.00518572156705636,0.124751399101039,-0.0861716447073863,0.0637921647056051,-0.00714677034511503,-0.0374611265937041
"SRR3124754",-0.0421828550878256,-0.0312478368434033,-0.022253404724128,-0.0706096658822528,-0.0135086587138889,0.0371556770587771,-0.0299061700881472,0.0512351488501219,-0.0208167706481994,0.0460120049618932,-0.0344429608607982,0.0631024731457604,-0.0840238540984619,-0.0640794932329782,-0.0239467303851921,-0.0353196305313423,-0.0182332550962393,-0.000254273199636685,-0.0370768796832401,-0.0116170734112955,0.0847808202685386,-0.0140171604444372,-0.0257049671283799,0.00819675390664376,-0.0764200973080158,-0.0202084635302091,-0.00529482405372689,-0.0143012668775616,-0.0232311818836136,-0.0173801589728884,-0.0644683712521772,-0.0155615437945356,-0.0604772501840932,0.0771539090448183,0.0503012570197419,-0.0241243516039001,-0.0279626816631701
"SRR3124756",0.0208224596962442,-0.0342500439630281,0.0159639689542182,-0.005982816223257,-0.0532635418260844,0.0353736734422034,-0.0253820076628779,0.0221093305065681,-0.0487733586064693,0.0610679841246831,0.0455100981409959,0.0184287764165543,-0.0147309908377171,-0.032998380903063,-0.0771043020439909,0.0277925276370654,-0.00137500330610765,0.0432340501912253,-0.0321865109239054,-0.0125790608137917,0.0715560376337314,-0.0253226917479807,-0.12041723891465,-0.0274553613013068,-0.00637714997870538,-0.0234573042295471,0.0394483553035587,-0.0130768111315469,0.00596242262421472,-0.00752983322496637,-0.0233459242242785,-0.0129720450530965,-0.0362798443006662,-0.00688338813655735,-0.0186387357052047,-0.0247739879894764,-0.0563491496588878
"SRR3124759",-0.0153997313132869,-0.0339327545023128,-0.00150043680305382,-0.0494722265182843,-0.0425804371208441,0.0528581635366801,-0.0269901218775929,-0.00169669800929602,-0.0453482288466732,0.0654704622867037,0.026041599027434,0.046576952435348,-0.0544858630068733,-0.00746205405651896,-0.0581251419263934,-2.5490431271824e-05,-0.0121060683679718,0.0357820017135146,-0.0133120486922126,-0.0195762586906582,0.105095164668639,-0.026065881492721,-0.10314080667931,-0.0166656003941922,-0.0240075560018973,-0.0236039681324804,0.0206025675741809,-0.0263007144555428,0.00455725415917804,-0.0173801589728884,-0.032637034095359,-0.0143803004835492,-0.0536682632906908,0.0313698593622582,0.0143575129327771,-0.0265613397087126,-0.0531650917511405
"SRR3124761",-0.0433338362633302,-0.0311112998652686,-0.0179533245286636,-0.0715652467825726,-0.0170106221662969,0.0495986791286158,-0.0281207966405722,0.066936073411093,-0.028446898864779,0.0509919441338328,-0.0347376094031802,0.0595791317214017,-0.086739944236099,-0.0688145301956511,-0.0267203264380843,-0.0323362073078816,-0.014047958780373,0.0047763700014673,-0.039592491239143,-0.0222696747333554,0.0892396916861724,-0.0179506427483473,-0.0134065527595393,0.0138928482542518,-0.0764299608914176,-0.0215912361330073,-0.00749503673602985,-0.0240832825261998,-0.0219192224257416,-0.0173801589728884,-0.0665271253796802,-0.0159220171710687,-0.0612389982708827,0.0768505026057361,0.0509001705255991,-0.026595245869428,-0.0312720392920988
"SRR3124764",0.00184379201521765,-0.0391238545035097,0.00288670934198912,-0.0320715050553918,-0.0656750497140004,0.036855789288041,-0.019901347093836,-0.0196846490284123,-0.0536146113511563,0.0606445997304746,0.0524023186159472,0.036905990104768,-0.0320975098741834,-0.0439133430137267,-0.106918244871559,0.0179555149144693,-7.44380976441863e-05,0.0535759700860778,-0.0321429988066838,-0.0276697495587774,0.0873646036012513,-0.0288754590531423,-0.148655994854873,-0.0422385491947147,-0.0353854943255939,-0.0159607733939695,0.0297762357531657,-0.0175696564593196,-0.00634076993655831,-0.0140295978184774,-0.0387219185075947,-0.0162669469716572,-0.0481727838073097,-0.00346161661359112,-0.0139453698626004,-0.0252100639135609,-0.0566251891347479
"SRR3124766",-0.00732578767286448,-0.0387361607499629,-0.00638323468313927,-0.047252469097866,-0.0492316778744309,0.0311060015433731,-0.0259941072050297,-0.0972408843677589,-0.0514331334234357,0.0648303625059805,0.0516637067543128,0.0497513733198229,-0.0467577947458229,-0.0239392804957712,-0.0752725773024305,0.00816240948825234,-0.0129387289508469,0.0451441477483889,-0.0236131572238285,-0.00305180456802384,0.102164943067036,-0.0308501590589408,-0.155799674189178,-0.0536802658790043,-0.032855079599352,-0.0175673258552366,0.021629973866554,-0.0209297332208832,-0.00526068289727074,-0.0154226974002416,-0.0399660844832008,-0.0138928170388947,-0.0540088895698868,0.00382956708223081,-0.0241817169154385,-0.0211423870406585,-0.0667598323202002
"SRR3124767",-0.0470570374304513,-0.0322866901905354,-0.0174409821360201,-0.0757342624798962,-0.0194335107641755,0.0495772751036419,-0.0254894202294926,0.0596702234876165,-0.032535695811768,0.0487257790503618,-0.0312115562080937,0.0604200427930586,-0.0889561715427456,-0.0654722424363505,-0.032492157235419,-0.0322285674102926,-0.0136393940474654,0.0073542281915907,-0.0399985041287471,-0.0189943527959737,0.0877708077313281,-0.0196923671981386,-0.0193189766081219,0.0133420747153202,-0.0767706963395296,-0.0249540061554025,-0.0058562132976188,-0.0216078832209653,-0.0180093158619208,-0.0173801589728884,-0.0652806413934791,-0.0174251567915186,-0.0625817277396196,0.0745180408783217,0.0567615145894144,-0.029169859354697,-0.0246293553672361
"SRR3124769",0.0690154719925346,-0.0424483992147855,0.000876673423868139,0.0256099865852266,-0.00305577908383789,-0.055102896385392,-0.0217599040001552,-0.131426250412699,-0.0325849436250437,0.0317318687944968,0.0472104443871007,0.0120405544915802,0.0330745199033317,0.0567311362707367,-0.0132330335455861,0.0640353070876419,-0.0565801909979606,-0.00211815823916825,0.0406917100770137,0.00871467189263391,-7.30927892875268e-05,-0.0208235173070167,-0.0948706302049632,-0.0950003344653729,0.0758703012554804,-0.0206815129037745,0.0602222608946172,-0.0223926765577764,0.0828008878991358,-0.0173801589728884,0.0495607625170622,-0.0144215028644648,-0.00774477634029044,-0.0814663081002334,-0.110967280124951,-0.0213752404015162,-0.0864767218497782
"SRR3124770",-0.000768766861201098,-0.0345484563434071,0.002525853437323,-0.0326471671081261,-0.0462221041819308,0.0310906672786894,-0.0254685085836007,0.00513055264660563,-0.0450699036864796,0.0603106733908297,0.037596357640183,0.0335177148332186,-0.036812949736076,-0.0406841192294243,-0.0728423670530036,0.0123438334003248,-0.0164697782003447,0.0363039985041247,-0.0281059191559239,-0.0263549217873232,0.0776220714648356,-0.0331515766476939,-0.134572639092147,-0.0273576476544409,-0.0294770555315698,-0.0249415029157227,0.0253226119569736,-0.0179363161131959,-0.00661309773942181,-0.0173801589728884,-0.0335694846653753,-0.0164459788188187,-0.0420005770603076,-0.0039098672482816,-0.00171674731058684,-0.0255596477800776,-0.0556703599463154
"SRR3124772",-0.0182776108960617,-0.0324424899164422,-0.000713968487720973,-0.0528951307267027,-0.0370051884959673,0.0540565595365463,-0.0195487798620733,0.00760201695356701,-0.0447869833353586,0.0662339718100324,0.0274119315224581,0.0474742039058142,-0.0577089486833124,-0.0259279637259891,-0.0474900402543772,-0.002712079454671,-0.00976192966207802,0.0361826659983899,-0.0291607142107448,-0.0147573508036991,0.105461585275418,-0.0272677849845378,-0.105408970716069,-0.0151177548703768,-0.0352484668806039,-0.0242916230782177,0.0165310114828442,-0.0274475720084115,-0.00704845924851157,-0.0147895887431503,-0.0418487759653639,-0.0157930705983207,-0.0550250866973637,0.0371246253894092,0.0155823878141733,-0.0264849411784336,-0.05507297073685
"SRR3124775",-0.0661779384264415,0.0940922108054723,0.031381132420488,-0.0640276815727534,0.0219983727632203,0.0371022499531549,-0.00433065341638137,0.0127982567590004,-0.042389147395117,0.0328432372062302,0.0276080080926333,-0.060125140940251,-0.024353460652222,0.0701836878874172,0.0391867830061578,-0.0017074851381861,-0.0675066487841967,-0.00171205239519963,0.0999532712402921,0.0266555910463206,-0.0519630699206233,-0.0288460187817416,-0.0334703022868704,0.0733695435180187,0.0157766183384884,-0.0171465890809306,-0.0667443937796905,-0.0189801659290205,0.0205074226345505,-0.011923879172472,0.0811038309404375,-0.00663948668321668,0.115146269259706,-0.083602211144138,0.0753649476440517,-0.012668301151217,-0.0474986209021037
"SRR3124986",-0.0295111326443524,0.0698118706586419,0.0353049315448602,-0.0143716979436116,0.0237312059322678,-0.00085560796155866,-0.0104806957747865,0.0353277412049804,-0.0312437178560917,0.0189867323708812,-0.00269237839295313,-0.0739287968931733,0.0237240255281287,0.124271123227726,0.0404767047052648,0.0107841995320323,-0.0749587297149511,-0.0163064243256705,0.165267699893221,-0.031845329954151,-0.0762244633409904,-0.00680862941043341,0.0531894656915275,0.0693360846512954,0.0896676240046691,-0.00714405736482937,-0.0455294560045647,-0.0200252138681124,0.104114506099442,-0.0133755077122802,0.168940859580528,-0.00814500785655122,0.125169337230871,-0.092434405343217,0.0448935136955613,-0.0139706556211738,-0.056550880605585
